GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Striker,Positions.AttackingMidfielder,Positions.Centre,Positions.Defender,Positions.DefensiveMidfielder,Positions.Goalkeeper,Positions.Left,Positions.Midfielder,Positions.Right,Positions.Sweeper,Positions.WingBack,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Tiago Pinto,55003169,788,2/1/1988,22,0,0,2,1,1500,5000,5000,123,105,543722,176,65,D/WB/M L,2,3,1,2,1,1,3,3,1,2,1,12,13,13,9,12,13,9,13,10,9,11,4,12,12,8,13,10,13,10,10,8,14,11,8,14,8,10,11,13,12,12,10,20,12,14,6,9,11,10,6,10,11,12,10,13,12,13,13,14,13,6,D/WB/M L,123,1,13,10,20,1,1,20,17,1,1,17,1,13,1,1,20,2,10,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Thomas Vermaelen,8154103,757,11/14/1985,24,27,1,12,1,6162,8000,7850,164,157,-1,183,73,D LC,2,2,2,3,2,3,1,5,3,2,3,7,8,10,11,13,8,17,13,8,15,13,10,16,13,16,17,18,15,14,12,13,18,7,15,11,16,14,14,12,13,14,13,20,14,14,10,14,14,15,7,14,10,13,16,14,15,13,16,13,13,3,D LC,104,1,1,20,20,10,1,17,1,5,1,10,1,1,1,20,17,5,1,1,1,10,1,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Thimothée Kolodzieczak,34011922,769,10/1/1991,18,0,0,0,0,1200,4950,4950,145,110,7941256,183,75,D L,2,1,2,3,3,1,1,1,1,2,2,6,9,8,5,8,3,11,10,10,9,9,6,11,13,10,12,13,11,11,12,11,15,7,8,10,13,12,14,15,10,13,11,20,15,14,5,15,13,14,10,10,8,10,9,15,13,9,6,12,9,7,D L,103,1,1,1,20,1,1,20,1,1,1,15,1,1,1,1,20,8,1,1,1,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Thanos Petsos,91014707,772,6/5/1991,19,0,0,1,0,500,4000,4000,125,85,376639,184,80,D RLC,3,1,1,3,3,3,3,1,2,2,3,10,8,8,10,7,5,14,4,4,11,8,5,14,12,9,12,14,9,13,4,6,10,4,11,5,9,11,13,9,8,7,12,20,10,13,9,9,8,4,9,10,11,10,8,13,10,16,7,9,7,9,D RLC,106,1,1,20,20,1,1,20,1,16,1,7,1,1,1,20,20,16,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Taye Taiwo,8442760,38,4/16/1985,25,44,4,11,4,4900,7000,6300,155,140,5710834,183,77,D/WB L,1,3,2,1,3,2,2,1,2,2,1,8,13,10,8,11,13,14,14,15,14,11,16,13,12,13,14,16,11,11,9,11,17,12,15,13,12,13,16,16,12,17,11,20,18,16,5,18,16,14,10,15,5,8,12,17,14,12,12,13,13,6,D/WB L,113,1,1,1,20,1,1,20,1,8,1,16,1,1,1,1,20,8,1,1,1,16,8,37383395344897,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29/6/2010,Tamás Kádár,38001846,773,3/14/1990,20,0,0,1,0,3000,4949,5600,150,110,8221322,188,72,D LC,1,3,3,2,3,1,1,2,2,3,2,5,8,10,5,13,5,11,8,10,12,8,8,14,11,16,10,16,11,10,8,12,13,10,7,8,13,10,11,14,14,11,12,20,10,12,7,13,13,12,12,10,12,9,12,16,10,12,12,8,13,5,D LC,104,1,1,20,20,1,1,19,1,1,1,10,1,1,1,20,19,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sylvain Monsoreau,910802,769,1/23/1981,29,0,0,12,0,1450,6150,6150,140,125,3175475,186,80,D LC,3,1,1,1,1,2,3,5,3,3,3,8,11,8,6,10,7,14,8,9,14,12,11,12,11,10,14,14,15,14,9,14,16,6,13,7,13,14,13,12,11,15,13,20,15,11,5,15,15,15,7,15,14,10,13,14,14,13,15,15,15,6,D LC,104,1,5,20,20,10,1,17,1,1,12,10,5,1,1,20,17,1,1,1,1,10,1,562949953421312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sylvain Armand,6201353,769,8/1/1980,29,0,0,9,0,3906,5600,5600,145,125,2165887,182,82,D LC,2,1,1,1,3,3,2,1,3,3,1,10,11,9,6,11,13,15,13,12,13,12,12,15,11,14,14,16,13,11,9,12,14,6,14,7,13,16,13,11,11,15,12,20,14,11,8,15,15,12,14,13,6,12,13,14,13,9,16,14,12,7,D LC,104,1,1,20,20,14,1,18,12,1,1,14,1,1,1,20,18,1,10,12,1,14,1,35184372088832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29/6/2010,Stopira,55012348,12,5/20/1988,22,2,0,0,0,2250,5720,5000,126,104,239998,180,76,D L,2,1,3,1,1,3,3,1,1,1,3,11,11,10,8,11,10,10,9,12,11,10,10,12,12,11,11,10,12,11,9,10,13,9,10,14,10,11,11,13,13,12,12,20,13,13,6,12,12,12,10,10,7,10,14,14,13,11,6,12,12,7,D L,103,1,10,1,20,1,1,20,13,1,1,13,1,10,1,1,20,4,1,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephen Warnock,126899,765,12/12/1981,28,1,0,0,0,5041,7250,7250,149,142,41107188,178,75,D/M LC,2,3,3,3,1,3,1,4,1,3,3,10,14,12,6,14,9,12,6,8,14,14,10,16,12,13,12,16,13,10,13,14,15,8,14,14,15,16,16,15,12,12,10,20,15,14,5,18,13,14,12,15,6,15,11,15,18,15,18,15,17,4,D/M LC,114,1,1,16,20,14,2,20,16,1,1,7,1,1,1,1,20,2,16,10,1,5,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephen Ward,562179,789,8/20/1985,24,0,0,5,3,2900,6000,6250,135,125,4427656,186,78,D L,1,1,1,1,1,1,1,1,1,1,1,5,13,12,9,11,11,12,10,9,12,12,7,14,11,12,14,15,14,13,7,12,11,9,6,14,8,14,15,13,14,14,11,20,16,13,12,15,11,11,8,12,8,12,8,10,15,9,14,12,13,2,D L,103,10,10,10,20,1,1,20,12,1,1,10,1,10,1,1,20,4,1,12,1,10,1,137438953504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephen Crainey,108722,793,6/22/1981,29,6,0,7,0,3000,5000,5600,120,111,5204470,176,64,D L,2,1,2,3,2,2,2,1,2,3,3,9,13,6,3,13,10,14,8,8,14,13,7,15,11,13,10,16,16,13,11,12,15,5,15,10,11,13,15,10,11,10,8,20,13,11,5,16,9,14,11,11,12,8,10,14,17,14,15,16,14,8,D L,103,1,1,1,20,1,1,20,1,1,1,14,1,1,1,1,20,1,1,1,1,14,1,2199023255552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29/6/2010,Stéphane Grichting,2018518,798,3/30/1979,31,38,1,25,0,4556,7000,5850,138,135,3153166,186,80,D LC,1,1,3,3,2,1,1,1,1,1,1,5,9,7,7,8,9,16,12,7,16,10,10,15,8,16,15,16,12,16,8,13,16,6,14,7,15,15,16,10,8,16,13,20,16,9,9,16,16,14,14,15,10,12,14,14,14,13,15,13,13,6,D LC,104,1,1,20,20,1,1,16,1,10,14,8,1,1,1,20,16,10,1,1,1,8,8,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephan Salger,35014360,771,1/30/1990,20,0,0,0,0,2000,5550,5550,140,113,5754699,184,73,D L,2,2,2,2,2,1,1,2,3,1,2,8,10,8,7,9,7,12,8,12,12,10,4,13,11,13,11,14,12,13,11,11,13,8,9,8,13,13,14,14,13,12,11,20,11,11,8,12,12,11,12,10,7,17,8,11,16,11,12,10,10,5,D L,103,1,1,14,20,14,1,20,6,14,5,10,1,1,1,12,20,14,6,4,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stefano Lucchini,3804849,776,10/2/1980,29,0,0,12,0,4500,7150,7150,145,145,6179977,186,76,D RLC,3,3,1,1,1,1,1,1,2,2,3,5,8,8,7,7,5,15,6,10,14,10,6,16,7,15,16,12,13,13,18,15,12,8,12,18,14,10,10,11,12,11,14,10,14,14,20,16,14,11,12,15,8,15,10,12,10,13,12,11,10,10,D RLC,106,1,1,20,20,1,1,15,1,15,1,1,1,1,1,20,15,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stefan Radu,7545224,790,10/22/1986,23,8,0,0,0,5112,7000,6500,165,143,7991173,183,79,D LC,3,2,1,3,3,1,1,7,1,1,2,5,8,11,7,9,7,14,9,8,16,11,10,15,12,14,15,13,15,14,12,13,12,7,13,11,15,16,15,13,14,14,11,20,16,13,10,13,14,14,13,15,5,13,18,13,15,10,15,14,15,5,D LC,104,1,1,20,20,1,1,18,1,1,1,1,1,1,1,20,18,1,1,1,1,1,1,196672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sofian Chahed,892144,51,4/18/1983,27,0,0,0,0,3100,6150,6150,129,123,2278151,178,74,D/DM RC,1,1,3,2,1,3,2,8,3,2,3,6,10,8,9,12,8,10,8,10,12,10,16,14,11,12,9,11,14,12,8,8,12,5,10,14,10,16,16,12,13,10,12,16,13,14,20,16,12,13,10,11,7,14,12,12,15,10,15,10,15,5,D/DM RC,113,1,1,20,20,20,1,1,15,20,1,14,1,1,1,1,19,20,15,1,14,1,14,1073741824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Simone Del Nero,3801430,776,8/4/1981,28,0,0,13,0,2250,6250,6250,130,127,1333129,187,76,D/M/AM L,2,1,2,2,3,1,1,1,2,2,3,10,12,16,8,12,10,10,10,10,12,15,11,12,15,12,11,11,12,14,15,13,13,15,9,14,12,13,15,14,13,10,12,20,13,13,8,10,10,13,12,10,15,17,11,12,12,10,14,14,11,9,D/M/AM L,433,5,20,8,18,1,1,20,20,8,1,15,8,20,8,1,18,1,1,15,1,15,8,275012124673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29/6/2010,Simone Dalla Mano,829268,776,11/25/1983,26,0,0,3,0,1350,5750,5750,116,108,660178,180,72,D L,1,1,1,1,1,1,1,1,1,1,1,3,11,6,5,10,3,13,12,6,13,10,4,14,11,12,10,13,9,10,8,10,10,8,8,14,14,10,9,13,14,13,11,20,9,14,5,17,10,11,4,13,8,8,9,20,8,12,14,13,8,10,D L,103,1,1,1,20,1,1,20,10,1,1,15,1,1,1,1,20,4,1,10,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sílvio,55011718,788,9/28/1987,22,0,0,0,0,2750,6250,6250,145,127,2433974,178,72,D RL,3,1,3,2,1,1,1,4,1,3,2,10,11,10,8,12,9,9,11,11,11,11,11,14,13,13,13,12,13,13,10,11,14,11,10,14,12,13,14,16,14,11,9,14,13,15,20,13,11,13,8,12,7,15,5,12,13,14,14,14,15,6,D RL,105,1,1,1,20,1,1,17,1,20,1,10,1,1,1,1,17,20,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Siaka Tiéné,5370568,24,2/11/1982,28,59,2,0,0,4761,6900,6200,145,138,2307499,176,72,D/WB/M/AM L,3,3,1,2,2,3,2,6,1,2,3,11,13,12,6,12,15,7,14,9,9,13,12,13,14,14,11,14,12,11,11,12,13,12,7,13,12,12,14,16,14,13,8,20,15,15,10,16,13,12,14,15,8,12,8,15,12,15,11,13,15,6,D/WB/M/AM L,133,1,16,12,20,12,1,20,16,1,1,18,10,16,1,1,20,2,10,16,1,18,1,513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sergio Escudero,67065536,796,9/2/1989,20,0,0,0,0,2250,4500,4500,139,108,29173491,176,65,D/M L,3,1,3,2,1,3,1,2,2,3,3,10,10,11,10,11,9,7,10,10,10,12,10,12,13,8,12,10,13,11,10,14,10,10,5,12,12,11,13,13,12,11,8,20,10,14,6,11,10,12,8,10,12,12,7,20,13,13,13,8,5,1,D/M L,113,1,12,1,20,1,1,20,18,1,1,12,1,12,1,1,20,1,1,18,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
