GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Striker,Positions.AttackingMidfielder,Positions.Centre,Positions.Defender,Positions.DefensiveMidfielder,Positions.Goalkeeper,Positions.Left,Positions.Midfielder,Positions.Right,Positions.Sweeper,Positions.WingBack,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Vincent Acapandié,8438696,769,2/9/1990,20,0,0,0,0,1300,2650,2650,140,106,5320401,180,79,D/WB R,2,2,3,1,3,3,2,1,1,3,1,6,9,10,9,11,7,7,12,7,11,8,10,10,11,12,14,13,10,10,9,8,14,12,6,12,9,12,13,16,11,14,10,10,14,14,20,14,14,12,12,15,10,16,6,13,15,11,14,14,14,6,D/WB R,112,14,10,14,20,1,1,1,10,20,1,17,1,1,10,10,13,20,1,1,10,1,17,514,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Víctor Sánchez,67046419,796,8/8/1987,22,0,0,0,0,3969,6000,6000,140,126,451211,174,73,WB/DM/M RC,3,2,2,1,3,3,1,4,1,1,3,7,9,10,8,13,6,10,8,11,12,13,8,12,11,14,12,14,11,12,12,12,18,8,6,12,13,18,18,14,12,10,10,10,14,12,20,15,10,12,7,10,5,18,14,10,15,10,17,13,12,3,WB/DM/M RC,433,7,11,20,15,16,1,9,20,18,1,18,10,7,11,12,9,15,20,7,17,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vedran Corluka,126527,761,3/31/1986,24,36,1,0,0,5184,7920,7400,164,144,43486185,192,89,D RC,1,1,2,3,2,1,2,5,2,1,2,3,11,11,9,13,5,15,5,15,13,11,6,15,15,14,15,13,17,12,10,12,17,5,12,8,12,15,14,14,13,16,15,13,14,12,20,14,16,15,4,16,11,12,13,14,15,13,16,17,15,8,D RC,103,1,1,16,20,12,1,10,15,20,12,14,1,1,1,16,10,20,15,1,1,1,14,143881404456,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vangelis Moras,678479,772,8/26/1981,28,12,0,11,0,2500,6500,6300,135,129,2900346,193,78,D RC,3,3,1,1,1,2,1,1,1,2,2,9,9,12,7,9,9,14,8,12,15,13,7,14,13,14,15,14,12,12,10,11,16,10,10,11,14,13,15,11,12,13,17,6,16,13,20,15,12,14,11,14,8,11,15,14,9,12,15,14,13,5,D RC,103,1,1,20,20,14,1,8,1,15,1,7,1,1,1,20,8,15,1,1,1,1,7,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Valon Behrami,5724445,798,4/19/1985,25,28,2,4,0,5476,7500,7000,155,148,13491018,186,78,D/WB/M RLC,1,1,1,1,1,1,1,1,1,1,1,4,10,12,9,13,3,8,10,8,11,14,5,16,14,16,14,18,11,12,10,8,18,10,8,14,13,18,19,15,14,14,11,10,15,14,20,19,15,14,16,15,14,14,15,15,10,10,16,8,15,4,D/WB/M RLC,436,1,12,18,18,10,1,15,20,20,1,18,1,9,12,1,7,18,18,15,20,12,18,1374527946760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29/6/2010,Tony Hibbert,115448,765,2/20/1981,29,0,0,0,0,4250,6500,6500,140,135,6029351,173,71,D R,1,2,1,1,1,3,1,1,1,1,1,4,7,5,7,7,5,14,7,10,17,10,5,18,8,17,14,18,11,17,6,11,18,3,8,10,15,15,16,13,13,14,8,4,14,13,20,16,14,17,12,15,14,6,6,8,14,16,15,11,15,2,D R,102,1,1,1,20,1,1,1,1,20,1,10,1,1,1,1,12,20,1,1,1,1,10,154618822720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tomas Ujfalusi,133081,763,3/24/1978,32,71,2,25,1,5256,7500,7500,153,145,91453172,185,76,D RC,3,1,3,3,2,3,1,6,2,2,1,8,12,12,6,12,7,14,9,10,15,13,11,15,11,14,15,15,14,12,10,14,17,8,12,8,14,14,13,13,12,16,14,14,16,12,20,16,16,14,13,14,7,15,18,16,15,15,18,15,11,4,D RC,103,1,1,20,20,8,1,5,1,19,8,1,1,1,1,20,5,19,1,1,1,1,1,2199023255552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29/6/2010,Tobias Levels,35006409,771,11/22/1986,23,0,0,0,0,1000,5900,5900,128,126,4636361,186,81,D R,2,2,3,3,1,2,3,3,1,2,1,8,11,5,5,7,6,12,6,15,14,8,9,16,7,15,12,18,9,15,9,10,17,3,15,12,14,17,18,12,7,14,14,7,15,14,20,17,15,17,8,10,7,10,7,14,18,10,16,15,17,8,D R,102,1,1,14,20,5,1,5,1,20,5,14,1,1,1,14,5,20,1,1,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tim Hoogland,8707937,771,6/11/1985,25,0,0,0,0,3400,6000,6000,138,131,2911143,183,78,D/M RC,1,2,3,2,2,1,3,4,1,3,3,8,10,7,14,9,8,17,13,16,15,9,8,15,8,16,12,16,10,15,7,10,11,4,13,14,14,16,17,14,10,12,14,6,13,14,20,17,12,12,10,12,13,17,12,14,8,8,10,13,6,13,D/M RC,113,1,12,15,20,10,1,1,16,20,1,14,1,1,12,15,1,20,1,1,16,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Thanos Petsos,91014707,772,6/5/1991,19,0,0,1,0,500,4000,4000,125,85,376639,184,80,D RLC,3,1,1,3,3,3,3,1,2,2,3,10,8,8,10,7,5,14,4,4,11,8,5,14,12,9,12,14,9,13,4,6,10,4,11,5,9,11,13,9,8,7,12,20,10,13,9,9,8,4,9,10,11,10,8,13,10,16,7,9,7,9,D RLC,106,1,1,20,20,1,1,20,1,16,1,7,1,1,1,20,20,16,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stuart Parnaby,5100707,765,7/19/1982,27,0,0,4,0,3600,5500,5500,125,120,1731091,178,70,D/WB R,1,1,1,2,2,1,1,1,1,1,3,10,14,11,8,11,7,12,11,13,12,11,7,13,11,12,13,14,12,10,9,10,12,11,11,11,13,11,14,12,12,12,11,10,11,14,20,13,14,9,11,11,14,12,12,12,14,12,14,14,14,2,D/WB R,112,1,1,14,20,10,1,12,10,20,1,20,1,1,1,14,12,20,1,1,10,12,20,137438953474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Steven Taylor,5114243,765,1/23/1986,24,0,0,29,4,4422,6500,6500,150,133,3950340,188,81,D RC,2,1,3,1,3,1,3,6,1,3,1,5,8,9,10,9,3,16,3,8,14,10,5,15,9,17,14,18,9,11,8,9,18,5,14,10,13,11,18,13,11,12,16,8,11,15,20,15,16,11,16,16,9,10,10,15,9,14,12,7,9,5,D RC,103,1,1,20,20,1,1,10,1,18,1,1,1,1,1,20,10,18,1,1,1,1,1,2199023353888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29/6/2010,Steven Reid,107553,789,3/10/1981,29,23,2,0,0,4160,6400,6250,145,129,4457682,186,88,DM/M RC,3,2,3,2,3,1,3,2,1,1,2,10,11,12,8,12,9,14,9,14,13,10,8,14,12,15,13,15,12,12,10,13,20,10,13,13,14,15,17,13,11,12,13,11,14,13,20,16,17,12,11,13,17,17,14,14,15,15,19,13,15,1,DM/M RC,423,1,10,20,15,17,1,10,20,15,1,10,5,1,10,1,1,15,20,10,14,1,10,288,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Steven Cherundolo,120636,390,2/19/1979,31,64,2,0,0,3750,6985,6750,135,127,4697428,172,69,D/WB R,1,1,2,2,1,1,3,3,1,3,2,10,11,10,6,11,10,9,9,11,14,12,12,14,10,13,12,14,13,12,11,12,13,8,13,8,12,16,12,14,13,15,8,10,13,13,20,15,14,13,12,14,11,8,16,14,12,12,15,18,17,3,D/WB R,112,1,1,1,20,1,1,1,1,20,1,20,1,1,1,1,9,20,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephen Kelly,5112417,789,9/6/1983,26,18,0,17,0,3906,6350,6500,138,125,9265712,183,78,D R,2,3,3,2,3,3,1,7,3,1,3,5,12,11,8,12,3,14,10,13,13,12,7,15,11,9,12,14,11,10,11,11,17,10,11,13,14,13,15,14,14,13,11,5,17,14,20,14,11,15,10,11,3,10,7,13,13,12,14,13,13,7,D R,102,1,1,7,20,1,1,12,10,20,1,15,1,1,1,7,12,20,1,1,10,12,15,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephen Carr,2014367,789,8/29/1976,33,44,0,0,0,4650,6850,6850,145,141,2234127,175,78,D R,3,2,2,3,1,3,2,4,1,2,1,12,15,13,8,12,8,15,10,11,15,14,8,16,13,16,12,16,14,12,10,14,16,11,13,13,16,17,16,12,10,12,10,5,13,12,20,14,16,17,9,14,10,12,10,14,12,13,11,10,10,8,D R,102,1,1,10,20,8,1,10,8,20,1,10,1,1,1,10,10,20,1,1,8,1,10,131074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stephan Lichtsteiner,5723486,798,1/16/1984,26,31,0,28,1,5256,7500,7300,150,145,6725735,181,75,D/WB/M R,2,2,3,2,2,3,1,7,1,3,3,9,14,11,7,11,7,13,13,10,13,13,11,13,11,16,13,14,13,13,12,13,15,9,14,14,14,14,15,14,13,14,12,8,13,16,20,17,14,15,16,14,7,14,15,16,12,13,14,13,14,12,D/WB/M R,122,1,10,1,20,1,1,3,17,20,1,20,1,3,10,1,3,20,1,3,17,3,20,163842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stefano Lucchini,3804849,776,10/2/1980,29,0,0,12,0,4500,7150,7150,145,145,6179977,186,76,D RLC,3,3,1,1,1,1,1,1,2,2,3,5,8,8,7,7,5,15,6,10,14,10,6,16,7,15,16,12,13,13,18,15,12,8,12,18,14,10,10,11,12,11,14,10,14,14,20,16,14,11,12,15,8,15,10,12,10,13,12,11,10,10,D RLC,106,1,1,20,20,1,1,15,1,15,1,1,1,1,1,20,15,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Stefano Celozzi,35000513,771,11/2/1988,21,0,0,0,0,3750,6450,6450,155,129,32282524,171,65,D/WB R,2,1,1,2,1,2,3,4,2,3,1,11,12,14,4,12,6,7,10,12,13,12,7,14,15,14,14,12,14,13,11,10,15,13,8,11,10,14,13,15,14,12,9,6,14,16,20,15,10,12,6,14,12,12,12,16,12,12,16,12,13,6,D/WB R,112,1,8,10,20,10,1,1,10,20,1,18,1,1,8,1,7,20,1,1,10,1,18,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Souleymane Diamoutene,837067,31,1/30/1983,27,46,2,0,0,3192,6215,5850,127,113,1557384,184,80,D RC,1,1,1,1,1,1,1,1,1,1,1,8,4,7,10,8,9,18,6,4,14,10,5,14,7,17,13,12,11,8,8,10,16,8,8,7,9,14,12,15,14,11,12,5,8,14,20,15,15,13,8,12,3,10,15,10,15,7,12,14,9,7,D RC,103,1,1,20,20,1,1,10,2,16,1,8,1,1,1,20,10,16,2,2,2,5,8,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sokratis Papastathopoulos,1804808,772,6/9/1988,22,12,0,9,2,4970,7000,7000,165,141,24000000,183,80,D RC,2,1,3,2,3,2,3,7,3,3,2,3,4,9,8,7,4,15,6,12,16,10,4,15,12,16,15,15,10,12,8,14,16,7,13,11,14,13,15,13,12,16,13,8,14,13,20,15,16,14,16,13,5,8,14,15,12,14,13,12,13,5,D RC,103,1,1,19,20,5,1,3,9,20,12,14,1,1,1,19,3,20,1,1,9,1,14,32770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sofian Chahed,892144,51,4/18/1983,27,0,0,0,0,3100,6150,6150,129,123,2278151,178,74,D/DM RC,1,1,3,2,1,3,2,8,3,2,3,6,10,8,9,12,8,10,8,10,12,10,16,14,11,12,9,11,14,12,8,8,12,5,10,14,10,16,16,12,13,10,12,16,13,14,20,16,12,13,10,11,7,14,12,12,15,10,15,10,15,5,D/DM RC,113,1,1,20,20,20,1,1,15,20,1,14,1,1,1,1,19,20,15,1,14,1,14,1073741824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sílvio,55011718,788,9/28/1987,22,0,0,0,0,2750,6250,6250,145,127,2433974,178,72,D RL,3,1,3,2,1,1,1,4,1,3,2,10,11,10,8,12,9,9,11,11,11,11,11,14,13,13,13,12,13,13,10,11,14,11,10,14,12,13,14,16,14,11,9,14,13,15,20,13,11,13,8,12,7,15,5,12,13,14,14,14,15,6,D RL,105,1,1,1,20,1,1,17,1,20,1,10,1,1,1,1,17,20,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Sergio Sánchez,1507596,796,4/3/1986,24,0,0,4,0,4500,6600,6600,156,138,5999998,185,78,D RC,3,1,1,2,1,1,1,4,3,2,3,5,6,6,8,12,6,14,7,9,15,12,8,14,11,15,14,14,13,12,8,12,13,7,12,12,15,14,16,14,12,15,13,10,14,13,20,16,14,13,12,10,8,14,13,13,14,11,14,13,12,10,D RC,103,1,1,18,20,10,1,8,1,20,1,10,1,1,1,18,8,20,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
