GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Striker,Positions.AttackingMidfielder,Positions.Centre,Positions.Defender,Positions.DefensiveMidfielder,Positions.Goalkeeper,Positions.Left,Positions.Midfielder,Positions.Right,Positions.Sweeper,Positions.WingBack,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Yannick Djaló,744161,788,5/5/1986,24,0,0,14,1,4000,6750,6750,153,135,4453243,171,68,AM/S RC,1,2,2,2,1,1,1,4,2,1,3,12,13,15,12,13,10,7,12,8,8,11,11,8,15,10,11,11,8,10,10,9,14,16,10,16,9,10,13,17,15,11,8,10,16,16,20,13,12,10,6,13,6,12,13,16,15,14,13,14,14,6,AM/S RC,623,20,17,20,1,1,1,12,12,17,1,1,10,12,17,1,1,1,1,1,12,1,1,34360270860,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yann Kermorgant,8429269,769,11/8/1981,28,0,0,0,0,2550,4500,4000,125,105,207521,184,84,AM/S C,3,3,1,2,1,2,2,1,1,3,1,5,7,12,12,12,10,15,12,5,5,12,11,3,13,11,12,14,11,13,13,12,13,11,11,11,7,11,12,9,11,13,11,20,13,11,11,11,14,12,11,14,9,8,10,14,12,14,14,14,14,6,AM/S C,621,20,16,20,1,1,1,10,1,1,1,1,16,10,1,1,1,1,1,1,1,1,1,262400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yakubu,5410059,38,11/22/1982,27,43,17,0,0,5184,7900,7050,157,144,8470464,183,83,S C,2,1,3,2,3,3,1,1,1,3,3,6,10,10,16,10,7,13,13,4,4,13,17,7,15,9,11,11,17,12,14,12,12,14,11,13,13,13,6,15,13,17,12,14,14,12,20,14,18,10,6,14,9,7,15,15,5,17,10,13,15,8,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,549890032640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Xisco,6704110,796,9/5/1980,29,0,0,0,0,4356,5850,5850,140,132,3377664,175,69,AM/S RLC,1,3,1,1,1,2,1,8,3,1,2,12,14,15,12,11,11,7,14,5,3,14,11,6,14,14,10,15,9,11,13,10,16,15,5,15,6,8,11,15,14,7,8,20,11,14,10,13,9,13,12,12,9,13,13,16,17,12,15,14,11,12,AM/S RLC,626,20,18,20,1,1,1,18,12,15,1,1,17,18,15,1,1,1,1,12,12,1,1,71055938946064,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29/6/2010,Xisco Nadal,7453269,796,6/27/1986,24,0,0,0,0,3721,5250,5250,138,122,3125691,178,70,M/AM/S RC,3,3,2,2,3,1,1,3,2,3,1,7,13,15,12,12,7,12,10,5,5,13,11,6,12,14,9,16,10,12,10,11,11,13,10,14,9,13,13,14,9,14,8,8,11,14,20,13,14,14,12,14,5,14,11,15,14,13,14,10,10,8,M/AM/S RC,533,20,20,20,1,1,1,1,16,20,1,1,10,1,20,1,1,1,1,1,16,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wilson Eduardo,55009688,788,7/8/1990,19,0,0,0,0,1250,4750,4750,127,95,1694741,176,72,AM/S RC,2,1,1,3,2,3,2,3,2,1,2,8,11,10,13,13,9,11,7,3,7,9,13,8,13,11,14,5,10,8,6,12,10,14,8,13,5,12,12,14,13,9,6,9,6,13,20,7,4,9,8,10,13,10,6,11,14,9,11,10,13,11,AM/S RC,623,20,17,20,1,1,1,12,12,17,1,1,10,12,17,1,1,1,1,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,William,5666400,1651,7/27/1982,27,0,0,0,0,2000,4200,5500,123,113,554875,185,80,S C,3,1,3,1,1,2,3,2,1,3,2,10,9,10,15,11,10,15,11,8,7,10,12,7,11,7,13,12,15,13,10,13,14,10,9,16,8,10,10,10,11,14,14,10,12,10,20,12,13,13,7,11,10,7,15,15,12,13,14,14,14,5,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wayne Rooney,5108390,765,10/24/1985,24,64,25,0,0,8190,9250,9250,186,181,108286238,178,78,S C,3,3,1,2,1,1,2,8,1,2,1,10,15,12,16,16,10,15,13,5,5,16,15,8,17,17,16,19,14,15,16,15,19,16,14,17,8,17,19,16,14,18,11,14,17,16,20,18,16,15,15,17,9,12,6,18,16,15,14,8,8,10,S C,601,20,14,20,1,1,5,13,10,13,1,1,14,13,13,1,1,1,8,8,10,1,1,137441706752,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Walter,19026466,1651,7/22/1989,20,0,0,9,5,3750,6250,6250,155,125,26620204,176,86,S C,3,3,2,1,1,1,1,1,3,2,1,8,12,12,14,11,13,12,14,9,6,11,12,7,12,14,13,15,14,9,10,12,9,13,7,13,9,10,13,13,10,14,9,11,5,14,20,13,14,13,8,12,12,9,9,15,7,7,6,8,8,15,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Walter Pandiani,117135,1657,4/27/1976,34,4,0,0,0,4900,6299,7000,147,140,2014624,181,79,S C,3,2,2,2,2,2,1,5,1,2,3,5,7,10,17,13,9,18,13,6,4,9,15,7,12,17,14,17,10,13,13,14,14,11,14,14,11,17,17,12,11,18,12,15,10,11,20,12,17,15,12,15,11,10,17,15,13,11,13,13,7,9,S C,601,20,5,20,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,6597069897752,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29/6/2010,Vjatsheslav Zahovaiko,5220017,766,12/29/1981,28,37,7,0,0,2000,5885,6750,110,107,2009478,186,83,S C,1,2,3,1,1,3,1,4,1,3,3,10,12,13,14,12,8,11,12,8,6,8,10,6,14,10,7,5,12,11,11,10,10,15,10,10,9,11,13,12,14,14,13,11,13,12,20,9,10,10,10,5,3,10,10,19,12,10,10,1,11,10,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vitaliy Kutuzov,485540,758,3/20/1980,30,46,13,0,0,3782,6500,6050,140,123,2837818,183,83,S RLC,2,1,2,2,3,3,2,2,3,3,3,8,12,14,11,13,10,9,12,6,6,13,10,8,15,12,11,10,13,9,13,12,19,14,11,13,10,11,10,12,12,16,12,8,13,13,20,14,14,12,7,10,9,11,17,14,20,14,17,12,15,4,S RLC,606,20,15,20,1,1,1,15,12,15,1,1,15,15,15,1,1,1,1,12,12,1,1,4432541515904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29/6/2010,Vincenzo Iaquinta,3802350,776,11/21/1979,30,40,6,10,1,6006,7750,7750,168,155,56306234,187,77,S C,1,3,1,2,2,3,3,6,2,1,3,4,12,12,14,9,13,16,15,9,4,13,16,7,12,12,15,17,15,15,12,15,15,6,14,16,12,19,15,14,14,18,16,9,11,16,20,16,17,15,11,13,15,15,10,15,14,11,12,12,14,10,S C,601,20,14,20,1,1,1,11,5,14,1,1,1,11,14,1,1,1,1,5,5,1,1,35459249995776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29/6/2010,Vincent Aboubakar,12028932,11,1/22/1992,18,4,0,0,0,3364,5800,5200,156,116,6290901,184,82,S C,3,2,1,3,2,1,1,5,3,1,2,6,7,13,12,12,7,11,9,3,3,8,12,3,12,12,12,13,12,12,10,11,15,13,5,13,5,16,14,15,12,15,12,5,15,14,20,13,15,13,12,14,7,9,18,14,12,8,15,12,10,10,S C,601,20,12,20,1,1,1,1,1,12,1,1,1,1,12,1,1,1,1,1,1,1,1,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Víctor,7458286,796,2/28/1985,25,0,0,0,0,4624,6500,6500,143,136,6894523,180,77,S C,3,3,3,3,2,3,3,1,3,1,3,5,10,12,13,11,6,15,12,10,5,12,14,7,14,13,12,15,12,10,13,12,13,11,7,16,12,13,14,14,14,12,10,13,11,14,20,14,12,13,10,10,9,14,14,12,9,11,13,11,7,13,S C,601,20,9,20,1,1,1,5,1,5,1,1,9,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Victor Moses,5007466,765,12/12/1990,19,0,0,0,0,3600,6150,6150,139,126,6268216,178,75,AM/S RLC,1,3,2,1,2,2,3,4,3,3,3,7,10,15,11,12,8,8,9,15,3,11,8,4,13,7,8,8,13,5,10,6,8,17,6,11,7,8,10,14,12,11,8,13,10,14,20,9,12,5,10,10,12,13,11,14,12,11,11,8,12,7,AM/S RLC,626,20,17,20,1,1,1,17,12,17,1,1,17,17,17,1,1,1,1,12,12,1,1,87995298349584,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
29/6/2010,Víctor Montaño,5260748,1653,5/1/1984,26,0,0,11,5,4970,6350,6350,145,141,13000000,177,76,S C,3,2,1,1,3,2,1,6,3,2,2,8,10,14,14,12,12,9,13,5,4,11,14,6,14,13,13,14,12,12,12,11,14,15,8,16,7,10,13,16,14,14,8,16,15,14,20,13,14,14,13,15,6,8,12,14,15,16,14,12,12,10,S C,601,20,13,20,1,1,1,10,8,10,1,1,13,10,10,1,1,1,8,1,1,1,1,34359738388,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vedad Ibisevic,8439383,759,8/6/1984,25,23,5,4,1,3700,7200,7250,145,142,7291806,188,80,S C,3,3,3,3,3,2,3,4,2,2,3,6,8,12,15,11,10,17,7,3,3,10,15,5,13,8,16,14,17,16,12,17,14,11,13,18,6,14,9,15,15,9,15,7,11,13,20,14,12,13,8,13,9,5,17,10,9,12,13,10,10,12,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4398046512128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29/6/2010,Vangelis Mantzios,684315,772,4/22/1983,27,7,0,15,7,2500,6000,6000,125,120,222405,191,81,S C,3,2,2,3,3,1,3,4,1,1,1,6,8,14,11,14,8,16,9,8,7,10,10,7,16,10,11,10,10,9,10,9,6,13,9,12,8,9,10,10,9,16,15,15,14,12,20,13,14,10,8,12,8,4,8,12,14,11,10,6,8,7,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1074069504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Valeri Bojinov,832606,760,2/15/1986,24,21,5,3,1,4900,7500,6600,152,140,5496525,178,78,S C,1,1,1,1,1,1,1,1,1,1,1,2,13,13,15,13,11,10,13,3,5,13,13,6,15,15,12,11,12,10,12,10,15,14,10,15,8,8,12,15,14,14,11,20,13,15,13,13,14,12,8,13,16,8,16,18,12,12,12,12,10,14,S C,601,20,14,20,1,1,1,12,1,14,1,1,8,12,14,1,1,1,1,1,1,1,1,549755814656,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Valdo,824071,12,4/23/1981,29,0,0,6,2,4556,6250,6750,140,135,4347441,184,78,M/AM/S RC,2,2,3,3,2,2,1,4,2,1,3,6,13,14,12,14,9,10,8,9,5,14,15,9,14,11,13,10,12,14,13,13,15,14,10,16,5,9,10,16,15,6,12,8,10,15,20,14,10,14,12,11,14,16,15,15,15,15,15,10,15,10,M/AM/S RC,423,16,20,20,1,1,1,10,20,20,1,1,20,10,20,1,1,1,1,10,15,1,1,17592320268310,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Vaclav Sverkos,5642265,763,11/1/1983,26,6,1,23,8,4692,6850,6150,146,137,9930314,183,76,S C,2,3,2,2,2,2,3,1,2,1,2,5,7,13,14,9,6,11,7,5,6,10,17,8,14,13,14,13,14,9,10,12,13,14,8,16,8,14,13,15,13,13,13,15,12,14,20,13,13,13,10,12,14,8,11,15,18,12,14,13,16,9,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tuncay Sanli,458089,799,1/16/1982,28,75,22,14,10,5041,7000,6500,148,142,11500000,182,70,M/AM/S C,1,3,3,1,2,3,1,3,1,2,3,7,12,13,12,11,5,12,10,8,6,13,12,7,13,18,15,17,14,15,13,12,18,17,14,15,8,16,17,14,14,11,11,14,16,14,20,15,11,13,10,14,5,14,8,17,15,12,12,11,11,12,M/AM/S C,421,16,20,20,1,1,1,13,20,14,1,1,20,13,14,1,1,1,14,11,12,1,1,20340973502472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
29/6/2010,Tunay Torun,35018672,799,4/21/1990,20,0,0,5,0,1000,5750,5500,160,108,1248034,179,72,M/AM/S RLC,3,3,1,1,3,2,3,1,1,1,1,10,9,14,11,14,6,6,7,6,4,13,10,6,15,8,10,5,11,8,12,10,10,14,4,12,6,7,8,14,13,9,8,20,14,12,10,9,7,10,13,10,4,10,13,9,5,14,14,14,4,5,M/AM/S RLC,426,17,20,20,1,1,1,15,20,16,1,1,20,15,16,1,1,1,10,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
