GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Striker,Positions.AttackingMidfielder,Positions.Centre,Positions.Defender,Positions.DefensiveMidfielder,Positions.Goalkeeper,Positions.Left,Positions.Midfielder,Positions.Right,Positions.Sweeper,Positions.WingBack,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Xavi Torres,1508014,796,11/21/1986,23,0,0,0,0,3844,5750,5750,140,124,1720377,182,79,D/DM C,2,2,1,1,2,1,1,7,2,1,3,5,5,8,6,14,6,14,11,9,15,14,7,14,10,14,13,12,14,13,9,13,10,7,13,10,16,16,14,12,11,14,13,7,14,12,20,15,13,11,10,11,5,10,14,16,14,17,6,13,5,19,D/DM C,321,1,1,20,16,20,1,14,15,1,1,1,1,1,1,16,14,1,15,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Winston Reid,947435,1438,7/3/1988,21,6,1,0,0,3782,6250,6200,143,123,8014380,189,84,D C,1,1,1,1,1,1,1,6,2,2,3,4,11,10,7,11,13,14,11,11,14,12,12,15,11,17,13,16,8,8,11,6,11,12,14,5,12,15,10,10,12,14,15,13,13,14,20,13,15,12,14,16,6,12,8,16,14,8,7,7,9,15,D C,101,7,1,20,20,10,1,1,10,1,1,1,1,1,1,20,1,1,10,1,1,1,1,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wilson Souprayen,8447295,769,2/24/1990,20,0,0,0,0,50,2400,2400,140,97,1798736,184,75,D C,3,3,3,3,3,2,1,1,2,2,3,5,6,7,5,12,7,14,8,6,12,8,7,9,12,14,12,13,11,11,7,12,10,6,9,7,12,13,15,12,9,14,12,20,12,10,5,15,13,14,14,10,12,11,11,17,4,8,6,11,9,11,D C,101,1,1,20,20,15,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,William Gallas,2265,769,8/17/1977,32,84,5,11,0,6724,7379,7750,175,164,29536581,183,72,D C,1,1,2,3,1,2,3,4,1,3,3,5,5,10,10,14,2,16,10,5,16,12,7,17,13,15,16,15,15,14,9,15,16,10,12,12,14,15,16,15,13,16,13,12,15,14,20,16,15,15,10,15,14,15,11,19,13,10,10,10,8,14,D C,101,1,1,20,20,1,1,14,1,14,1,1,1,1,1,20,14,14,1,1,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wes Brown,2003610,765,10/13/1979,30,23,1,8,0,6006,7750,7750,160,155,108162998,185,78,D RC,2,2,2,3,3,3,1,4,2,1,2,5,11,7,2,12,5,17,1,11,16,9,2,18,12,16,15,18,12,14,5,13,18,3,6,7,16,16,17,14,13,14,14,10,14,14,20,16,16,15,14,15,13,10,5,15,18,15,16,15,17,6,D RC,103,1,1,20,20,1,1,1,1,19,10,1,1,1,1,20,1,19,1,1,1,1,1,137438986240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Weligton,316418,1651,8/26/1979,30,0,0,0,0,4970,6750,7250,143,141,9945342,185,72,D C,2,2,1,2,1,3,2,1,3,3,2,7,8,6,7,8,8,15,10,10,14,12,10,13,11,15,16,15,10,14,7,13,15,6,15,10,14,14,14,11,11,16,14,20,14,13,5,14,16,15,14,10,6,14,12,12,17,14,15,11,13,7,D C,101,1,1,20,20,10,1,10,1,1,1,1,1,1,1,20,10,1,1,1,1,1,1,32832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Walter Samuel,108414,1649,3/22/1978,32,56,4,6,0,7396,8250,8600,179,172,154317397,183,83,D C,1,1,1,1,1,1,1,1,1,1,1,4,6,6,8,8,6,18,8,14,19,11,6,19,11,17,18,18,15,16,7,16,18,4,16,9,19,15,17,13,12,18,13,20,13,14,5,17,18,16,17,17,16,4,16,15,16,15,16,13,13,8,D C,101,1,1,20,20,1,1,4,1,1,15,1,1,1,1,20,4,1,1,1,1,1,1,274877939712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29/6/2010,Waldo Ponce,5250604,1652,12/4/1982,27,29,2,0,0,3200,6500,6500,150,130,2089197,182,78,D C,3,3,3,2,2,2,3,5,3,2,2,6,5,8,5,7,15,16,10,5,16,10,5,14,10,16,15,15,10,11,8,12,13,5,16,6,15,12,13,12,8,15,16,10,16,13,20,16,16,14,8,12,12,5,13,14,12,12,13,12,10,13,D C,101,1,1,20,20,10,1,1,1,14,20,1,1,1,1,20,1,14,1,1,1,1,1,35188667089408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29/6/2010,Vujadin Savic,62028022,802,7/1/1990,19,0,0,8,0,3364,5800,5400,150,116,10029464,194,82,D C,3,1,3,2,1,1,3,1,2,3,2,9,11,9,5,11,9,13,9,12,12,9,12,12,11,14,13,12,13,13,12,14,12,8,12,9,13,14,14,9,8,13,17,8,13,10,20,12,13,12,9,10,8,8,9,15,13,14,12,13,11,5,D C,101,1,1,20,20,1,1,1,1,14,1,10,1,1,1,20,1,14,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vincenzo Camilleri,28021038,776,3/6/1992,18,0,0,0,0,1250,4500,4500,127,90,610093,186,85,D C,3,2,1,3,2,2,2,7,1,1,1,2,2,5,3,10,3,14,3,4,13,10,4,11,9,9,10,9,13,13,7,11,13,14,8,4,11,6,8,11,10,10,12,10,18,11,20,11,8,13,11,14,15,7,8,10,10,14,15,11,15,4,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vincent Kompany,8152558,757,4/10/1986,24,31,1,0,0,5476,7750,7400,156,148,14692290,191,91,D/DM C,3,2,1,2,2,1,3,1,2,1,2,5,5,9,7,14,12,15,10,12,14,12,10,16,12,14,15,14,14,12,12,12,15,11,14,9,15,14,14,15,15,16,16,10,6,13,20,15,16,11,8,15,17,14,14,13,11,18,8,17,14,12,D/DM C,111,1,1,20,20,17,1,1,15,12,1,1,1,1,1,20,1,12,15,1,1,1,1,4294967328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Víctor Ruiz,67046591,796,1/25/1989,21,0,0,0,0,4500,6500,6500,155,138,9010175,184,73,D C,3,3,1,2,3,3,2,3,2,1,2,7,6,6,7,9,8,14,8,11,14,13,5,15,11,14,12,15,13,13,10,12,10,8,11,7,14,18,15,14,13,15,13,20,12,14,6,15,13,12,11,12,7,11,8,13,13,7,9,20,5,8,D C,101,1,1,20,20,1,1,10,1,1,1,1,1,1,1,20,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vedran Corluka,126527,761,3/31/1986,24,36,1,0,0,5184,7920,7400,164,144,43486185,192,89,D RC,1,1,2,3,2,1,2,5,2,1,2,3,11,11,9,13,5,15,5,15,13,11,6,15,15,14,15,13,17,12,10,12,17,5,12,8,12,15,14,14,13,16,15,13,14,12,20,14,16,15,4,16,11,12,13,14,15,13,16,17,15,8,D RC,103,1,1,16,20,12,1,10,15,20,12,14,1,1,1,16,10,20,15,1,1,1,14,143881404456,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vangelis Moras,678479,772,8/26/1981,28,12,0,11,0,2500,6500,6300,135,129,2900346,193,78,D RC,3,3,1,1,1,2,1,1,1,2,2,9,9,12,7,9,9,14,8,12,15,13,7,14,13,14,15,14,12,12,10,11,16,10,10,11,14,13,15,11,12,13,17,6,16,13,20,15,12,14,11,14,8,11,15,14,9,12,15,14,13,5,D RC,103,1,1,20,20,14,1,8,1,15,1,7,1,1,1,20,8,15,1,1,1,1,7,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Valdomiro,301522,1651,2/6/1979,31,0,0,0,0,2750,5500,5750,122,115,1214873,192,90,D C,2,3,2,1,2,2,2,10,2,3,1,8,9,10,8,9,5,14,11,12,13,11,6,12,10,17,10,12,8,12,12,12,14,3,6,6,12,14,13,10,10,14,15,20,14,8,10,14,16,14,16,15,9,13,9,14,13,10,7,8,5,13,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Ustaritz,7450345,796,2/16/1983,27,0,0,0,0,4096,6000,6000,142,128,3367150,183,75,D C,2,1,1,2,2,3,3,1,2,1,3,4,4,11,7,10,6,12,8,4,14,13,5,14,10,10,15,14,12,12,11,13,10,8,11,6,14,13,14,13,15,13,10,12,12,12,20,13,13,12,12,13,16,10,12,13,12,10,12,14,9,11,D C,101,1,1,20,20,9,1,8,1,10,1,1,1,1,1,20,8,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Ulick Lupède,8428752,769,6/1/1984,26,0,0,0,0,1500,4319,4500,115,96,90076,183,82,D C,2,2,2,3,1,1,1,2,2,3,2,5,7,5,5,7,5,13,8,7,12,8,6,10,9,11,10,13,12,12,5,10,14,5,9,6,12,12,12,13,10,13,12,8,13,13,20,13,14,13,11,10,7,10,18,12,12,9,14,14,14,7,D C,101,1,1,20,20,1,1,1,1,10,1,10,1,1,1,20,1,10,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tore Reginiussen,762571,786,4/10/1986,24,8,1,15,0,4290,6800,6700,151,131,3497151,185,80,D C,2,3,3,2,3,3,1,6,1,2,2,4,5,8,5,11,4,14,6,12,13,12,9,15,9,14,14,14,11,11,10,12,16,5,10,7,14,15,7,15,12,13,13,10,12,14,20,12,14,10,5,11,10,6,10,15,17,15,17,17,17,1,D C,101,1,1,20,20,8,1,10,1,8,1,1,1,1,1,20,10,8,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tomas Ujfalusi,133081,763,3/24/1978,32,71,2,25,1,5256,7500,7500,153,145,91453172,185,76,D RC,3,1,3,3,2,3,1,6,2,2,1,8,12,12,6,12,7,14,9,10,15,13,11,15,11,14,15,15,14,12,10,14,17,8,12,8,14,14,13,13,12,16,14,14,16,12,20,16,16,14,13,14,7,15,18,16,15,15,18,15,11,4,D RC,103,1,1,20,20,8,1,5,1,19,8,1,1,1,1,20,5,19,1,1,1,1,1,2199023255552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29/6/2010,Titus Bramble,4000072,765,7/31/1981,28,0,0,10,1,4600,7000,7000,147,142,5540876,188,88,D C,3,1,2,1,1,2,1,4,2,1,3,3,9,7,7,13,3,18,4,2,15,14,4,17,13,14,15,16,13,9,12,9,16,10,13,8,13,14,15,14,9,13,16,10,14,14,20,15,16,11,10,10,7,9,14,14,17,9,11,14,9,15,D C,101,1,1,20,20,1,1,1,1,8,10,1,1,1,1,20,1,8,1,1,1,1,1,5368709120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Timmy Simons,3339,757,12/11/1976,33,74,3,0,0,4160,7095,6400,150,129,2335015,186,78,D/DM C,2,2,1,1,3,3,1,4,1,3,3,9,9,8,7,12,10,15,10,12,15,11,18,15,11,12,13,12,14,13,12,13,18,10,18,10,15,15,14,11,11,14,14,10,15,11,20,12,12,16,6,17,2,17,16,12,15,16,18,16,15,1,D/DM C,321,1,1,20,18,20,1,1,15,14,14,7,1,1,1,18,1,14,15,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tim Hoogland,8707937,771,6/11/1985,25,0,0,0,0,3400,6000,6000,138,131,2911143,183,78,D/M RC,1,2,3,2,2,1,3,4,1,3,3,8,10,7,14,9,8,17,13,16,15,9,8,15,8,16,12,16,10,15,7,10,11,4,13,14,14,16,17,14,10,12,14,6,13,14,20,17,12,12,10,12,13,17,12,14,8,8,10,13,6,13,D/M RC,113,1,12,15,20,10,1,1,16,20,1,14,1,1,12,15,1,20,1,1,16,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Thomas Vermaelen,8154103,757,11/14/1985,24,27,1,12,1,6162,8000,7850,164,157,-1,183,73,D LC,2,2,2,3,2,3,1,5,3,2,3,7,8,10,11,13,8,17,13,8,15,13,10,16,13,16,17,18,15,14,12,13,18,7,15,11,16,14,14,12,13,14,13,20,14,14,10,14,14,15,7,14,10,13,16,14,15,13,16,13,13,3,D LC,104,1,1,20,20,10,1,17,1,5,1,10,1,1,1,20,17,5,1,1,1,10,1,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Thomas Mangani,919962,769,4/29/1987,23,0,0,0,0,3906,5600,5600,140,125,1902707,183,78,D/DM C,1,3,2,2,1,1,2,3,1,1,2,6,8,9,6,12,6,13,10,12,11,12,8,13,12,12,15,13,13,13,11,13,15,6,12,7,13,16,18,12,11,14,12,20,14,11,8,16,14,14,12,14,6,12,10,12,14,11,15,15,15,5,D/DM C,321,1,5,20,17,20,1,14,15,1,1,14,5,1,1,17,14,1,15,12,1,14,1,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
