GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Striker,Positions.AttackingMidfielder,Positions.Centre,Positions.Defender,Positions.DefensiveMidfielder,Positions.Goalkeeper,Positions.Left,Positions.Midfielder,Positions.Right,Positions.Sweeper,Positions.WingBack,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Yohan Cabaye,919628,769,1/14/1986,24,0,0,15,3,5150,6479,6450,160,144,4709342,175,72,DM/M C,2,2,2,3,2,3,1,6,2,1,3,14,14,12,10,13,15,9,16,7,7,15,17,13,14,14,15,14,13,13,14,13,16,9,14,10,14,15,15,14,14,13,7,10,15,12,20,16,13,14,11,14,6,8,9,17,11,15,11,12,12,10,DM/M C,421,1,10,20,1,16,1,1,20,1,1,1,10,1,1,1,1,1,20,1,1,1,1,8813272891648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Yoann Gourcuff,919541,769,7/11/1986,23,22,1,19,4,6650,7424,7400,175,165,57625327,185,79,M/AM RC,2,2,3,1,1,3,3,3,1,1,2,15,15,16,11,18,14,13,14,6,7,17,14,7,18,12,13,10,14,14,16,14,15,13,11,12,12,15,17,13,15,14,12,14,14,14,20,16,14,11,12,17,9,10,12,16,14,10,14,13,13,6,M/AM RC,413,1,20,20,1,12,1,12,20,15,1,1,20,12,15,1,1,1,18,12,15,1,1,140737493614848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/6/2010,Yoann Bigné,12112,769,8/23/1977,32,0,0,11,0,1050,5400,5400,136,121,2855675,168,65,M C,1,1,3,1,1,1,3,1,3,1,3,11,11,10,6,13,13,6,7,7,6,14,11,9,13,10,13,13,13,13,11,15,14,6,12,8,12,14,16,13,12,10,4,20,14,11,15,15,10,16,8,14,7,8,15,13,14,14,14,16,16,10,M C,401,1,1,20,1,15,1,10,20,12,1,1,1,1,1,1,1,1,20,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yaya Touré,533344,24,5/13/1983,27,53,6,0,0,6724,8250,8250,172,164,80780691,191,90,DM/M C,3,2,2,2,1,1,1,7,3,1,2,10,10,13,9,12,12,15,15,9,14,16,11,14,14,12,14,16,14,14,15,13,15,13,11,13,15,17,18,13,13,18,15,11,15,14,20,17,17,16,12,13,8,15,17,12,6,15,18,12,12,12,DM/M C,311,1,13,20,13,20,1,1,18,1,1,1,13,1,1,13,1,1,18,1,1,1,1,8796093023108,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Yannis Salibur,8434934,769,1/24/1991,19,0,0,0,0,1300,2600,2600,148,105,2578959,176,74,M/AM LC,2,1,3,3,3,2,1,8,2,1,2,12,12,13,7,13,10,8,8,6,4,9,8,4,15,7,10,11,11,11,11,8,11,14,6,13,5,7,12,17,12,12,8,20,13,13,5,13,12,11,7,14,9,8,12,14,12,7,10,13,13,9,M/AM LC,414,10,20,17,1,1,1,20,20,1,1,1,17,20,1,1,1,1,15,15,1,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yann M'Vila,8449433,769,6/29/1990,20,0,0,8,0,4830,6254,6250,175,139,15307332,178,78,DM C,3,1,3,2,2,3,3,3,3,3,1,8,8,11,6,12,10,12,12,6,14,14,8,14,12,14,17,15,14,14,13,14,16,12,9,11,13,15,17,10,13,15,10,8,14,13,20,16,15,13,14,16,6,6,16,14,14,16,14,11,11,7,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yann Jouffre,920075,769,7/23/1984,25,0,0,0,0,1350,5700,5700,140,127,2062479,175,65,M/AM RLC,1,3,1,2,1,1,2,5,2,3,3,14,13,12,8,15,11,8,12,6,6,14,15,10,15,12,12,12,12,12,13,12,15,11,9,10,10,12,13,14,13,12,7,20,11,12,12,15,8,13,8,15,13,12,8,14,14,14,12,15,12,7,M/AM RLC,416,1,20,18,1,12,1,15,20,20,1,1,18,15,20,1,1,1,17,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yacine Brahimi,34002647,769,2/8/1990,20,0,0,0,0,150,3750,3750,168,114,926830,175,65,M/AM C,1,2,1,3,1,1,2,3,2,2,1,12,12,14,6,14,13,5,9,6,2,11,12,2,16,6,8,6,12,12,15,13,8,13,8,12,6,11,11,16,14,11,7,20,15,13,10,14,7,14,6,10,6,10,12,14,8,2,13,10,12,3,M/AM C,411,1,20,20,1,1,1,12,20,12,1,1,20,12,12,1,1,1,15,12,12,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Xavier Annunziata,67024746,796,8/31/1987,22,0,0,0,0,2304,4800,4800,135,96,659158,174,63,M/AM LC,2,2,2,3,1,1,1,3,3,3,3,9,11,14,7,12,6,8,7,4,5,11,9,5,14,13,10,8,10,9,10,10,8,12,8,10,7,12,12,14,11,9,9,5,14,13,20,12,12,14,7,14,6,5,6,14,6,9,8,10,11,11,M/AM LC,414,10,20,15,1,1,1,20,20,10,1,1,15,20,10,1,1,1,15,15,1,1,1,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Xavi,4200583,796,1/25/1980,30,94,8,31,9,8372,9200,9200,184,183,124992477,170,69,M C,1,1,1,3,2,3,3,4,2,3,1,18,15,17,11,20,17,6,14,5,12,20,14,9,19,8,19,10,19,19,20,19,16,17,16,18,15,18,17,11,16,13,6,9,11,13,20,17,8,19,7,16,7,9,10,14,20,18,18,18,15,3,M C,401,1,14,20,1,13,1,1,20,5,1,1,14,1,1,1,1,1,20,1,5,1,1,17185636544,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Xavi Torres,1508014,796,11/21/1986,23,0,0,0,0,3844,5750,5750,140,124,1720377,182,79,D/DM C,2,2,1,1,2,1,1,7,2,1,3,5,5,8,6,14,6,14,11,9,15,14,7,14,10,14,13,12,14,13,9,13,10,7,13,10,16,16,14,12,11,14,13,7,14,12,20,15,13,11,10,11,5,10,14,16,14,17,6,13,5,19,D/DM C,321,1,1,20,16,20,1,14,15,1,1,1,1,1,1,16,14,1,15,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Xabi Alonso,811316,796,11/25/1981,28,76,9,9,0,6889,8250,8250,169,166,164727380,182,79,DM/M C,2,2,2,3,1,1,3,3,2,1,3,12,15,10,11,16,13,12,17,9,10,18,12,12,17,9,17,13,17,16,18,17,18,12,13,10,18,17,14,9,10,14,11,15,13,12,20,17,12,14,10,16,10,5,16,19,15,14,16,14,15,9,DM/M C,311,1,8,20,6,20,1,5,19,5,9,1,8,1,1,6,1,1,19,5,5,1,1,140738566816000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/6/2010,Wires,19026407,1651,12/30/1982,27,0,0,0,0,250,3550,3550,107,96,337987,178,74,D/WB/M RC,2,3,1,2,3,2,2,3,3,3,1,8,8,8,8,10,10,11,9,10,11,8,10,12,10,11,11,10,12,10,8,10,7,8,10,10,11,12,11,10,11,12,11,7,12,11,20,12,12,10,11,10,9,12,15,12,18,9,2,1,3,13,D/WB/M RC,123,1,1,20,20,15,1,1,20,20,1,17,1,1,1,1,1,20,20,1,10,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wilson Souprayen,8447295,769,2/24/1990,20,0,0,0,0,50,2400,2400,140,97,1798736,184,75,D C,3,3,3,3,3,2,1,1,2,2,3,5,6,7,5,12,7,14,8,6,12,8,7,9,12,14,12,13,11,11,7,12,10,6,9,7,12,13,15,12,9,14,12,20,12,10,5,15,13,14,14,10,12,11,11,17,4,8,6,11,9,11,D C,101,1,1,20,20,15,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wilson Palacios,5397626,376,7/29/1984,25,71,5,0,0,5550,6704,7250,164,149,37143377,178,75,M C,3,1,3,1,2,3,1,2,1,2,1,8,7,15,8,13,11,16,10,8,12,10,13,16,12,14,13,15,12,12,10,11,14,13,9,11,15,17,17,16,13,12,11,15,12,16,20,18,17,14,6,16,5,14,13,12,16,14,16,12,15,10,M C,401,1,13,20,1,13,1,1,20,12,1,1,13,1,12,1,1,1,20,1,12,1,1,2336462209028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29/6/2010,Wesley,19040469,1651,6/24/1987,23,0,0,0,0,4000,7500,7050,160,141,17473182,179,63,DM/M C,1,1,2,3,1,3,2,2,1,2,2,12,14,13,9,16,7,8,11,10,13,16,11,9,15,17,15,16,8,9,14,9,15,14,10,13,11,12,18,17,15,8,9,14,14,15,20,12,9,12,7,11,12,17,14,13,13,12,11,8,12,5,DM/M C,421,10,15,20,12,19,1,1,20,14,1,12,15,1,10,1,1,12,20,1,14,1,12,1074790420,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Wesley Sneijder,856882,784,6/9/1984,26,67,19,1,0,7921,8850,8900,182,178,154317397,170,67,M/AM C,1,1,1,3,2,2,2,9,3,1,1,16,17,15,12,17,18,7,18,5,8,18,14,11,17,16,15,15,15,15,18,16,18,17,14,15,13,15,15,14,16,14,6,15,14,13,20,17,11,17,15,17,14,17,16,19,15,17,16,11,7,12,M/AM C,411,1,20,20,1,9,1,14,20,12,1,1,20,14,12,1,1,1,18,13,11,1,1,1073873792,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Walter Gargano,78000812,1657,7/23/1984,25,31,0,0,0,5000,7200,7000,153,142,24390327,168,65,DM/M C,3,3,3,3,1,2,2,4,1,1,3,10,12,11,8,13,12,5,16,7,14,11,6,12,13,18,12,17,12,14,10,12,14,6,13,12,14,15,16,15,14,13,3,8,18,14,20,19,13,13,11,13,8,5,14,12,14,13,14,10,7,5,DM/M C,311,1,1,20,1,20,1,1,17,1,1,1,1,1,1,1,1,1,17,1,1,1,1,4227072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vladimir Koman,43000091,773,3/16/1989,21,1,0,3,1,2050,5039,5250,150,112,1165963,173,63,M/AM RLC,1,2,2,2,2,3,3,1,3,3,1,10,15,16,13,6,10,9,12,8,5,13,11,6,16,8,9,12,10,5,15,8,10,16,9,15,12,7,10,13,14,8,5,6,16,14,20,10,4,5,10,14,6,15,14,8,12,14,14,8,8,14,M/AM RLC,416,1,20,20,1,1,1,20,20,20,1,1,20,20,18,1,1,1,15,15,20,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vítor Gomes,55003648,788,12/25/1987,22,0,0,1,0,2500,5750,5750,130,115,1967131,184,80,M/AM C,2,2,2,1,1,2,2,5,1,3,2,12,13,12,10,14,12,11,13,10,10,12,13,10,13,13,13,13,12,13,13,13,14,13,13,12,13,13,14,11,11,14,14,8,14,11,20,13,14,14,9,12,7,14,19,13,15,12,13,11,11,8,M/AM C,411,1,17,20,1,5,1,1,20,1,1,1,17,1,1,1,1,1,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vinícius,316102,1651,5/16/1986,24,0,0,0,0,1000,3000,4000,114,103,222499,186,68,M C,1,1,2,2,3,3,3,3,1,2,3,10,10,10,9,9,9,12,12,10,10,10,12,10,11,12,12,12,11,11,10,11,14,7,11,14,11,14,16,11,13,11,12,8,13,11,20,13,11,12,8,12,11,14,14,11,14,6,13,13,13,8,M C,401,1,5,20,1,13,1,7,20,10,1,1,5,1,1,1,1,1,20,7,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vincenzo Grella,3801677,1435,10/5/1979,30,46,0,0,0,4556,7250,6950,145,135,5106942,183,79,DM/M C,2,3,3,1,1,3,3,5,1,1,2,8,9,8,6,12,6,13,7,6,15,13,9,18,11,17,16,15,14,16,13,15,16,4,13,7,17,17,15,11,11,14,12,11,13,10,20,16,15,15,17,12,19,8,16,16,11,12,14,7,12,7,DM/M C,311,1,1,20,1,20,1,1,20,1,1,1,1,1,1,1,1,1,20,1,1,1,1,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vincent Nogueira,8440962,769,1/16/1988,22,0,0,1,0,3782,5500,5500,145,123,3103978,170,60,DM/M/AM RC,1,2,3,1,3,1,1,1,3,3,3,8,12,13,6,14,7,5,10,8,5,13,7,7,14,7,13,12,13,13,13,12,13,12,8,11,10,14,15,15,14,11,5,10,8,13,20,15,6,13,7,15,15,15,15,13,15,15,15,15,15,5,DM/M/AM RC,323,1,16,20,8,20,1,10,18,16,1,8,1,10,16,1,1,8,18,10,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Vincent Kompany,8152558,757,4/10/1986,24,31,1,0,0,5476,7750,7400,156,148,14692290,191,91,D/DM C,3,2,1,2,2,1,3,1,2,1,2,5,5,9,7,14,12,15,10,12,14,12,10,16,12,14,15,14,14,12,12,12,15,11,14,9,15,14,14,15,15,16,16,10,6,13,20,15,16,11,8,15,17,14,14,13,11,18,8,17,14,12,D/DM C,111,1,1,20,20,17,1,1,15,12,1,1,1,1,1,20,1,12,15,1,1,1,1,4294967328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
