GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19-06-17,18.3.4.28,Andreas Christensen,27066387,764,10-Apr-96,21,12,0,21,1,5600,6750,7400,171,150,95258166,187,81,D/DM/M C,2,2,2,2,2,3,1,1,3,2,2,5,10,10,9,12,5,15,8,12,14,13,9,14,13,12,17,10,18,13,10,16,11,9,14,10,16,15,12,12,11,12,14,10,14,17,20,13,11,15,6,15,4,15,16,15,10,14,13,16,18,5,20,10,16,1,14,1,20,D/DM/M C,121,1,1,1,1,1,1,20,1,14,16,16,1,1,1,10,2.79173E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Andreas Christensen,£36.00m ,24,188,Defender - Centre-Back,right,Chelsea FC,43,4,0,3892,40,0,0,3096,29,0,1,2469,28,0,0,2342,4,0,0,315,Premier League
19-06-17,18.3.4.28,Jordan Henderson,28005568,765,17-Jun-90,27,32,0,27,4,6500,7750,7600,158,154,69910700,183,67,DM/M C,2,3,2,3,1,1,3,3,3,1,3,12,13,12,11,15,11,11,12,4,13,16,10,14,14,14,14,14,15,14,14,15,18,13,16,14,14,17,18,13,13,13,12,8,18,14,20,18,14,14,8,15,11,13,15,17,17,17,18,13,18,6,8,12,20,10,14,10,20,DM/M C,311,1,1,1,8,4,10,1,1,8,20,20,10,14,1,12,1.40737E+14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jordan Henderson,£22.50m ,30,187,Midfielder - Central Midfield,right,Liverpool FC,27,1,4,2355,41,1,2,3308,44,1,5,2811,40,4,5,3167,5,0,0,335,Premier League
19-06-17,18.3.4.28,Jake Livermore,28005828,765,14-Nov-89,27,3,0,0,0,5500,6900,6750,144,135,33056103,180,73,DM/M C,1,2,2,1,3,2,2,1,1,3,2,9,9,12,9,13,7,12,10,5,12,13,6,12,11,13,13,12,12,12,12,12,13,11,9,13,13,15,17,13,11,17,12,12,17,13,20,18,16,15,8,14,4,14,5,11,11,8,10,9,8,4,15,1,20,10,11,8,20,DM/M C,421,1,1,1,10,1,1,15,1,8,18,20,8,11,1,1,1.37439E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jake Livermore,£8.10m ,30,180,Midfielder - Defensive Midfield,right,West Bromwich Albion,41,1,1,3326,37,2,2,2794,40,2,2,3236,45,3,5,3747,6,0,0,513,Premier League
19-06-17,18.3.4.28,Nathaniel Chalobah,28058513,765,12-Dec-94,22,0,0,40,1,5750,7050,7050,156,141,44849949,185,73,DM/M C,1,2,3,3,1,2,3,1,3,2,2,7,6,9,9,14,11,12,13,5,10,15,12,12,14,8,10,12,16,11,13,15,14,11,13,9,14,16,15,14,12,15,13,13,16,15,20,14,14,12,4,11,5,13,11,14,12,13,12,16,15,2,15,7,20,8,9,1,20,DM/M C,421,1,1,1,8,1,1,15,1,7,18,20,1,9,1,7,1.40737E+14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nathaniel Chalobah,£4.50m ,25,185,Midfielder - Defensive Midfield,right,Watford FC,15,0,1,532,6,0,0,448,13,0,0,614,26,1,2,1240,8,0,0,648,Premier League
19-06-17,18.3.4.28,Isaac Hayden,28067790,765,22-Mar-95,22,0,0,3,0,3500,6450,6450,140,130,30887149,187,79,DM/M C,1,3,2,1,3,3,3,2,1,1,1,5,10,10,7,12,5,13,10,7,13,14,5,14,12,14,14,14,14,12,10,14,15,8,12,10,14,15,15,12,11,12,13,13,16,13,20,15,12,15,6,3,11,12,9,12,16,13,15,15,14,6,13,1,19,1,1,1,19,DM/M C,311,1,1,1,1,1,1,13,1,1,20,19,1,1,1,1,1.37439E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Isaac Hayden,£6.30m ,25,186,Midfielder - Defensive Midfield,right,Newcastle United,38,2,4,2663,29,1,0,1563,28,1,4,2072,35,1,2,2610,6,1,0,471,Premier League
19-06-17,18.3.4.28,Jordan Williams,28085796,801,06-Nov-95,21,0,0,1,0,2500,5200,5200,112,104,1504456,183,77,D/DM C,1,1,1,3,3,3,3,1,2,1,1,3,8,10,5,13,5,12,6,3,12,13,11,12,11,15,11,11,13,12,11,12,15,8,7,8,12,14,14,12,11,11,13,4,12,12,20,13,13,12,9,12,14,11,9,9,9,11,18,11,12,5,20,1,14,1,14,1,20,D/DM C,111,1,1,1,1,1,1,20,1,14,20,14,1,1,1,1,8.79609E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jordan Williams,£90Th. ,21,179,Defender - Right-Back,right,Barnsley FC,nan,nan,nan,nan,15,0,0,871,15,1,2,1065,33,0,0,2781,9,1,0,810,Premier League
19-06-17,18.3.4.28,Charlie Colkett,28085856,765,04-Sep-96,20,0,0,0,0,2800,4750,4750,120,103,1220423,179,72,DM/M/AM C,2,4,2,3,1,2,4,3,4,1,2,12,9,13,11,11,9,7,11,4,7,15,10,8,15,9,12,9,13,9,14,11,6,14,9,7,9,10,9,11,11,11,8,20,9,10,11,12,8,10,6,10,8,6,11,10,12,11,11,11,12,1,1,1,20,16,10,10,20,DM/M/AM C,431,1,1,1,16,10,10,1,1,1,18,20,1,1,1,1,1.40772E+14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-06-17,18.3.4.28,Ainsley Maitland-Niles,28095584,765,29-Aug-97,19,0,0,0,0,5250,6750,6750,149,130,58356008,177,0,D/WB/DM/M RLC,2,2,4,3,1,2,1,1,2,3,2,10,10,13,7,13,8,6,11,8,10,12,7,11,14,10,12,9,13,11,12,11,11,14,7,12,11,13,11,16,14,13,8,8,13,14,20,13,11,12,9,13,7,17,14,14,13,13,11,12,13,12,17,17,20,14,17,17,20,D/WB/DM/M RLC,446,1,1,1,8,10,14,8,17,17,16,20,12,14,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ainsley Maitland-Niles,£6.30m ,23,180,Midfielder - Right Midfield,right,Arsenal FC,20,0,2,1555,32,0,1,2310,31,2,3,2188,33,1,2,2106,6,0,0,367,Premier League
19-06-17,18.3.4.28,Tom Davies,28100152,765,30-Jun-98,18,0,0,0,0,5500,6600,6700,158,134,68420173,179,70,DM/M/AM C,1,3,2,3,2,1,2,2,1,3,3,8,8,15,11,12,10,10,10,2,10,14,8,12,16,15,12,15,14,12,14,14,14,14,7,13,11,14,15,14,14,13,10,12,13,12,20,12,11,11,11,11,10,10,14,8,11,12,14,13,12,4,1,1,20,18,1,1,20,DM/M/AM C,431,1,1,1,18,1,1,1,1,1,18,20,1,1,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Davies,£13.50m ,22,180,Midfielder - Central Midfield,right,Everton FC,37,2,3,2659,43,2,2,2484,19,0,1,1200,32,2,0,2206,5,0,0,208,Premier League
19-06-17,18.3.4.28,Trent Alexander-Arnold,28104124,765,07-Oct-98,18,0,0,0,0,5000,6600,6600,177,141,68321749,180,70,D/WB/DM/M RC,1,3,2,2,3,1,1,2,1,1,2,12,16,14,12,13,13,9,13,7,11,14,13,13,14,13,13,13,13,12,11,12,16,13,12,13,12,14,15,15,14,12,9,8,14,15,20,13,10,13,9,13,7,14,12,16,18,13,17,12,13,8,19,20,16,12,20,12,16,D/WB/DM/M RC,243,1,1,1,1,1,12,8,10,19,16,16,1,16,12,20,2.8823E+17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trent Alexander-Arnold,£22.50m ,22,180,Defender - Right-Back,right,Liverpool FC,24,4,5,1663,34,3,3,2744,40,1,16,3388,49,4,15,3991,7,0,1,629,Premier League
19-06-17,18.3.4.28,Declan Rice,28106491,789,14-Jan-99,18,0,0,0,0,3250,5750,5750,135,120,9156322,175,0,D/DM C,1,1,2,1,1,1,3,2,1,4,1,7,9,12,11,11,8,14,7,10,14,12,5,14,12,9,10,14,13,12,10,9,10,10,13,10,14,14,14,12,12,13,12,12,13,12,20,14,13,12,12,11,6,15,18,12,11,9,13,12,11,5,20,1,14,1,1,1,20,D/DM C,111,1,1,1,1,1,1,20,1,1,20,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Declan Rice,£9.00m ,21,185,Midfielder - Defensive Midfield,right,West Ham United,26,0,1,2280,34,0,0,2142,38,2,1,3354,39,1,3,3510,7,0,0,630,Premier League
19-06-17,18.3.4.28,Ashley Westwood,29000899,765,01-Apr-90,27,0,0,0,0,4300,6300,6300,135,131,16516137,170,76,DM/M C,2,2,1,3,2,1,3,1,1,3,1,10,11,9,9,14,12,8,9,5,13,15,10,10,14,11,14,11,16,15,14,14,14,6,13,8,15,16,15,11,13,13,10,11,14,11,20,15,9,14,12,12,8,12,16,13,15,12,14,10,10,10,12,7,20,10,12,11,20,DM/M C,421,1,1,1,10,1,1,1,11,12,19,20,8,12,1,7,4718720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ashley Westwood,£3.60m ,30,174,Midfielder - Defensive Midfield,right,Burnley FC,33,0,0,2223,22,0,1,1406,41,2,8,3382,37,2,6,3240,7,1,0,542,Premier League
19-06-17,18.3.4.28,Joe Allen,29007955,801,14-Mar-90,27,36,2,14,2,5700,7200,7200,152,142,53380660,168,62,DM/M/AM C,2,3,2,2,3,1,3,2,1,2,2,8,9,13,9,15,7,7,8,3,14,15,6,13,14,13,15,14,15,15,13,14,13,12,8,14,13,17,18,13,15,14,6,11,15,12,20,16,10,14,6,15,8,11,10,14,14,13,15,15,12,2,1,1,20,16,1,1,20,DM/M/AM C,431,1,1,1,16,1,1,1,1,1,18,20,1,1,1,1,1.75922E+13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Joe Allen,£16.20m ,30,168,Midfielder - Central Midfield,right,Stoke City,39,6,4,3155,38,4,7,3277,46,6,3,4132,35,4,2,2940,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,Jonathan Hogg,29010509,765,06-Dec-88,28,0,0,0,0,4650,6550,6550,135,131,26329806,178,74,DM/M C,3,3,3,3,1,3,3,3,2,2,2,5,8,10,9,13,7,11,8,4,12,13,5,16,10,18,13,19,10,12,10,11,16,4,12,11,14,18,18,12,12,13,8,10,20,12,20,19,14,15,12,15,8,9,8,12,12,10,13,14,10,9,10,1,20,1,10,1,20,DM/M C,311,1,1,1,1,1,1,1,1,10,20,20,1,1,1,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Hogg,£3.15m ,31,176,Midfielder - Central Midfield,right,Huddersfield Town,43,1,0,3249,33,0,0,2661,30,0,1,2467,38,0,2,3112,8,0,0,652,Premier League
19-06-17,18.3.4.28,Dale Stephens,29011205,765,12-Jul-89,27,0,0,0,0,5000,6550,6700,135,133,31165402,186,79,DM/M C,1,4,3,1,4,1,3,2,3,3,1,13,11,9,12,13,11,10,14,6,13,14,8,14,13,14,13,14,13,13,12,13,14,8,9,12,14,16,16,12,13,12,13,9,14,13,20,15,12,14,13,14,5,9,9,14,8,13,13,10,11,4,1,1,20,14,4,4,20,DM/M C,421,1,1,1,14,1,1,1,1,1,17,20,4,4,1,1,4.50374E+15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dale Stephens,£5.40m ,31,185,Midfielder - Central Midfield,right,Burnley FC,39,2,3,3037,39,1,3,3391,35,1,1,2940,34,0,1,2619,3,0,0,248,Premier League
