GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19-06-17,18.3.4.28,Robbie Brady,28019284,789,14-Jan-92,25,34,7,12,7,5350,6850,7000,145,142,44699462,176,65,D/WB/M/AM L,2,4,1,3,3,2,3,2,3,3,2,14,16,13,11,13,14,7,13,6,10,12,13,11,13,14,12,13,13,12,12,11,16,12,9,12,12,14,16,14,13,13,8,20,13,14,10,14,12,8,13,12,10,12,15,13,13,10,11,12,9,9,16,19,20,20,14,20,10,D/WB/M/AM L,443,1,1,1,10,20,12,1,16,1,1,10,20,14,19,10,2.25194E+15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Robbie Brady,£9.00m ,28,176,Midfielder - Left Midfield,left,Burnley FC,40,5,8,2865,17,3,3,1405,17,0,1,760,18,1,2,526,3,0,0,151,Premier League
19-06-17,18.3.4.28,Paul Dummett,28029911,801,26-Sep-91,25,2,0,4,0,4062,5637,6550,135,133,21312303,183,65,D LC,2,2,1,1,3,1,3,3,2,4,3,12,13,11,6,12,10,14,5,6,15,12,4,15,12,15,14,14,12,14,8,12,12,6,12,12,14,17,15,14,12,13,12,20,16,14,8,15,13,15,12,14,6,9,12,11,15,11,15,14,14,3,20,14,1,1,1,20,15,D LC,104,1,1,1,1,1,1,15,20,1,1,1,1,1,14,1,17179902016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Dummett,£3.15m ,29,183,Defender - Centre-Back,left,Newcastle United,46,0,0,4013,22,0,0,1755,26,0,0,1986,17,0,0,1241,1,0,0,61,Premier League
19-06-17,18.3.4.28,Ben Davies,28049754,801,24-Apr-93,24,30,0,0,0,5750,7500,7050,146,141,42058175,182,76,D/WB L,1,2,1,1,1,3,2,2,3,3,1,13,12,13,7,14,14,14,7,11,14,14,10,14,13,13,14,18,14,11,13,14,15,9,6,15,14,15,16,13,13,15,12,20,13,12,8,15,14,12,6,10,5,14,12,13,13,11,15,14,15,4,20,17,1,1,1,20,13,D/WB L,113,1,1,1,1,1,1,13,20,1,1,1,1,1,17,1,17179869217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Davies,£22.50m ,27,181,Defender - Left-Back,left,Tottenham Hotspur,34,2,3,2683,38,2,6,3030,40,0,1,2709,22,0,1,1792,8,0,2,647,Premier League
19-06-17,18.3.4.28,Brad Smith,28058298,1435,09-Apr-94,23,16,0,0,0,3750,6100,6100,147,126,8705140,178,70,D/WB L,2,3,3,2,3,2,3,1,3,1,1,8,14,11,8,12,6,8,11,9,12,12,6,13,12,13,12,12,10,10,10,12,12,10,7,13,11,13,14,17,12,13,8,20,12,17,6,13,11,11,11,11,10,10,10,14,12,11,14,9,12,8,19,20,12,10,10,20,1,D/WB L,223,1,1,1,1,10,1,1,19,10,1,1,12,1,20,1,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brad Smith,£1.35m ,26,177,Defender - Left-Back,left,Seattle Sounders FC,8,0,0,554,9,0,1,701,30,0,5,2289,7,0,0,133,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,Charlie Taylor,28059140,765,18-Sep-93,23,0,0,0,0,3750,6350,6350,144,128,12721053,181,70,D/WB L,3,1,1,3,2,2,1,3,1,2,1,14,16,13,9,13,12,11,9,10,11,12,5,16,13,10,13,12,11,14,7,12,14,11,8,13,13,14,14,14,13,13,11,20,17,13,7,15,12,15,4,13,7,16,15,15,11,15,12,17,10,6,20,17,15,10,1,20,11,D/WB L,113,1,1,1,1,10,1,11,20,1,1,1,15,1,17,1,2081,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlie Taylor,£4.50m ,27,176,Defender - Left-Back,left,Burnley FC,32,0,4,2679,14,0,0,1249,45,0,2,3839,26,0,1,2079,7,0,0,630,Premier League
19-06-17,18.3.4.28,Ainsley Maitland-Niles,28095584,765,29-Aug-97,19,0,0,0,0,5250,6750,6750,149,130,58356008,177,0,D/WB/DM/M RLC,2,2,4,3,1,2,1,1,2,3,2,10,10,13,7,13,8,6,11,8,10,12,7,11,14,10,12,9,13,11,12,11,11,14,7,12,11,13,11,16,14,13,8,8,13,14,20,13,11,12,9,13,7,17,14,14,13,13,11,12,13,12,17,17,20,14,17,17,20,D/WB/DM/M RLC,446,1,1,1,8,10,14,8,17,17,16,20,12,14,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ainsley Maitland-Niles,£6.30m ,23,180,Midfielder - Right Midfield,right,Arsenal FC,20,0,2,1555,32,0,1,2310,31,2,3,2188,33,1,2,2106,6,0,0,367,Premier League
19-06-17,18.3.4.28,Ciaran Clark,29000029,789,26-Sep-89,27,24,2,0,0,4600,6750,6750,136,135,28004006,188,77,D LC,2,2,2,1,2,2,1,3,2,4,1,4,4,11,8,12,3,14,6,9,14,12,5,14,12,14,15,14,14,13,11,14,15,6,13,7,15,13,14,12,12,11,14,20,12,13,9,14,14,14,4,12,12,16,14,14,11,13,16,15,13,3,20,1,1,1,1,15,20,D LC,104,1,12,1,1,1,1,20,15,1,10,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciaran Clark,£5.40m ,31,188,Defender - Centre-Back,left,Newcastle United,36,3,2,3244,22,2,1,1925,14,3,0,1082,17,2,0,1392,3,0,0,196,Premier League
19-06-17,18.3.4.28,Fabian Delph,29001228,765,21-Nov-89,27,9,0,4,0,6000,7000,6900,146,146,33559286,174,65,D/M LC,1,3,2,2,2,1,2,2,2,3,3,10,11,12,11,12,10,3,11,4,8,14,8,14,12,15,13,15,12,16,13,14,12,14,16,14,13,17,18,17,18,14,8,20,12,14,7,16,12,12,16,10,16,16,12,16,15,11,16,9,5,4,16,14,20,13,14,16,20,D/M LC,424,1,1,1,13,1,1,1,16,1,10,20,12,14,14,1,1.59988E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Fabian Delph,£13.50m ,30,174,Midfielder - Central Midfield,left,Everton FC,13,2,0,515,29,1,2,2324,20,0,1,1219,20,0,0,1471,4,0,0,216,Premier League
19-06-17,18.3.4.28,Kieran Gibbs,29003721,765,26-Sep-89,27,10,0,15,3,5650,6700,6700,148,134,28047036,178,66,D/WB L,3,2,1,2,2,3,3,1,2,2,2,10,13,13,7,12,6,9,8,12,13,12,6,13,14,11,15,14,13,12,11,13,14,11,6,13,13,15,15,15,16,13,10,20,15,15,8,15,9,13,8,14,13,12,14,14,17,14,15,14,17,6,20,16,12,12,1,20,1,D/WB L,113,1,1,1,1,12,1,1,20,1,1,1,12,1,16,1,7.03687E+13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Kieran Gibbs,£7.20m ,31,180,Defender - Left-Back,left,West Bromwich Albion,22,0,5,1648,37,0,3,3014,38,4,4,3247,15,1,2,1081,2,0,0,135,Premier League
19-06-17,18.3.4.28,Jeffrey Schlupp,29045055,21,23-Dec-92,24,15,1,0,0,5400,6500,6400,137,126,17191085,178,73,D/WB/M/AM L,1,3,1,3,4,2,3,2,3,2,1,9,11,14,11,12,8,10,10,12,11,12,9,11,10,10,13,12,12,9,12,8,15,14,7,11,11,12,15,16,12,12,6,20,15,17,4,14,13,7,8,10,9,13,14,13,14,10,13,12,15,3,18,17,20,16,1,20,1,D/WB/M/AM L,443,1,1,14,1,16,1,1,18,1,1,1,20,1,17,1,2.25182E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeffrey Schlupp,£8.10m ,27,178,Midfielder - Left Midfield,left,Crystal Palace,27,1,1,1661,27,0,2,1896,37,5,3,2267,17,3,2,1035,5,0,1,380,Premier League
19-06-17,18.3.4.28,Tyrone Mings,29074544,765,13-Mar-93,24,0,0,0,0,4650,6250,6250,143,123,15941638,196,78,D LC,3,3,3,1,3,3,2,1,1,1,1,9,13,13,6,10,5,14,9,12,12,12,2,15,13,11,12,13,9,10,11,12,14,13,9,9,11,12,15,16,11,13,15,20,14,16,7,13,13,10,9,10,8,9,11,14,11,14,14,12,16,6,20,12,1,1,6,20,20,D LC,104,1,1,1,1,1,1,20,20,6,1,1,1,1,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tyrone Mings,£3.60m ,27,195,Defender - Centre-Back,left,Aston Villa,9,0,0,700,5,0,0,291,25,2,0,1910,36,2,2,3173,6,1,1,540,Premier League
19-06-17,18.3.4.28,Luke Shaw,29076105,765,12-Jul-95,21,7,0,5,0,6000,7000,7100,156,140,63095167,186,75,D/WB L,2,1,3,2,4,3,2,2,2,2,2,11,11,14,8,13,8,12,5,10,14,13,7,14,14,8,14,13,9,14,8,12,12,14,7,14,14,14,15,16,15,15,13,20,11,16,6,15,14,13,6,13,13,15,10,17,12,15,9,13,12,6,20,16,8,6,1,20,1,D/WB L,113,1,1,1,1,6,1,1,20,1,1,1,8,1,16,1,17179869217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Luke Shaw,£13.50m ,25,185,Defender - Left-Back,left,Manchester United,19,0,2,1374,23,0,0,1658,40,1,5,3582,33,1,3,2526,6,0,0,540,Premier League
19-06-17,18.3.4.28,Sam McQueen,29084504,765,06-Feb-95,22,0,0,1,0,3750,6150,6150,141,123,15634719,181,0,D L,1,2,3,3,1,2,2,1,3,2,2,10,14,12,11,13,9,13,10,9,12,13,7,9,13,8,10,13,11,11,12,12,11,13,9,11,12,12,11,13,12,14,12,20,11,14,11,14,12,11,4,9,10,15,13,9,11,12,11,12,12,7,20,12,15,15,14,20,14,D L,103,1,1,14,14,15,14,1,20,1,1,1,15,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sam McQueen,£900Th. ,25,181,Defender - Left-Back,left,Southampton FC,32,2,2,2318,16,6,0,952,8,0,1,344,nan,nan,nan,nan,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,Joe Gomez,29115800,765,23-May-97,20,0,0,3,0,4600,6500,6500,163,142,42787941,188,87,D RLC,3,3,1,3,3,1,1,2,1,2,1,8,11,14,8,15,6,15,8,12,14,12,5,14,14,13,13,14,15,14,9,14,18,8,12,8,14,13,14,14,13,13,14,8,14,14,20,15,14,13,4,14,11,14,14,14,12,14,16,10,16,6,20,1,1,1,18,15,20,D RLC,106,1,1,1,1,1,1,20,15,18,1,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Gomez,£19.80m ,23,188,Defender - Centre-Back,right,Liverpool FC,11,1,0,945,31,0,2,2463,26,0,0,1644,43,0,0,3319,8,0,0,619,Premier League
19-06-17,18.3.4.28,Kyle Walker-Peters,29126231,765,13-Apr-97,20,0,0,0,0,4300,6000,6000,129,120,12110110,174,64,D/WB RL,1,2,2,2,3,1,2,3,3,1,1,10,12,13,10,13,6,9,8,5,10,11,8,13,12,12,12,11,12,9,10,10,13,11,8,10,12,12,13,14,14,14,6,14,15,14,20,15,10,13,5,5,9,14,10,12,14,14,13,12,13,5,20,16,10,5,20,16,1,D/WB RL,115,1,1,11,1,5,1,1,16,20,1,1,10,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Walker-Peters,£2.70m ,23,173,Defender - Right-Back,right,Southampton FC,21,2,0,1890,9,1,2,445,10,0,3,705,15,0,0,1123,7,0,1,630,Premier League
