GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19-06-17,18.3.4.28,Adam Smith,28011401,765,29-Apr-91,26,0,0,11,0,4900,6450,6650,139,133,26534260,180,79,D R,2,1,2,1,1,3,2,2,1,3,3,6,13,15,7,13,6,8,11,3,12,14,2,15,13,10,14,13,13,12,13,13,14,9,10,13,14,14,16,14,14,12,7,8,17,16,20,15,13,15,10,14,5,12,12,14,8,11,15,13,11,2,20,13,10,7,20,13,1,D R,102,1,1,1,1,1,7,1,13,20,1,1,1,10,1,13,2.2518E+15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam Smith,£4.50m ,29,174,Defender - Right-Back,right,AFC Bournemouth,36,1,5,3099,32,1,4,2438,26,1,1,2163,25,0,1,2151,7,0,1,630,Premier League
19-06-17,18.3.4.28,Steve Cook,28014634,765,19-Apr-91,26,0,0,0,0,5100,6800,6800,148,140,33727050,186,82,D RC,2,4,1,2,1,3,2,3,3,4,1,6,9,8,8,12,6,14,6,14,14,14,1,16,14,9,14,13,14,13,12,14,14,6,14,7,14,13,16,14,13,13,14,11,16,14,20,15,14,14,6,13,2,12,12,14,13,12,13,16,11,8,20,1,1,1,17,1,20,D RC,103,1,1,1,1,1,1,20,1,17,1,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steve Cook,£6.30m ,29,185,Defender - Centre-Back,right,AFC Bournemouth,38,2,1,3420,40,3,1,3336,35,2,1,3078,31,1,0,2532,8,0,0,656,Premier League
19-06-17,18.3.4.28,Kieran Trippier,28018613,765,19-Sep-90,26,1,0,2,0,5750,7050,7050,146,142,22121658,178,72,D/WB R,2,3,1,3,1,3,3,3,3,1,3,11,16,11,8,15,13,9,10,10,11,13,5,14,14,12,13,13,13,12,13,14,14,8,11,14,13,16,16,13,13,14,9,6,14,14,20,18,13,14,8,10,7,13,11,12,12,13,14,14,14,4,20,17,13,1,20,1,1,D/WB R,112,1,1,1,1,1,1,1,1,20,1,1,1,13,1,17,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kieran Trippier,£18.00m ,30,173,Defender - Right-Back,right,Atlético Madrid,22,0,7,1464,35,0,9,2904,38,1,5,3174,33,0,5,2730,6,0,0,540,Premier League
19-06-17,18.3.4.28,Nathaniel Clyne,28019851,765,05-Apr-91,26,14,0,8,0,6250,7400,7550,154,151,58295551,176,67,D/WB R,2,3,1,2,3,4,3,1,3,3,3,3,10,13,6,14,3,9,8,9,14,14,5,16,13,13,13,14,13,13,11,14,14,10,9,15,14,17,16,16,15,14,8,8,18,16,20,17,13,17,8,15,8,12,14,15,15,15,15,12,14,7,20,19,1,1,20,14,1,D/WB R,112,1,1,1,1,1,1,1,14,20,1,1,1,1,13,19,2.2529E+15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nathaniel Clyne,£18.00m ,29,175,Defender - Right-Back,right,Crystal Palace,41,0,3,3616,5,0,0,183,21,0,1,1523,nan,nan,nan,nan,2,0,0,117,Premier League
19-06-17,18.3.4.28,Tommy Smith,28047506,765,14-Apr-92,25,0,0,0,0,4750,6500,6500,140,130,22147819,186,75,D RC,1,3,3,2,2,3,3,3,3,1,3,4,13,13,7,12,5,13,7,11,12,12,4,13,12,11,13,13,12,12,13,12,13,11,18,12,14,16,15,13,12,11,13,10,17,13,20,16,14,14,6,14,1,15,8,12,13,5,16,15,18,5,20,1,1,1,20,13,16,D RC,103,1,1,1,1,1,1,16,13,20,1,1,1,1,1,1,1048608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Smith,£2.70m ,28,185,Defender - Right-Back,right,Stoke City,47,4,8,3972,27,0,1,2062,16,0,0,1231,33,0,4,2780,11,1,0,920,Premier League
19-06-17,18.3.4.28,Michael Keane,28047558,765,11-Jan-93,24,2,0,16,3,5900,7350,7250,155,140,52569320,186,83,D RC,1,1,1,1,1,3,2,1,1,2,2,5,8,8,8,12,5,14,5,12,14,12,5,14,13,13,14,14,14,13,10,13,17,8,12,10,14,15,13,14,14,12,14,13,14,13,20,13,15,12,8,12,11,10,10,15,14,14,16,16,14,5,20,1,13,1,17,1,20,D RC,103,1,1,1,1,1,1,20,1,17,1,13,1,10,1,1,2.79173E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Michael Keane,£18.00m ,27,188,Defender - Centre-Back,right,Everton FC,39,2,1,3510,38,1,1,3295,35,1,2,3150,34,2,0,2785,9,3,1,810,Premier League
19-06-17,18.3.4.28,Sam Byram,28059134,765,16-Sep-93,23,0,0,0,0,4250,6250,6250,145,124,16313227,181,73,D/M R,3,2,4,3,3,2,2,2,3,2,2,5,14,12,11,14,3,13,8,13,12,13,5,12,13,11,13,11,15,12,12,10,11,12,9,13,14,14,15,13,12,13,11,10,14,13,20,14,10,14,8,10,15,13,13,11,12,12,11,12,12,2,20,14,18,15,20,1,1,D/M R,112,1,1,1,1,1,15,1,1,20,1,1,1,18,1,14,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sam Byram,£3.60m ,27,183,Defender - Right-Back,right,Norwich City,23,0,2,1664,13,0,0,924,8,0,1,654,20,0,0,1559,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,John Stones,28060397,765,28-May-94,23,18,0,12,0,6750,7850,7850,172,155,138755427,188,70,D RC,2,2,1,4,2,4,3,3,4,1,3,5,11,13,8,13,5,15,5,8,15,15,12,15,14,10,14,16,17,15,14,13,13,12,13,15,14,13,15,14,13,16,14,12,19,15,20,13,15,15,8,12,5,10,12,20,15,16,14,13,16,5,20,1,1,1,16,1,20,D RC,103,1,1,1,1,1,1,20,1,16,1,1,1,1,1,1,1.15292E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Stones,£45.00m ,26,188,Defender - Centre-Back,right,Manchester City,41,2,0,3170,29,3,0,2234,39,0,1,2820,24,0,1,1584,2,0,0,90,Premier League
19-06-17,18.3.4.28,Héctor Bellerín,28066082,796,19-Mar-95,22,3,0,12,0,6750,7250,7500,162,151,108585970,177,72,D/WB R,3,1,3,3,3,1,3,3,3,1,2,8,12,13,9,12,5,10,10,12,12,11,8,14,14,12,12,15,13,13,10,12,15,12,4,14,12,14,16,20,15,12,9,8,16,19,20,15,9,14,8,15,5,14,15,15,14,15,15,15,15,5,20,20,10,8,20,1,1,D/WB R,112,1,1,1,1,1,8,1,1,20,1,1,1,10,1,20,134217760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Héctor Bellerín,£36.00m ,25,178,Defender - Right-Back,right,Arsenal FC,42,1,5,3233,47,3,5,4161,19,0,5,1533,25,1,2,1949,9,0,3,630,Premier League
19-06-17,18.3.4.28,Jonjoe Kenny,28090682,765,15-Mar-97,20,0,0,0,0,4250,5650,6100,132,122,17098216,176,64,D R,3,3,2,3,2,2,1,1,3,3,3,6,11,11,5,11,6,11,8,5,13,10,11,14,12,14,11,14,13,12,11,12,15,6,14,10,13,13,16,14,14,12,9,11,14,12,20,14,11,14,9,12,6,13,11,10,15,13,14,13,14,1,20,10,14,1,20,10,14,D R,102,1,1,1,1,1,1,14,10,20,14,14,1,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonjoe Kenny,£4.50m ,23,176,Defender - Right-Back,right,Everton FC,22,0,4,1902,28,0,3,2377,15,0,1,1240,34,2,3,2994,3,0,0,222,Premier League
19-06-17,18.3.4.28,Ainsley Maitland-Niles,28095584,765,29-Aug-97,19,0,0,0,0,5250,6750,6750,149,130,58356008,177,0,D/WB/DM/M RLC,2,2,4,3,1,2,1,1,2,3,2,10,10,13,7,13,8,6,11,8,10,12,7,11,14,10,12,9,13,11,12,11,11,14,7,12,11,13,11,16,14,13,8,8,13,14,20,13,11,12,9,13,7,17,14,14,13,13,11,12,13,12,17,17,20,14,17,17,20,D/WB/DM/M RLC,446,1,1,1,8,10,14,8,17,17,16,20,12,14,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ainsley Maitland-Niles,£6.30m ,23,180,Midfielder - Right Midfield,right,Arsenal FC,20,0,2,1555,32,0,1,2310,31,2,3,2188,33,1,2,2106,6,0,0,367,Premier League
19-06-17,18.3.4.28,Trent Alexander-Arnold,28104124,765,07-Oct-98,18,0,0,0,0,5000,6600,6600,177,141,68321749,180,70,D/WB/DM/M RC,1,3,2,2,3,1,1,2,1,1,2,12,16,14,12,13,13,9,13,7,11,14,13,13,14,13,13,13,13,12,11,12,16,13,12,13,12,14,15,15,14,12,9,8,14,15,20,13,10,13,9,13,7,14,12,16,18,13,17,12,13,8,19,20,16,12,20,12,16,D/WB/DM/M RC,243,1,1,1,1,1,12,8,10,19,16,16,1,16,12,20,2.8823E+17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trent Alexander-Arnold,£22.50m ,22,180,Defender - Right-Back,right,Liverpool FC,24,4,5,1663,34,3,3,2744,40,1,16,3388,49,4,15,3991,7,0,1,629,Premier League
19-06-17,18.3.4.28,Dujon Sterling,28108034,765,24-Oct-99,17,0,0,0,0,2506,4511,3750,144,105,342279,179,73,D/WB/M/AM RC,3,2,1,2,4,1,1,1,3,2,2,4,7,6,9,6,9,6,9,9,6,5,6,7,7,14,9,11,9,7,7,8,2,12,4,7,7,9,11,17,11,9,9,10,9,16,20,15,11,10,9,4,8,10,20,13,10,10,10,9,20,8,20,18,16,18,20,11,16,D/WB/M/AM RC,133,1,1,12,1,1,18,16,11,20,1,1,1,16,1,18,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dujon Sterling, ,21,186,Defender - Right-Back,right,Chelsea FC U23,32,5,6,2619,34,6,2,2764,40,0,5,3457,10,0,1,749,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,Marc Albrighton,29010506,765,18-Nov-89,27,0,0,8,1,5100,6900,6900,142,137,27458989,174,68,WB/M/AM RL,2,1,1,3,3,3,2,2,3,2,4,15,15,12,11,13,12,5,10,7,8,13,10,12,12,14,12,14,12,16,14,10,13,12,7,13,14,17,18,14,13,11,6,8,15,13,20,15,9,10,10,13,5,11,11,12,15,10,16,16,17,3,11,17,20,17,19,20,4,WB/M/AM RL,435,1,1,5,4,17,17,1,10,11,1,1,20,19,15,17,1.50633E+14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Marc Albrighton,£9.00m ,30,175,Midfielder - Right Midfield,right,Leicester City,47,4,9,3522,42,2,7,2968,32,3,4,1936,28,0,5,1439,4,0,0,125,Premier League
19-06-17,18.3.4.28,Molla Wagué,29023789,31,21-Feb-91,26,19,3,0,0,4494,6742,6100,135,122,4949284,191,87,D RC,3,2,3,3,1,3,3,2,3,1,4,3,6,6,8,8,6,16,6,5,14,7,6,15,9,13,12,15,13,13,6,12,13,6,8,8,13,14,14,13,10,14,16,5,13,14,20,14,15,13,13,13,10,8,15,14,13,13,15,12,13,6,20,1,1,1,15,1,20,D RC,103,1,1,5,1,1,1,20,1,15,1,1,1,1,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Molla Wagué,£1.35m ,29,191,Defender - Centre-Back,right,Amiens SC,8,0,0,700,9,1,0,677,14,3,0,1044,11,0,0,862,2,0,0,180,Premier League
