GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19-06-17,18.3.4.28,Jemerson,19190099,1651,24-Aug-92,24,1,0,0,0,6000,7250,7250,154,145,63051804,184,77,D C,2,2,1,2,1,3,2,3,2,2,3,6,10,11,8,12,7,15,9,11,14,13,10,16,12,14,15,16,13,13,12,13,14,12,11,9,14,14,14,14,13,15,13,10,16,14,20,14,15,14,11,14,5,10,13,14,15,14,15,14,15,7,20,8,1,1,10,1,20,D C,101,1,1,1,1,1,1,20,1,10,1,1,1,1,1,8,4295000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jemerson,£16.20m ,28,184,Defender - Centre-Back,right,AS Monaco,54,2,1,4917,44,2,0,3846,35,0,1,3166,15,0,0,1240,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,Kader Mangane,2018587,41,23-Mar-83,34,23,1,3,0,3750,6050,6300,152,126,232186002,193,90,D C,4,2,2,1,2,1,1,3,1,3,2,3,6,8,8,11,10,16,8,5,13,10,7,14,10,14,14,16,12,13,9,13,14,6,13,7,13,14,15,9,11,15,15,8,14,10,20,14,16,14,13,15,8,8,15,14,12,12,12,12,13,7,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,13,1,1,1,1,1,3.51844E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Kader Mangane,£450Th. ,37,193,Defender - Centre-Back,right,Retired,21,1,0,1724,21,1,1,1839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,Mateo Pavlovic,24004743,761,09-Jun-90,27,0,0,10,1,3500,5700,5400,110,108,782736,196,91,D C,3,3,2,2,3,3,3,1,1,1,3,3,5,8,6,9,5,14,7,8,13,10,5,12,10,10,13,14,12,12,7,10,13,6,9,6,12,14,10,9,8,13,18,8,17,11,20,12,16,13,12,10,7,4,11,10,12,9,13,7,10,7,20,1,1,1,1,1,20,D C,101,1,10,7,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mateo Pavlovic,£1.13m ,30,194,Defender - Centre-Back,right,SCO Angers,16,1,1,1127,28,3,0,2326,32,2,1,2667,15,0,0,1199,4,0,0,297,Ligue 1
19-06-17,18.3.4.28,Dante,316742,1651,18-Oct-83,33,13,2,0,0,5250,6500,7000,160,140,232186002,187,82,D C,4,2,3,4,2,1,2,3,1,2,2,6,10,12,8,14,7,15,7,12,15,15,10,17,13,12,15,18,16,14,14,12,18,16,15,6,14,13,10,8,10,17,14,20,15,10,12,14,16,13,14,15,7,10,16,14,9,16,14,7,8,13,20,10,1,1,1,12,20,D C,101,1,1,1,1,1,1,20,12,1,1,1,1,1,10,1,2.20332E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dante,£1.35m ,37,188,Defender - Centre-Back,left,OGC Nice,39,0,3,3510,48,2,1,4270,37,1,1,3347,25,1,1,2250,9,2,0,810,Ligue 1
19-06-17,18.3.4.28,Hilton,3301316,1651,13-Sep-77,39,0,0,0,0,3700,6050,6350,149,127,232186002,180,78,D C,1,2,2,2,3,2,3,1,2,1,1,5,9,10,7,12,7,15,10,9,15,13,10,14,12,12,15,14,15,14,11,14,16,6,15,9,15,15,12,8,10,15,11,8,14,8,20,10,15,15,12,14,6,10,15,14,15,14,18,13,13,8,20,1,1,1,1,1,20,D C,101,1,13,1,1,1,1,20,1,1,1,1,1,1,1,1,1.37439E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hilton,£225Th. ,43,180,Defender - Centre-Back,right,Montpellier HSC,34,1,0,2986,31,0,0,2820,37,0,2,3323,33,1,2,2924,6,0,0,448,Ligue 1
19-06-17,18.3.4.28,Ismaël Traoré,34002642,24,18-Aug-86,30,2,0,0,0,3900,6300,6300,129,126,232186002,185,75,D C,2,3,3,3,1,2,3,3,2,1,2,4,10,8,6,10,6,14,7,7,14,11,6,14,9,13,13,14,11,12,12,12,14,8,11,12,13,13,13,15,12,15,12,8,15,13,20,14,15,14,7,14,7,6,18,13,15,14,14,14,14,6,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,9.07097E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Ismaël Traoré,£1.35m ,34,184,Defender - Centre-Back,right,SCO Angers,35,1,1,3082,32,3,1,2857,31,3,2,2670,24,0,0,2143,8,3,1,720,Ligue 1
19-06-17,18.3.4.28,Adil Rami,34004844,769,27-Dec-85,31,33,1,0,0,5750,7150,7150,154,143,232186002,190,88,D C,2,3,2,3,2,3,2,1,3,1,2,5,7,9,8,10,7,16,11,9,15,13,5,16,12,17,15,17,13,13,11,12,16,7,10,10,14,15,16,11,12,16,16,8,15,13,20,15,16,13,15,14,10,12,14,15,12,14,12,13,11,15,20,1,1,1,7,1,20,D C,101,1,1,1,1,1,1,20,1,7,5,1,1,1,1,1,1.15293E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Adil Rami,£6.30m ,34,191,Defender - Centre-Back,right,Boavista FC,33,0,0,2845,54,2,2,4814,21,1,1,1800,7,0,0,556,3,0,0,186,Ligue 1
19-06-17,18.3.4.28,Damien Da Silva,34005782,769,17-May-88,29,0,0,0,0,3900,6450,6450,129,129,8133794,183,81,D/DM C,2,3,3,2,3,2,1,2,3,1,1,5,5,6,8,12,6,14,8,6,15,11,6,14,11,14,14,16,14,14,10,13,14,5,14,8,14,16,15,10,11,15,13,6,11,13,20,15,15,14,14,14,9,8,14,14,10,13,15,13,15,6,20,10,1,1,12,1,20,D/DM C,111,1,1,1,1,1,1,20,1,12,16,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damien Da Silva,£4.95m ,32,184,Defender - Centre-Back,right,Stade Rennais FC,36,0,1,3169,36,4,0,3196,49,3,1,4405,32,1,2,2935,8,2,0,720,Ligue 1
19-06-17,18.3.4.28,Cheik M'Bengue,34009535,41,23-Jul-88,28,33,0,0,0,4000,6400,6300,135,126,6301369,183,80,D/WB LC,2,2,2,1,3,4,3,2,1,2,2,7,11,9,6,11,8,13,7,12,13,8,7,15,10,14,14,15,13,12,9,11,14,8,8,10,10,13,16,15,13,14,11,20,15,15,5,16,15,10,14,14,7,10,14,14,14,14,15,14,14,6,20,17,10,1,1,20,15,D/WB LC,114,1,1,1,1,1,1,15,20,1,1,1,10,1,17,1,1.37439E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cheikh M'Bengue,£1.80m ,32,183,Defender - Left-Back,left,Without Club,17,0,1,1363,10,0,0,818,15,0,1,1235,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,Maxime Le Marchand,34009617,769,11-Oct-89,27,0,0,0,0,3600,6250,6250,126,125,5021260,185,77,D LC,2,4,3,3,2,2,3,1,3,1,1,7,12,10,6,11,7,14,5,11,13,12,6,14,12,17,13,15,12,14,10,13,14,7,8,10,13,14,14,11,12,14,13,20,12,13,8,15,14,15,12,14,10,12,17,14,16,12,15,14,14,5,20,10,10,1,1,15,20,D LC,104,1,1,1,1,1,1,20,15,1,12,10,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxime Le Marchand,£3.60m ,31,185,Defender - Centre-Back,left,Fulham FC,13,1,0,973,41,0,3,3570,29,0,1,2452,15,0,0,398,4,0,0,302,Ligue 1
19-06-17,18.3.4.28,Neven Subotic,35013755,802,10-Dec-88,28,36,2,0,0,4250,6250,6750,148,135,15029734,193,88,D C,3,2,1,2,1,1,2,2,3,3,1,3,6,6,8,10,11,15,11,8,16,10,9,16,9,10,14,17,12,11,10,13,11,6,11,7,16,14,8,9,8,10,18,10,12,11,20,12,16,15,10,13,14,2,18,12,16,12,17,11,8,6,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neven Subotic,£4.50m ,31,193,Defender - Centre-Back,right,Denizlispor,14,1,0,1059,21,2,0,1800,28,1,0,2362,23,1,0,1971,3,1,0,270,Bundesliga
19-06-17,18.3.4.28,Benjamin Angoua,38001740,24,28-Nov-86,30,17,1,4,0,3950,5550,5900,121,118,1883934,183,73,D RC,1,1,1,1,1,1,1,1,1,1,1,4,8,6,6,8,5,14,7,10,15,7,6,14,8,14,12,16,10,12,10,11,13,9,8,8,12,15,14,11,12,14,11,10,13,14,20,15,14,14,13,13,8,12,14,12,13,13,14,11,11,7,20,14,7,1,15,13,20,D RC,103,1,1,1,1,1,1,20,13,15,14,7,1,1,12,14,32832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Angoua,£900Th. ,33,183,Defender - Centre-Back,right,Stade Briochin,39,1,2,3434,nan,nan,nan,nan,7,0,0,532,17,1,0,1487,9,1,0,810,Ligue 1
19-06-17,18.3.4.28,Kelvin Amian,48031443,769,08-Feb-98,19,0,0,2,0,2001,5004,5000,144,112,899166,180,78,D RC,4,1,3,2,3,3,1,4,1,1,3,8,11,9,7,13,3,11,10,13,13,11,5,13,11,12,13,11,13,12,12,13,11,1,7,11,12,12,12,13,13,13,9,6,16,13,20,13,12,13,4,12,5,10,12,8,10,11,12,13,15,3,20,1,1,1,20,14,18,D RC,103,1,1,1,1,1,1,18,14,20,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kelvin Amian,£4.50m ,22,180,Defender - Right-Back,right,FC Toulouse,24,0,0,2015,40,1,1,3514,34,0,1,3002,22,0,2,1810,8,1,0,720,Ligue 1
19-06-17,18.3.4.28,Nordi Mukiele,48034615,769,01-Nov-97,19,0,0,0,0,3600,6200,6200,136,124,11802666,185,74,D RC,2,4,2,1,4,1,3,3,3,2,1,8,10,8,6,11,6,13,5,11,15,12,9,14,10,12,13,14,11,13,10,11,12,8,8,10,13,14,15,13,14,15,12,6,14,14,20,14,13,13,7,13,5,12,19,13,12,12,13,13,15,7,20,1,1,1,19,1,20,D RC,103,1,1,1,1,1,1,20,1,19,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nordi Mukiele,£12.60m ,22,187,Defender - Right-Back,right,RB Leipzig,37,0,1,3273,39,0,1,3321,31,1,1,1901,37,3,3,2659,6,0,0,429,Ligue 1
19-06-17,18.3.4.28,Yves Dabila,48036489,24,01-Jan-97,20,0,0,0,0,1250,5000,5000,102,100,768920,184,75,D/DM C,2,1,3,1,1,1,2,2,2,1,1,4,5,9,6,11,5,12,8,8,13,12,6,12,12,13,11,14,10,11,8,10,14,7,8,7,12,12,13,12,12,13,11,6,14,13,20,14,13,13,8,9,6,8,12,12,12,13,13,14,13,6,20,1,1,1,1,1,20,D/DM C,111,1,1,1,1,1,1,20,1,1,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
