GameDate_2018,FMRTEVersion_2018,Name_2018,UID_2018,NationID_2018,Born_2018,Age_2018,IntCaps_2018,IntGoals_2018,U21Caps_2018,U21Goals_2018,WorldReputation_2018,HomeReputation_2018,CurrentReputation_2018,PA_2018,CA_2018,Price_2018,Height_2018,Weight_2018,PositionsString_2018,GK.AerialAbility_2018,GK.CommandOfArea_2018,GK.Communication_2018,GK.Eccentricity_2018,GK.Handling_2018,GK.Kicking_2018,GK.OneOnOnes_2018,GK.Reflexes_2018,GK.RushingOut_2018,GK.TendencyToPunch_2018,GK.Throwing_2018,Tech.Corners_2018,Tech.Crossing_2018,Tech.Dribbling_2018,Tech.Finishing_2018,Tech.FirstTouch_2018,Tech.Freekicks_2018,Tech.Heading_2018,Tech.LongShots_2018,Tech.Longthrows_2018,Tech.Marking_2018,Tech.Passing_2018,Tech.PenaltyTaking_2018,Tech.Tackling_2018,Tech.Technique_2018,Mental.Aggression_2018,Mental.Anticipation_2018,Mental.Bravery_2018,Mental.Composure_2018,Mental.Concentration_2018,Mental.Vision_2018,Mental.Decisions_2018,Mental.Determination_2018,Mental.Flair_2018,Mental.Leadership_2018,Mental.OffTheBall_2018,Mental.Positioning_2018,Mental.Teamwork_2018,Mental.Workrate_2018,Phy.Acceleration_2018,Phy.Agility_2018,Phy.Balance_2018,Phy.Jumping_2018,Phy.LeftFoot_2018,Phy.NaturalFitness_2018,Phy.Pace_2018,Phy.RightFoot_2018,Phy.Stamina_2018,Phy.Strength_2018,Hidden.Consistency_2018,Hidden.Dirtiness_2018,Hidden.ImportantMatches_2018,Hidden.InjuryProness_2018,Hidden.Versatility_2018,Personality.Adaptability_2018,Personality.Ambition_2018,Personality.Loyalty_2018,Personality.Pressure_2018,Personality.Professional_2018,Personality.Sportsmanship_2018,Personality.Temperament_2018,Personality.Controversy_2018,Positions.Defender_2018,Positions.WingBack_2018,Positions.Midfielder_2018,Positions.AttackingMidfielder_2018,Positions.Right_2018,Positions.Left_2018,Positions.Centre_2018,Positions.PositionsDesc_2018,Positions.PositionsDescVal_2018,Positions.Goalkeeper_2018,Positions.Sweeper_2018,Positions.Striker_2018,Positions.AttackingMidCentral_2018,Positions.AttackingMidLeft_2018,Positions.AttackingMidRight_2018,Positions.DefenderCentral_2018,Positions.DefenderLeft_2018,Positions.DefenderRight_2018,Positions.DefensiveMidfielder_2018,Positions.MidfielderCentral_2018,Positions.MidfielderLeft_2018,Positions.MidfielderRight_2018,Positions.WingBackLeft_2018,Positions.WingBackRight_2018,PPMVal_2018,PPM0_2018,PPM1_2018,PPM2_2018,PPM3_2018,PPM4_2018,PPM5_2018,PPM6_2018,PPM7_2018,PPM8_2018,PPM9_2018,PPM10_2018,PPM11_2018,PPM12_2018,PPM13_2018,PPM14_2018,PPM15_2018,PPM16_2018,PPM17_2018,PPM18_2018,PPM19_2018,PPM20_2018,PPM21_2018,PPM22_2018,PPM23_2018,PPM24_2018,PPM25_2018,PPM26_2018,PPM27_2018,PPM28_2018,PPM29_2018,PPM30_2018,PPM31_2018,PPM32_2018,PPM33_2018,PPM34_2018,PPM35_2018,PPM36_2018,PPM37_2018,PPM38_2018,PPM39_2018,PPM40_2018,PPM41_2018,PPM42_2018,PPM43_2018,PPM44_2018,PPM45_2018,PPM46_2018,PPM47_2018,name_2018,Market Value_2018,age_2018,height_2018,position_2018,foot_2018,current club_2018,16/17 games_2018,16/17 goals/conceded_2018,16/17 assists/clean_2018,16/17 minutes_2018,17/18 games_2018,17/18 goals/conceded_2018,17/18 assists/clean_2018,17/18 minutes_2018,18/19 games_2018,18/19 goals/conceded_2018,18/19 assists/clean_2018,18/19 minutes_2018,19/20 games_2018,19/20 goals/conceded_2018,19/20 assists/clean_2018,19/20 minutes_2018,20/21 games_2018,20/21 goals/conceded_2018,20/21 assists/clean_2018,20/21 minutes_2018,current league_2018,GameDate_2017,FMRTEVersion_2017,Name_2017,UID_2017,NationID_2017,Born_2017,Age_2017,IntCaps_2017,IntGoals_2017,U21Caps_2017,U21Goals_2017,WorldReputation_2017,HomeReputation_2017,CurrentReputation_2017,PA_2017,CA_2017,Price_2017,Height_2017,Weight_2017,PositionsString_2017,GK.AerialAbility_2017,GK.CommandOfArea_2017,GK.Communication_2017,GK.Eccentricity_2017,GK.Handling_2017,GK.Kicking_2017,GK.OneOnOnes_2017,GK.Reflexes_2017,GK.RushingOut_2017,GK.TendencyToPunch_2017,GK.Throwing_2017,Tech.Corners_2017,Tech.Crossing_2017,Tech.Dribbling_2017,Tech.Finishing_2017,Tech.FirstTouch_2017,Tech.Freekicks_2017,Tech.Heading_2017,Tech.LongShots_2017,Tech.Longthrows_2017,Tech.Marking_2017,Tech.Passing_2017,Tech.PenaltyTaking_2017,Tech.Tackling_2017,Tech.Technique_2017,Mental.Aggression_2017,Mental.Anticipation_2017,Mental.Bravery_2017,Mental.Composure_2017,Mental.Concentration_2017,Mental.Vision_2017,Mental.Decisions_2017,Mental.Determination_2017,Mental.Flair_2017,Mental.Leadership_2017,Mental.OffTheBall_2017,Mental.Positioning_2017,Mental.Teamwork_2017,Mental.Workrate_2017,Phy.Acceleration_2017,Phy.Agility_2017,Phy.Balance_2017,Phy.Jumping_2017,Phy.LeftFoot_2017,Phy.NaturalFitness_2017,Phy.Pace_2017,Phy.RightFoot_2017,Phy.Stamina_2017,Phy.Strength_2017,Hidden.Consistency_2017,Hidden.Dirtiness_2017,Hidden.ImportantMatches_2017,Hidden.InjuryProness_2017,Hidden.Versatility_2017,Personality.Adaptability_2017,Personality.Ambition_2017,Personality.Loyalty_2017,Personality.Pressure_2017,Personality.Professional_2017,Personality.Sportsmanship_2017,Personality.Temperament_2017,Personality.Controversy_2017,name_2017,Market Value_2017,current league_2017
19-06-17,18.3.4.28,Thiago Maia,19219732,1651,22-Mar-97,20,0,0,8,0,5000,6900,6900,167,138,18858276,179,73,DM ,4,2,2,2,3,2,2,3,4,1,2,8,9,12,11,12,8,13,10,13,15,14,8,15,14,13,14,15,11,13,12,14,16,8,12,12,14,14,13,12,12,13,10,20,14,12,10,15,14,12,10,13,5,8,7,15,14,16,12,10,12,9,10,12,12,1,1,12,12,DM ,300,1,1,1,1,1,1,1,10,1,20,12,1,1,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thiago Maia,Â£3.60m ,23.0,179.0,Midfielder - Defensive Midfield,left,Clube de Regatas do Flamengo,18.0,2.0,1.0,1523.0,37.0,1.0,0.0,2723.0,27.0,0.0,1.0,1282.0,26.0,0.0,0.0,1600.0,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,OtÃ¡vio,19226437,1651,04-May-94,23,0,0,0,0,3750,6500,6500,140,130,14656128,176,73,DM/M C,1,1,1,1,2,1,1,3,2,1,3,10,11,12,10,11,11,12,13,12,14,15,11,14,13,13,13,13,13,13,12,11,13,11,10,12,14,13,14,13,13,12,11,20,11,12,12,14,13,13,12,11,11,12,16,13,12,12,9,6,9,9,1,1,17,1,10,9,17,DM/M C,311,1,1,1,1,1,1,1,1,1,20,17,9,10,1,1,8796090000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OtÃ¡vio,Â£5.85m ,26.0,176.0,Midfielder - Defensive Midfield,right,FC Girondins Bordeaux,24.0,1.0,1.0,2084.0,21.0,0.0,0.0,1492.0,43.0,0.0,2.0,3532.0,28.0,2.0,3.0,2322.0,7.0,0.0,0.0,580.0,Ligue 1,15-07-16,17.3.2.23,OtÃ¡vio,19186901,1651,09-Feb-95,21,0,0,4,1,3500,7150,7150,160,143,29069548,172,62,AM LC,3,1,1,3,1,2,3,2,1,2,2,5,12,15,11,14,11,9,13,11,7,15,12,6,17,13,14,13,14,13,15,15,15,15,8,15,8,11,12,14,15,15,6,13,13,14,20,13,8,11,5,11,5,10,7,15,12,14,13,5,9,11,OtÃ¡vio,Â£6.30m ,Liga NOS
19-06-17,18.3.4.28,Baptiste Santamaria,211515,769,09-Mar-95,22,0,0,0,0,3250,5800,5800,141,124,4160477,183,73,DM/M C,1,3,2,2,3,3,3,1,2,1,2,11,10,12,8,14,9,12,10,5,8,14,9,10,13,12,13,12,12,13,14,12,12,14,8,12,8,15,13,14,14,14,11,8,15,13,20,14,12,13,5,10,6,15,12,13,13,12,14,9,13,6,1,1,20,15,14,12,20,DM/M C,421,1,1,1,15,12,14,1,1,1,19,20,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baptiste Santamaria,Â£2.70m ,25.0,183.0,Midfielder - Defensive Midfield,right,SC Freiburg,43.0,0.0,0.0,3615.0,33.0,0.0,0.0,2732.0,40.0,1.0,0.0,3457.0,30.0,1.0,1.0,2716.0,7.0,0.0,0.0,601.0,Ligue 1,15-07-16,17.3.2.23,Baptiste Santamaria,211515,769,09-Mar-95,21,0,0,0,0,3247,5797,5797,148,117,3893928,183,73,M/AM C,2,3,3,3,1,2,3,1,2,3,1,11,10,12,11,13,9,12,10,5,8,12,9,8,13,13,12,12,10,12,14,12,17,14,8,12,8,12,12,14,14,14,11,8,13,13,20,12,12,12,5,10,7,12,16,9,8,12,13,12,11,4,Baptiste Santamaria,Â£2.25m ,Ligue 1
19-06-17,18.3.4.28,Lukas Lerager,27054519,764,12-Jul-93,23,1,0,1,0,4700,6250,6550,136,131,15840359,185,80,DM/M C,1,1,1,3,3,4,3,2,3,1,3,10,11,10,10,13,10,14,10,10,14,14,6,15,12,15,14,16,13,14,10,14,15,6,10,11,13,16,16,11,10,12,11,10,14,12,20,16,12,13,12,11,6,16,12,15,16,14,13,13,8,5,1,1,20,14,1,1,20,DM/M C,421,1,1,1,14,1,1,1,1,1,18,20,1,1,1,1,4194304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Lerager,Â£5.40m ,27.0,188.0,Midfielder - Central Midfield,right,Genoa CFC,44.0,6.0,3.0,3786.0,40.0,3.0,2.0,3558.0,42.0,1.0,2.0,3207.0,22.0,1.0,1.0,1475.0,2.0,0.0,0.0,156.0,Ligue 1
19-06-17,18.3.4.28,Oualid El Hajjam,34002344,769,19-Feb-91,26,0,0,0,0,3500,6250,6250,128,125,6346937,181,76,D/DM/M RC,1,2,2,4,2,3,2,2,2,3,1,6,14,13,6,11,6,11,10,10,13,13,6,13,12,12,13,13,11,12,10,12,16,11,8,13,14,12,15,15,11,14,12,6,14,12,20,14,12,15,8,8,6,14,10,13,15,14,14,15,15,6,20,15,17,1,20,13,15,D/DM/M RC,123,1,1,1,1,1,1,10,13,20,17,15,1,17,13,15,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oualid El Hajjam,Â£900Th. ,29.0,181.0,Defender - Right-Back,right,ES Troyes AC,28.0,1.0,2.0,2435.0,29.0,1.0,1.0,2385.0,15.0,0.0,0.0,904.0,23.0,1.0,1.0,1907.0,7.0,0.0,0.0,513.0,Ligue 1
19-06-17,18.3.4.28,Damien Da Silva,34005782,769,17-May-88,29,0,0,0,0,3900,6450,6450,129,129,8133794,183,81,D/DM C,2,3,3,2,3,2,1,2,3,1,1,5,5,6,8,12,6,14,8,6,15,11,6,14,11,14,14,16,14,14,10,13,14,5,14,8,14,16,15,10,11,15,13,6,11,13,20,15,15,14,14,14,9,8,14,14,10,13,15,13,15,6,20,10,1,1,12,1,20,D/DM C,111,1,1,1,1,1,1,20,1,12,16,1,1,1,1,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damien Da Silva,Â£4.95m ,32.0,184.0,Defender - Centre-Back,right,Stade Rennais FC,36.0,0.0,1.0,3169.0,36.0,4.0,0.0,3196.0,49.0,3.0,1.0,4405.0,32.0,1.0,2.0,2935.0,8.0,2.0,0.0,720.0,Ligue 1,15-07-16,17.3.2.23,Damien Da Silva,34005782,769,17-May-88,28,0,0,0,0,3700,6300,6350,128,127,6030050,183,81,D C,1,2,4,1,1,3,3,1,2,3,3,5,5,6,10,12,6,14,8,6,15,11,6,13,12,13,14,16,14,14,10,12,14,5,14,8,14,15,15,9,12,15,13,7,11,12,20,15,15,14,14,14,9,8,14,14,13,13,15,12,15,6,Damien Da Silva,Â£3.15m ,Ligue 1
19-06-17,18.3.4.28,Vincent Manceau,34011263,769,24-Jul-89,27,0,0,0,0,3800,6250,6250,125,125,5675627,175,69,D/DM RC,1,2,2,2,2,2,4,1,1,2,2,6,12,10,5,11,6,10,10,10,13,12,9,13,12,13,13,14,12,13,12,11,15,11,13,10,13,14,14,15,13,12,7,9,13,13,20,14,11,13,12,12,10,15,8,13,18,12,8,8,14,3,20,15,15,1,20,12,15,D/DM RC,113,1,1,1,1,1,1,1,12,20,17,15,1,12,1,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Manceau,Â£1.80m ,31.0,176.0,Defender - Right-Back,right,SCO Angers,38.0,1.0,0.0,3315.0,35.0,0.0,0.0,3150.0,33.0,1.0,1.0,3000.0,24.0,0.0,0.0,2165.0,3.0,0.0,0.0,147.0,Ligue 1,15-07-16,17.3.2.23,Vincent Manceau,34011263,769,24-Jul-89,26,0,0,0,0,3498,6248,6248,125,124,6068404,175,69,D/DM RC,4,2,1,1,3,1,3,1,1,1,3,6,12,10,5,11,6,10,10,10,13,12,9,13,12,12,13,14,12,13,12,11,15,11,13,12,13,14,14,15,13,12,7,9,13,13,20,14,11,14,12,12,11,15,14,12,17,11,8,11,15,3,Vincent Manceau,Â£1.80m ,Ligue 1
19-06-17,18.3.4.28,Lucas Deaux,34011420,769,26-Dec-88,28,0,0,0,0,3900,6350,6350,129,127,6249987,188,82,DM/M C,3,1,2,1,3,2,3,1,2,1,3,4,7,8,8,13,6,14,10,6,12,13,6,12,13,14,14,15,13,14,11,13,16,7,12,12,12,15,16,13,12,14,15,10,15,13,20,15,14,13,12,13,6,12,7,14,15,13,14,14,10,7,13,1,19,1,10,1,19,DM/M C,311,1,1,1,1,1,1,13,1,10,20,19,1,1,1,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucas Deaux,Â£2.25m ,31.0,188.0,Midfielder - Defensive Midfield,right,NÃ®mes Olympique,45.0,2.0,6.0,3666.0,28.0,2.0,1.0,2132.0,21.0,3.0,1.0,1421.0,22.0,3.0,2.0,1797.0,6.0,0.0,0.0,496.0,Ligue 1,15-07-16,17.3.2.23,Lucas Deaux,34011420,769,26-Dec-88,27,0,0,0,0,3996,6096,6296,131,126,6753694,188,77,DM/M C,2,3,1,4,2,2,4,3,2,1,1,4,7,8,7,13,6,15,9,6,13,12,6,12,11,14,14,15,10,12,11,13,16,7,12,9,12,15,16,14,10,14,15,9,13,12,20,14,16,12,14,13,6,12,4,13,18,13,14,14,13,7,Lucas Deaux,Â£2.25m ,Ligue 1
19-06-17,18.3.4.28,Younousse SankharÃ©,34011678,41,10-Sep-89,27,6,1,0,0,4250,6450,6450,134,129,9188583,184,76,M C,2,3,3,2,1,3,2,1,1,3,2,10,11,12,10,13,12,13,10,6,10,13,9,13,12,14,13,15,12,12,12,12,15,12,12,14,12,13,15,15,13,15,13,20,15,14,7,16,15,11,12,14,5,12,13,15,10,12,12,11,10,10,7,7,20,10,1,10,20,M C,401,1,1,1,10,10,1,5,7,1,15,20,10,1,7,1,680.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Younousse SankharÃ©,Â£4.50m ,31.0,184.0,Midfielder - Central Midfield,left,CSKA Sofia,41.0,7.0,4.0,3259.0,33.0,10.0,1.0,2234.0,33.0,4.0,5.0,2353.0,nan,nan,nan,nan,12.0,2.0,2.0,780.0,Ligue 1,15-07-16,17.3.2.23,Younousse SankharÃ©,34011678,41,10-Sep-89,26,0,0,0,0,4500,6300,6450,130,128,8826973,184,76,DM/M C,3,3,2,3,2,3,2,1,3,1,3,10,11,13,9,13,12,13,10,6,11,13,9,14,12,12,13,12,12,11,13,12,13,13,10,12,13,12,16,15,13,15,13,20,15,14,5,16,15,13,12,14,5,12,12,14,10,7,11,11,13,10,Younousse SankharÃ©,Â£3.15m ,Ligue 1
19-06-17,18.3.4.28,Thomas Monconduit,34012452,769,10-Feb-91,26,0,0,0,0,3350,6050,6050,130,121,2922406,184,80,DM/M C,1,3,1,3,1,1,2,2,3,1,3,9,12,12,9,13,6,10,16,7,12,14,6,11,13,13,13,15,13,14,7,14,13,8,15,10,13,14,15,11,9,14,12,12,13,12,20,13,13,13,13,14,13,12,13,13,12,14,14,15,15,6,10,10,17,1,12,13,17,DM/M C,311,1,1,1,1,1,1,1,10,10,20,17,13,12,10,10,1056.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Monconduit,Â£2.70m ,29.0,184.0,Midfielder - Defensive Midfield,right,FC Lorient,36.0,3.0,5.0,3050.0,36.0,1.0,3.0,3085.0,35.0,0.0,1.0,2870.0,23.0,1.0,0.0,1701.0,5.0,1.0,0.0,169.0,Ligue 1
19-06-17,18.3.4.28,Georges Mandjeck,35015134,11,09-Dec-88,28,41,0,2,1,5000,6450,6250,127,123,2542059,183,72,DM ,1,2,2,3,1,1,3,1,2,1,2,5,8,10,6,11,10,14,11,5,14,12,10,15,11,14,13,16,12,11,9,11,12,8,12,8,13,14,14,14,13,16,11,8,12,13,20,15,15,10,10,11,7,11,13,13,9,9,11,10,10,8,13,10,10,1,12,1,13,DM ,300,1,1,1,1,1,1,13,1,12,20,10,1,10,1,10,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georges Mandjeck,Â£900Th. ,31.0,185.0,Midfielder - Defensive Midfield,right,Waasland-Beveren,30.0,3.0,0.0,2459.0,27.0,0.0,0.0,1878.0,32.0,5.0,1.0,2545.0,18.0,0.0,0.0,1049.0,1.0,0.0,0.0,73.0,Ligue 1,15-07-16,17.3.2.23,Georges Mandjeck,35015134,11,09-Dec-88,27,27,1,2,1,4247,5847,6197,127,120,5925400,183,72,DM ,1,1,3,2,1,2,3,1,1,4,3,5,8,10,6,11,10,14,11,5,14,12,10,15,11,14,13,16,11,11,9,10,12,8,12,8,13,14,14,14,12,16,11,8,12,13,20,15,15,10,14,11,7,11,13,13,9,9,11,10,10,8,Georges Mandjeck,Â£1.13m ,Ligue 1
19-06-17,18.3.4.28,Florent Balmont,3503806,769,02-Feb-80,37,0,0,3,0,3600,5850,5850,146,117,140538,168,72,DM/M C,3,1,2,3,2,1,3,3,1,2,4,10,8,9,4,13,11,8,13,6,12,13,8,14,11,17,14,17,14,15,13,13,17,12,16,10,15,16,14,10,11,14,4,8,16,8,20,11,13,15,14,14,7,10,7,13,14,16,15,9,9,7,1,1,20,1,12,1,20,DM/M C,421,1,1,1,1,1,1,1,1,1,18,20,1,12,1,1,131360.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florent Balmont,Â£225Th. ,40.0,168.0,Midfielder - Central Midfield,right,Retired,23.0,0.0,2.0,1737.0,23.0,1.0,3.0,1000.0,28.0,1.0,2.0,1618.0,16.0,0.0,1.0,623.0,nan,nan,nan,nan,Ligue 1,15-07-16,17.3.2.23,Florent Balmont,3503806,769,02-Feb-80,36,0,0,3,0,4300,6300,6300,150,124,232186002,168,72,DM/M C,2,2,3,3,1,2,4,3,3,1,3,11,8,12,5,13,11,8,13,6,12,13,8,14,13,17,14,17,14,15,13,14,17,12,16,10,15,16,14,10,13,14,4,8,16,8,20,12,13,17,14,14,7,10,9,15,14,16,15,9,9,7,Florent Balmont,Â£225Th. ,Ligue 1
19-06-17,18.3.4.28,Junior Sambia,36515152,769,07-Sep-96,20,0,0,0,0,3600,5600,5600,114,112,2785844,181,68,D/DM RL,2,2,3,1,1,3,4,3,3,3,3,8,12,14,9,11,14,9,11,6,10,12,9,12,12,12,11,7,10,11,12,9,4,13,7,11,12,13,14,13,13,14,10,12,15,14,20,14,11,10,12,8,11,14,12,12,10,12,9,11,20,1,20,1,1,1,20,17,1,D/DM RL,115,1,1,1,1,1,1,1,17,20,20,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior Sambia,Â£2.25m ,24.0,185.0,Midfielder - Defensive Midfield,right,Montpellier HSC,41.0,4.0,3.0,3610.0,38.0,3.0,7.0,2411.0,32.0,0.0,1.0,1079.0,22.0,1.0,1.0,912.0,7.0,0.0,1.0,170.0,Ligue 1
19-06-17,18.3.4.28,Remi Walter,36515162,769,26-Apr-95,22,0,0,3,0,3750,6050,6050,135,121,5416191,174,70,DM/M C,3,2,1,1,2,2,3,1,3,1,2,10,11,12,10,14,8,7,11,6,10,14,11,8,13,7,12,12,13,14,14,12,12,11,10,12,8,14,15,13,14,15,9,20,12,12,8,14,13,12,7,10,5,12,8,13,14,10,14,7,16,8,10,10,19,10,1,10,19,DM/M C,311,1,1,1,1,10,1,1,10,1,20,19,10,1,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RÃ©mi Walter,Â£2.70m ,25.0,174.0,Midfielder - Central Midfield,left,Without Club,26.0,0.0,1.0,1591.0,27.0,1.0,1.0,1931.0,22.0,4.0,0.0,1126.0,10.0,0.0,1.0,436.0,nan,nan,nan,nan,Ligue 1,15-07-16,17.3.2.23,Remi Walter,36515162,769,26-Apr-95,21,0,0,3,0,2894,5194,5794,141,114,3575546,174,70,DM/M C,1,1,3,3,1,1,3,3,1,1,1,10,11,12,10,13,8,7,11,6,10,14,11,8,13,7,11,11,12,12,14,11,16,11,10,12,8,13,14,13,14,13,9,20,11,12,8,13,11,13,7,10,5,12,17,11,10,9,11,13,10,1,RÃ©mi Walter,Â£2.70m ,Ligue 1
19-06-17,18.3.4.28,Marco Verratti,43026579,776,05-Nov-92,24,21,1,7,0,7300,8250,8150,171,163,196877747,165,60,DM/M C,2,2,1,3,2,1,2,1,1,4,1,14,17,16,8,17,13,6,13,6,10,18,15,12,17,14,16,15,17,14,18,16,14,18,12,13,10,17,13,12,15,16,6,12,14,12,20,15,10,13,12,13,9,12,14,17,12,14,12,8,10,13,1,1,20,14,1,1,20,DM/M C,421,1,1,1,14,1,1,1,1,1,17,20,1,1,1,1,8800410000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Marco Verratti,Â£63.00m ,27.0,165.0,Midfielder - Central Midfield,right,Paris Saint-Germain,43.0,3.0,8.0,3265.0,38.0,2.0,7.0,2994.0,38.0,1.0,3.0,2907.0,37.0,0.0,6.0,2563.0,5.0,0.0,0.0,355.0,Ligue 1,15-07-16,17.3.2.23,Marco Verratti,43026579,776,05-Nov-92,23,15,1,7,0,7548,7898,8198,174,164,123687633,165,60,DM/M C,3,1,2,3,1,1,2,3,4,2,3,14,14,16,8,16,13,6,10,6,11,18,15,12,18,16,15,15,17,13,17,15,14,18,12,10,12,15,16,14,16,16,6,12,13,14,20,15,11,16,14,15,10,12,14,15,16,14,14,13,10,6,Marco Verratti,Â£40.50m ,Ligue 1
19-06-17,18.3.4.28,Assane DioussÃ©,43141845,41,20-Sep-97,19,0,0,0,0,3256,5661,6400,149,128,20480454,175,68,DM/M C,2,4,3,2,2,1,2,2,1,1,3,7,9,12,7,14,7,11,9,5,13,13,8,13,13,13,11,13,11,11,14,13,15,11,11,12,12,14,14,12,14,15,8,20,15,13,10,15,15,13,12,12,6,14,14,12,12,12,13,13,12,5,5,1,20,1,1,1,20,DM/M C,311,1,1,1,1,1,1,5,1,1,20,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assane DioussÃ©,Â£4.50m ,23.0,175.0,Midfielder - Defensive Midfield,left,MKE AnkaragÃ¼cÃ¼,35.0,0.0,0.0,2455.0,26.0,1.0,0.0,1360.0,24.0,0.0,0.0,1207.0,11.0,0.0,0.0,455.0,3.0,0.0,0.0,172.0,Ligue 1,15-07-16,17.3.2.23,Assane DioussÃ©,43141845,41,20-Sep-97,18,0,0,1,1,2943,5135,6350,149,127,6985960,175,68,DM/M C,3,3,1,2,3,1,3,1,3,2,4,7,9,12,7,13,7,11,7,5,12,13,8,13,12,13,11,13,11,11,13,12,14,10,9,11,12,14,14,12,14,15,8,20,15,13,12,15,14,13,12,11,6,13,14,12,12,12,12,12,11,5,Assane DioussÃ©,Â£3.60m ,Serie A
19-06-17,18.3.4.28,AndrÃ©-Franck Zambo Anguissa,48030711,11,16-Nov-95,21,0,0,0,0,3750,6050,6350,135,121,12152940,184,74,DM C,1,2,2,3,2,2,3,3,1,1,3,11,8,12,7,12,11,12,8,8,12,12,10,14,12,14,13,15,12,12,10,10,13,12,8,12,12,14,15,13,12,14,13,8,14,15,20,15,15,12,7,8,11,11,12,14,12,13,12,13,20,6,1,1,15,1,1,1,15,DM C,301,1,1,1,1,1,1,1,1,1,20,15,1,1,1,1,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AndrÃ© Zambo Anguissa,Â£16.20m ,24.0,184.0,Midfielder - Defensive Midfield,right,Fulham FC,37.0,0.0,1.0,2275.0,56.0,0.0,0.0,3264.0,25.0,0.0,0.0,1788.0,39.0,2.0,2.0,2832.0,7.0,0.0,1.0,522.0,Ligue 1
