GameDate_2018,FMRTEVersion_2018,Name_2018,UID_2018,NationID_2018,Born_2018,Age_2018,IntCaps_2018,IntGoals_2018,U21Caps_2018,U21Goals_2018,WorldReputation_2018,HomeReputation_2018,CurrentReputation_2018,PA_2018,CA_2018,Price_2018,Height_2018,Weight_2018,PositionsString_2018,GK.AerialAbility_2018,GK.CommandOfArea_2018,GK.Communication_2018,GK.Eccentricity_2018,GK.Handling_2018,GK.Kicking_2018,GK.OneOnOnes_2018,GK.Reflexes_2018,GK.RushingOut_2018,GK.TendencyToPunch_2018,GK.Throwing_2018,Tech.Corners_2018,Tech.Crossing_2018,Tech.Dribbling_2018,Tech.Finishing_2018,Tech.FirstTouch_2018,Tech.Freekicks_2018,Tech.Heading_2018,Tech.LongShots_2018,Tech.Longthrows_2018,Tech.Marking_2018,Tech.Passing_2018,Tech.PenaltyTaking_2018,Tech.Tackling_2018,Tech.Technique_2018,Mental.Aggression_2018,Mental.Anticipation_2018,Mental.Bravery_2018,Mental.Composure_2018,Mental.Concentration_2018,Mental.Vision_2018,Mental.Decisions_2018,Mental.Determination_2018,Mental.Flair_2018,Mental.Leadership_2018,Mental.OffTheBall_2018,Mental.Positioning_2018,Mental.Teamwork_2018,Mental.Workrate_2018,Phy.Acceleration_2018,Phy.Agility_2018,Phy.Balance_2018,Phy.Jumping_2018,Phy.LeftFoot_2018,Phy.NaturalFitness_2018,Phy.Pace_2018,Phy.RightFoot_2018,Phy.Stamina_2018,Phy.Strength_2018,Hidden.Consistency_2018,Hidden.Dirtiness_2018,Hidden.ImportantMatches_2018,Hidden.InjuryProness_2018,Hidden.Versatility_2018,Personality.Adaptability_2018,Personality.Ambition_2018,Personality.Loyalty_2018,Personality.Pressure_2018,Personality.Professional_2018,Personality.Sportsmanship_2018,Personality.Temperament_2018,Personality.Controversy_2018,Positions.Defender_2018,Positions.WingBack_2018,Positions.Midfielder_2018,Positions.AttackingMidfielder_2018,Positions.Right_2018,Positions.Left_2018,Positions.Centre_2018,Positions.PositionsDesc_2018,Positions.PositionsDescVal_2018,Positions.Goalkeeper_2018,Positions.Sweeper_2018,Positions.Striker_2018,Positions.AttackingMidCentral_2018,Positions.AttackingMidLeft_2018,Positions.AttackingMidRight_2018,Positions.DefenderCentral_2018,Positions.DefenderLeft_2018,Positions.DefenderRight_2018,Positions.DefensiveMidfielder_2018,Positions.MidfielderCentral_2018,Positions.MidfielderLeft_2018,Positions.MidfielderRight_2018,Positions.WingBackLeft_2018,Positions.WingBackRight_2018,PPMVal_2018,PPM0_2018,PPM1_2018,PPM2_2018,PPM3_2018,PPM4_2018,PPM5_2018,PPM6_2018,PPM7_2018,PPM8_2018,PPM9_2018,PPM10_2018,PPM11_2018,PPM12_2018,PPM13_2018,PPM14_2018,PPM15_2018,PPM16_2018,PPM17_2018,PPM18_2018,PPM19_2018,PPM20_2018,PPM21_2018,PPM22_2018,PPM23_2018,PPM24_2018,PPM25_2018,PPM26_2018,PPM27_2018,PPM28_2018,PPM29_2018,PPM30_2018,PPM31_2018,PPM32_2018,PPM33_2018,PPM34_2018,PPM35_2018,PPM36_2018,PPM37_2018,PPM38_2018,PPM39_2018,PPM40_2018,PPM41_2018,PPM42_2018,PPM43_2018,PPM44_2018,PPM45_2018,PPM46_2018,PPM47_2018,name_2018,Market Value_2018,age_2018,height_2018,position_2018,foot_2018,current club_2018,16/17 games_2018,16/17 goals/conceded_2018,16/17 assists/clean_2018,16/17 minutes_2018,17/18 games_2018,17/18 goals/conceded_2018,17/18 assists/clean_2018,17/18 minutes_2018,18/19 games_2018,18/19 goals/conceded_2018,18/19 assists/clean_2018,18/19 minutes_2018,19/20 games_2018,19/20 goals/conceded_2018,19/20 assists/clean_2018,19/20 minutes_2018,20/21 games_2018,20/21 goals/conceded_2018,20/21 assists/clean_2018,20/21 minutes_2018,current league_2018,GameDate_2017,FMRTEVersion_2017,Name_2017,UID_2017,NationID_2017,Born_2017,Age_2017,IntCaps_2017,IntGoals_2017,U21Caps_2017,U21Goals_2017,WorldReputation_2017,HomeReputation_2017,CurrentReputation_2017,PA_2017,CA_2017,Price_2017,Height_2017,Weight_2017,PositionsString_2017,GK.AerialAbility_2017,GK.CommandOfArea_2017,GK.Communication_2017,GK.Eccentricity_2017,GK.Handling_2017,GK.Kicking_2017,GK.OneOnOnes_2017,GK.Reflexes_2017,GK.RushingOut_2017,GK.TendencyToPunch_2017,GK.Throwing_2017,Tech.Corners_2017,Tech.Crossing_2017,Tech.Dribbling_2017,Tech.Finishing_2017,Tech.FirstTouch_2017,Tech.Freekicks_2017,Tech.Heading_2017,Tech.LongShots_2017,Tech.Longthrows_2017,Tech.Marking_2017,Tech.Passing_2017,Tech.PenaltyTaking_2017,Tech.Tackling_2017,Tech.Technique_2017,Mental.Aggression_2017,Mental.Anticipation_2017,Mental.Bravery_2017,Mental.Composure_2017,Mental.Concentration_2017,Mental.Vision_2017,Mental.Decisions_2017,Mental.Determination_2017,Mental.Flair_2017,Mental.Leadership_2017,Mental.OffTheBall_2017,Mental.Positioning_2017,Mental.Teamwork_2017,Mental.Workrate_2017,Phy.Acceleration_2017,Phy.Agility_2017,Phy.Balance_2017,Phy.Jumping_2017,Phy.LeftFoot_2017,Phy.NaturalFitness_2017,Phy.Pace_2017,Phy.RightFoot_2017,Phy.Stamina_2017,Phy.Strength_2017,Hidden.Consistency_2017,Hidden.Dirtiness_2017,Hidden.ImportantMatches_2017,Hidden.InjuryProness_2017,Hidden.Versatility_2017,Personality.Adaptability_2017,Personality.Ambition_2017,Personality.Loyalty_2017,Personality.Pressure_2017,Personality.Professional_2017,Personality.Sportsmanship_2017,Personality.Temperament_2017,Personality.Controversy_2017,name_2017,Market Value_2017,current league_2017
19-06-17,18.3.4.28,Matteo Darmian,7990060,776,02-Dec-89,27,30,1,1,0,6300,7400,7250,150,140,27211362,183,70,D/WB RL,2,3,2,2,3,3,1,1,2,3,1,4,9,7,7,13,4,14,4,10,15,12,4,17,13,12,13,14,13,13,6,13,13,5,10,9,13,14,15,13,14,14,11,11,17,14,20,15,14,15,13,13,7,18,10,14,15,15,15,18,18,8,20,19,13,1,20,18,14,D/WB RL,115,1,1,1,1,1,1,14,18,20,1,1,10,13,17,19,137439000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matteo Darmian,Â£9.00m ,30.0,183.0,Defender - Right-Back,right,Inter Milan,29.0,0.0,1.0,2322.0,17.0,0.0,2.0,1105.0,7.0,0.0,0.0,533.0,34.0,1.0,1.0,2685.0,5.0,0.0,0.0,377.0,Premier League,15-07-16,17.3.2.23,Matteo Darmian,7990060,776,02-Dec-89,26,26,1,1,0,6300,7500,7200,150,142,28523556,183,70,D/WB RL,3,3,2,2,1,1,2,2,3,3,1,4,10,10,7,13,4,14,4,10,14,13,4,17,13,12,13,14,13,13,9,13,13,5,10,10,13,14,15,13,14,14,11,11,17,14,20,15,14,15,13,13,7,18,10,14,15,15,15,18,18,8,Matteo Darmian,Â£10.80m ,Premier League
19-06-17,18.3.4.28,Bruno,814310,796,01-Oct-80,36,0,0,0,0,4250,6550,6750,139,131,232186002,181,76,D/WB R,1,3,2,2,1,1,1,2,1,3,1,8,11,11,7,15,8,11,9,16,11,13,9,12,15,15,14,13,14,13,9,14,14,14,16,11,14,14,15,12,10,10,10,10,20,13,20,15,13,17,14,14,5,15,18,12,15,14,20,11,12,9,20,17,14,1,20,11,14,D/WB R,112,1,1,1,1,1,1,14,11,20,12,14,1,13,8,17,292058000000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Bruno,Â£675Th. ,40.0,180.0,Defender - Right-Back,right,Retired,42.0,0.0,5.0,3719.0,26.0,0.0,1.0,2107.0,18.0,0.0,1.0,1537.0,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,15-07-16,17.3.2.23,Bruno,67107164,796,24-May-90,26,0,0,0,0,4250,6500,6500,140,130,4763390,184,82,D C,2,1,2,4,2,1,2,1,2,1,2,4,12,6,6,10,5,14,8,10,15,9,6,14,8,14,15,15,12,14,6,13,15,6,12,9,14,12,15,13,12,11,13,7,14,13,20,14,15,14,11,12,5,11,17,14,11,12,15,13,12,6,nan,nan,nan
19-06-17,18.3.4.28,Toby Alderweireld,8169242,757,02-Mar-89,28,67,3,5,0,7250,8500,8200,170,164,29023250,187,91,D RC,1,1,3,3,3,1,3,1,1,1,2,7,10,12,9,14,11,16,11,12,14,15,8,17,13,13,17,14,14,14,13,15,14,10,12,10,17,15,15,13,13,14,14,14,15,12,20,14,15,16,5,13,9,13,11,13,15,15,18,15,13,9,20,11,1,1,15,6,20,D RC,103,1,1,1,1,1,1,20,6,15,10,1,1,1,3,11,149534000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Toby Alderweireld,Â£36.00m ,31.0,186.0,Defender - Centre-Back,right,Tottenham Hotspur,39.0,2.0,0.0,3325.0,21.0,0.0,1.0,1741.0,50.0,0.0,0.0,4363.0,42.0,2.0,2.0,3798.0,5.0,0.0,0.0,450.0,Premier League,15-07-16,17.3.2.23,Toby Alderweireld,8169242,757,02-Mar-89,27,60,2,5,0,7100,8250,8200,166,164,119820745,186,81,D RC,4,1,3,3,1,1,2,2,2,4,2,6,7,9,6,13,11,16,15,12,16,15,6,16,15,11,17,15,15,14,11,15,12,8,16,8,17,15,15,13,13,13,14,12,16,12,20,14,15,16,5,14,4,12,11,13,15,12,18,15,9,9,Toby Alderweireld,Â£31.50m ,Premier League
19-06-17,18.3.4.28,Yohan Benalouane,8434244,51,28-Mar-87,30,0,0,0,0,5096,5606,6250,138,134,13094595,187,85,D RC,2,2,4,2,1,1,1,2,2,2,3,5,9,11,6,12,6,15,8,6,14,10,8,15,13,17,15,16,13,8,9,13,13,9,12,7,14,13,14,12,11,15,15,9,15,13,20,15,16,12,16,14,7,8,12,13,11,11,16,12,6,14,20,1,1,1,16,10,20,D RC,103,1,1,1,1,1,1,20,10,16,1,1,1,1,1,1,1.15292e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yohan Benalouane,Â£900Th. ,33.0,185.0,Defender - Centre-Back,right,Aris Thessaloniki,25.0,1.0,0.0,2061.0,10.0,2.0,0.0,819.0,19.0,1.0,1.0,1636.0,2.0,0.0,0.0,49.0,nan,nan,nan,nan,Premier League,15-07-16,17.3.2.23,Yohan Benalouane,8434244,51,28-Mar-87,29,0,0,0,0,5107,5690,6247,136,131,5535562,187,85,D RC,3,2,4,1,1,2,2,1,3,2,2,5,9,11,6,12,6,15,8,6,14,10,8,14,13,16,15,14,13,8,9,13,13,9,12,7,14,13,14,12,11,15,14,9,15,13,20,15,16,12,16,14,7,8,12,13,11,11,16,12,6,14,Yohan Benalouane,Â£900Th. ,Premier League
19-06-17,18.3.4.28,JÃ©rÃ©my Pied,8440220,769,23-Feb-89,28,0,0,5,0,4750,6450,6550,136,131,20708517,173,69,WB/AM R,3,1,2,3,2,1,2,1,2,1,1,13,13,13,7,14,11,8,10,6,10,13,9,11,13,12,13,11,13,12,13,12,15,12,7,12,9,11,14,15,14,11,7,10,13,13,20,14,8,13,13,14,10,8,20,13,14,14,15,15,15,5,15,18,15,20,20,13,10,WB/AM R,522,1,1,1,1,12,20,1,10,15,1,10,13,15,10,18,2252350000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,JÃ©rÃ©my Pied,Â£2.25m ,31.0,173.0,Defender - Right-Back,right,LOSC Lille,6.0,0.0,0.0,277.0,6.0,0.0,1.0,500.0,13.0,0.0,2.0,616.0,9.0,0.0,0.0,731.0,3.0,0.0,0.0,176.0,Premier League,15-07-16,17.3.2.23,JÃ©rÃ©my Pied,8440220,769,23-Feb-89,27,0,0,5,0,4750,6450,6550,136,131,20304821,173,69,WB/AM R,1,2,1,3,3,2,1,3,1,3,1,13,13,13,7,14,11,8,10,6,10,13,9,11,13,12,13,11,13,12,13,12,15,12,7,12,9,11,14,15,14,11,7,10,13,13,20,14,8,13,13,14,10,8,12,13,14,14,15,15,15,5,JÃ©rÃ©my Pied,Â£3.15m ,Premier League
19-06-17,18.3.4.28,Serge Aurier,85057643,24,24-Dec-92,24,41,1,0,0,6250,7250,7250,148,143,52949109,174,74,D/WB R,1,1,1,3,2,3,1,2,3,2,2,7,12,12,8,14,7,14,9,12,12,13,6,15,12,14,13,15,12,11,10,13,15,11,10,16,13,14,16,15,13,14,9,8,18,14,20,18,14,12,13,14,7,12,14,15,12,12,11,11,12,14,20,17,10,1,20,12,12,D/WB R,112,1,1,1,1,1,1,12,12,20,7,1,1,10,8,17,134348840.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serge Aurier,Â£18.00m ,27.0,176.0,Defender - Right-Back,right,Tottenham Hotspur,32.0,0.0,5.0,2561.0,24.0,2.0,3.0,2025.0,17.0,2.0,3.0,1358.0,42.0,2.0,8.0,3546.0,4.0,1.0,1.0,360.0,Premier League,15-07-16,17.3.2.23,Serge Aurier,85057643,24,24-Dec-92,23,25,0,0,0,6800,7450,7450,159,149,44967566,174,74,D/WB R,3,2,3,1,2,3,2,4,1,3,3,8,13,12,8,12,8,14,9,13,14,12,6,16,13,13,14,15,13,11,10,12,15,9,10,14,11,14,17,16,13,14,10,8,17,15,20,18,15,14,13,14,8,12,7,14,13,13,12,12,15,13,Serge Aurier,Â£13.50m ,Ligue 1
19-06-17,18.3.4.28,Kurt Zouma,85075595,769,27-Oct-94,22,2,0,7,1,5850,6750,7850,162,146,95115359,190,96,D RC,1,2,3,1,3,1,2,1,3,3,1,4,10,9,8,11,6,16,7,8,13,10,7,16,10,14,12,14,13,11,8,13,15,7,13,8,12,12,15,19,11,18,18,5,14,15,20,14,18,13,13,15,9,8,10,17,13,14,14,15,13,5,20,10,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,14,1,1,1,1,10,137439000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kurt Zouma,Â£13.50m ,25.0,190.0,Defender - Centre-Back,right,Chelsea FC,17.0,0.0,1.0,802.0,37.0,1.0,0.0,3127.0,36.0,2.0,2.0,2924.0,43.0,1.0,3.0,3704.0,8.0,2.0,0.0,659.0,Premier League,15-07-16,17.3.2.23,Kurt Zouma,85075595,769,27-Oct-94,21,2,0,7,1,5850,7100,7850,170,149,153340980,190,96,D RC,2,3,4,1,1,1,2,4,2,2,2,4,10,9,8,11,6,16,7,8,14,10,7,16,11,14,14,14,13,12,8,14,15,7,13,8,13,12,16,19,13,18,18,5,14,15,20,14,18,13,13,15,9,8,17,17,13,14,14,15,13,5,Kurt Zouma,Â£13.50m ,Premier League
19-06-17,18.3.4.28,Daryl Janmaat,860896,784,22-Jul-89,27,28,0,11,0,5750,6800,6800,147,137,34986677,185,80,D/WB R,1,3,3,3,1,2,1,2,3,2,2,5,14,14,7,13,7,12,14,10,14,13,7,15,13,15,13,13,13,12,12,13,13,12,14,14,10,15,15,13,13,13,12,12,14,13,20,15,12,12,11,13,9,14,13,15,11,14,13,13,12,5,18,20,11,1,20,14,14,D/WB R,222,1,1,1,1,1,1,14,10,18,8,1,1,11,14,20,288.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daryl Janmaat,Â£5.40m ,31.0,185.0,Defender - Right-Back,right,Without Club,30.0,2.0,1.0,1809.0,25.0,3.0,0.0,1986.0,22.0,0.0,2.0,1803.0,10.0,1.0,1.0,788.0,nan,nan,nan,nan,Premier League,15-07-16,17.3.2.23,Daryl Janmaat,860896,784,22-Jul-89,26,27,0,11,0,5750,6800,6800,147,136,25789769,185,82,D/WB R,1,1,2,1,1,4,3,1,3,3,3,5,13,13,6,13,7,12,11,10,15,13,7,15,13,15,13,13,13,13,12,13,13,12,14,14,12,15,15,13,13,13,12,12,14,13,20,15,11,12,11,13,6,14,13,15,11,14,13,13,12,5,Daryl Janmaat,Â£6.30m ,Premier League
19-06-17,18.3.4.28,Antonio Valencia,8830032,1654,04-Aug-85,31,88,10,0,0,6500,8000,7500,158,149,232186002,181,78,D/WB R,3,1,4,2,1,2,3,1,2,3,1,10,12,12,9,12,5,7,8,8,12,12,8,14,13,11,14,14,8,15,7,12,17,10,12,12,14,16,17,16,13,18,8,7,17,16,20,18,18,14,7,14,6,8,18,15,12,12,18,16,16,4,20,17,15,12,20,8,12,D/WB R,112,1,1,1,10,8,12,1,1,20,1,12,8,15,1,17,17314103298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Antonio D'Alena,Â£90Th. ,22.0,175.0,Midfielder - Defensive Midfield,left,Imolese Calcio 1919,35.0,10.0,11.0,2869.0,39.0,3.0,2.0,3282.0,3.0,0.0,0.0,48.0,5.0,0.0,1.0,183.0,3.0,0.0,0.0,83.0,Serie A,15-07-16,17.3.2.23,Antonio Valencia,8830032,1654,04-Aug-85,30,84,9,0,0,6496,7850,6996,158,146,10697001,181,78,D/WB/M/AM R,1,3,2,1,2,3,1,2,1,1,3,10,12,12,9,12,5,7,8,8,11,12,6,14,13,11,11,12,8,12,7,11,17,15,5,12,13,16,18,16,13,18,8,7,16,15,20,17,18,14,7,14,6,8,18,15,12,12,18,16,16,4,Antonio Valencia,Â£9.00m ,Premier League
19-06-17,18.3.4.28,Craig Dawson,90000708,765,06-May-90,27,0,0,15,7,5200,6750,6800,140,136,31122834,188,83,D RC,2,2,3,1,3,1,3,2,1,2,2,2,12,9,9,12,2,17,6,4,14,11,10,14,11,15,13,17,11,12,10,11,17,7,12,6,15,15,13,12,10,11,17,12,18,13,20,15,15,14,4,14,2,8,6,18,7,10,9,9,8,3,20,1,1,1,20,10,20,D RC,103,1,1,1,1,1,1,20,10,20,1,1,1,1,1,1,33792.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Craig Dawson,Â£7.20m ,30.0,188.0,Defender - Centre-Back,right,West Ham United,39.0,4.0,1.0,3488.0,32.0,2.0,1.0,2869.0,45.0,3.0,3.0,3831.0,30.0,2.0,0.0,2449.0,1.0,0.0,0.0,90.0,Premier League,15-07-16,17.3.2.23,Craig Dawson,90000708,765,06-May-90,26,0,0,15,7,4500,6600,6600,140,132,17681812,188,83,D RC,2,1,1,1,3,3,2,2,1,2,2,2,12,9,9,12,2,15,6,4,14,11,12,14,11,13,13,17,11,12,10,11,17,7,12,6,14,15,13,13,10,11,16,14,18,13,20,15,14,14,4,14,2,8,6,18,7,10,9,9,8,3,Craig Dawson,Â£5.40m ,Premier League
19-06-17,18.3.4.28,Christopher Schindler,91012809,771,29-Apr-90,27,0,0,4,0,5250,6300,6900,140,138,36282268,188,77,D RLC,2,1,1,1,3,4,2,1,1,3,2,5,6,9,7,12,5,15,7,12,13,12,14,14,11,12,14,13,13,13,8,12,15,5,15,9,14,13,14,12,11,15,15,15,12,12,20,15,14,15,4,15,4,16,11,11,13,13,16,13,15,4,20,14,12,1,18,18,20,D RLC,106,1,1,1,1,1,1,20,18,18,12,12,1,1,14,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christopher Schindler,Â£5.40m ,30.0,188.0,Defender - Centre-Back,right,Huddersfield Town,48.0,2.0,3.0,4287.0,39.0,0.0,2.0,3401.0,38.0,1.0,0.0,3352.0,46.0,2.0,1.0,4140.0,6.0,0.0,0.0,378.0,Premier League
19-06-17,18.3.4.28,Antonio RÃ¼diger,92023410,771,03-Mar-93,24,17,0,10,1,6450,7450,7450,163,149,69451085,190,85,D RC,1,3,1,3,2,2,3,3,2,1,2,5,10,10,7,10,9,14,8,14,14,12,7,16,11,15,15,17,13,12,10,12,17,9,15,8,14,13,15,13,12,17,15,10,10,16,20,16,18,12,14,12,14,13,15,17,12,13,15,9,11,13,20,1,1,1,16,10,20,D RC,103,1,1,1,1,1,1,20,10,16,1,1,1,1,1,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Antonio RÃ¼diger,Â£36.00m ,27.0,190.0,Defender - Centre-Back,right,Chelsea FC,36.0,1.0,4.0,3025.0,45.0,3.0,2.0,3785.0,44.0,1.0,0.0,3894.0,28.0,2.0,0.0,2417.0,0.0,0.0,0.0,0.0,Premier League,15-07-16,17.3.2.23,Antonio RÃ¼diger,92023410,771,03-Mar-93,23,11,0,10,1,6250,7250,7300,166,147,49142071,190,85,D RC,3,2,4,2,1,3,1,3,3,1,3,5,9,10,7,10,9,15,10,14,13,12,7,16,11,16,15,17,12,10,10,12,16,9,11,8,12,10,14,14,13,18,15,11,10,18,20,16,17,12,13,12,14,13,14,16,8,13,12,7,11,14,Antonio RÃ¼diger,Â£22.50m ,Serie A
19-06-17,18.3.4.28,Victor LindelÃ¶f,93023425,797,17-Jul-94,22,12,1,13,0,6000,7000,7250,168,149,81481802,187,0,D/DM RC,1,1,2,2,2,3,3,3,1,1,1,3,10,12,7,13,3,11,6,11,15,14,10,14,14,12,15,12,14,12,13,13,14,14,13,14,15,14,15,16,15,14,13,12,16,15,20,14,13,15,8,15,3,16,14,13,18,16,17,15,12,6,20,13,3,1,16,5,20,D/DM RC,113,1,1,1,1,1,1,20,5,16,16,3,1,1,1,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor LindelÃ¶f,Â£22.50m ,26.0,187.0,Defender - Centre-Back,right,Manchester United,47.0,1.0,0.0,4090.0,29.0,0.0,0.0,2361.0,40.0,1.0,1.0,3502.0,47.0,1.0,1.0,4108.0,6.0,0.0,0.0,540.0,Premier League,15-07-16,17.3.2.23,Victor LindelÃ¶f,93023425,797,17-Jul-94,21,6,0,13,0,6007,6358,7100,160,142,22861243,187,81,D/DM RC,1,1,1,1,3,1,2,4,1,2,2,3,10,12,7,13,3,11,6,11,14,12,10,13,13,8,15,11,13,14,13,14,14,10,13,13,14,14,14,15,14,13,13,11,16,15,20,14,12,16,8,15,3,16,14,12,18,15,17,15,12,6,Victor LindelÃ¶f,Â£19.80m ,Liga NOS
19-06-17,18.3.4.28,Daniel Amartey,93034815,21,21-Dec-94,22,19,0,0,0,5300,6500,6500,150,128,29260020,183,76,D/WB/DM/M RC,2,1,1,2,2,1,3,2,3,1,3,6,7,7,6,12,8,14,10,8,15,12,9,14,11,16,13,15,13,13,8,11,16,5,8,11,13,13,16,12,12,13,13,9,15,12,20,15,14,8,10,14,7,15,7,15,15,15,15,14,11,5,20,17,16,1,20,1,16,D/WB/DM/M RC,133,1,1,1,1,1,1,15,1,20,17,16,1,14,1,17,137439000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Daniel Amartey,Â£4.50m ,25.0,186.0,Midfielder - Defensive Midfield,right,Leicester City,35.0,1.0,1.0,2196.0,15.0,0.0,0.0,1150.0,10.0,0.0,0.0,730.0,1.0,0.0,0.0,90.0,3.0,0.0,0.0,235.0,Premier League,15-07-16,17.3.2.23,Daniel Amartey,93034815,21,21-Dec-94,21,9,0,0,0,5241,6491,6491,150,130,31721746,183,76,D/DM/M C,3,1,3,2,3,1,4,2,1,2,3,6,7,7,6,12,8,14,10,8,15,12,9,14,11,16,13,15,13,13,8,11,16,5,8,11,13,13,16,12,12,13,13,9,15,12,20,15,14,8,10,14,7,15,7,15,15,15,15,14,11,5,Daniel Amartey,Â£4.50m ,Premier League
19-06-17,18.3.4.28,Pablo Zabaleta,951034,1649,16-Jan-85,32,58,0,43,5,6650,7250,7150,163,135,232186002,176,74,D/WB R,3,3,1,3,1,2,2,2,2,2,2,8,12,10,10,13,6,11,9,9,15,12,10,18,12,17,14,19,13,14,10,12,17,4,16,16,15,19,19,9,10,13,9,9,15,9,20,16,13,19,8,14,13,20,18,16,18,18,20,15,14,6,20,18,14,13,20,13,14,D/WB R,112,1,1,1,1,1,13,10,13,20,13,14,1,14,12,18,2199020000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pablo Zabaleta,Â£4.50m ,35.0,176.0,Defender - Right-Back,right,Retired,32.0,2.0,2.0,2055.0,39.0,0.0,1.0,3366.0,27.0,0.0,1.0,2181.0,13.0,0.0,0.0,859.0,nan,nan,nan,nan,Premier League,15-07-16,17.3.2.23,Pablo Zabaleta,951034,1649,16-Jan-85,31,53,0,43,5,7250,7850,7850,163,147,232186002,177,76,D/WB R,1,2,3,1,1,2,1,2,1,3,2,8,13,11,10,13,7,11,10,10,15,12,11,18,12,17,14,19,13,14,10,12,17,4,16,16,15,19,19,12,11,13,9,11,15,10,20,16,13,19,8,14,13,20,18,16,18,18,20,15,14,6,Pablo Zabaleta,Â£6.30m ,Premier League
19-06-17,18.3.4.28,Moritz Bauer,98009418,755,25-Jan-92,25,0,0,0,0,4250,5900,6000,135,129,7105337,181,73,D/WB R,1,2,1,3,1,1,1,2,2,1,2,11,12,13,6,12,10,12,8,14,13,11,5,13,12,13,13,12,12,14,9,13,7,9,9,12,10,16,17,13,13,12,10,12,12,14,20,16,9,16,10,10,5,9,16,8,13,7,15,12,11,8,20,17,10,1,20,13,1,D/WB R,112,1,1,1,1,1,1,1,13,20,1,1,1,10,1,17,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moritz Bauer,Â£4.50m ,28.0,181.0,Defender - Right-Back,right,Stoke City,23.0,0.0,4.0,1824.0,33.0,0.0,1.0,2805.0,16.0,0.0,1.0,1234.0,13.0,0.0,3.0,870.0,nan,nan,nan,nan,Premier League
