GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
19/6/2017,18.3.4.28,Charlie Taylor,28059140,765,18-Sep-93,23,0,0,0,0,3750,6350,6350,144,128,12721053,181,70,D/WB L,3,1,1,3,2,2,1,3,1,2,1,14,16,13,9,13,12,11,9,10,11,12,5,16,13,10,13,12,11,14,7,12,14,11,8,13,13,14,14,14,13,13,11,20,17,13,7,15,12,15,4,13,7,16,15,15,11,15,12,17,10,6,20,17,15,10,1,20,11,D/WB L,113,1,1,1,1,10,1,11,20,1,1,1,15,1,17,1,2081,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Ainsley Maitland-Niles,28095584,765,29-Aug-97,19,0,0,0,0,5250,6750,6750,149,130,58356008,177,0,D/WB/DM/M RLC,2,2,4,3,1,2,1,1,2,3,2,10,10,13,7,13,8,6,11,8,10,12,7,11,14,10,12,9,13,11,12,11,11,14,7,12,11,13,11,16,14,13,8,8,13,14,20,13,11,12,9,13,7,17,14,14,13,13,11,12,13,12,17,17,20,14,17,17,20,D/WB/DM/M RLC,446,1,1,1,8,10,14,8,17,17,16,20,12,14,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Ciaran Clark,29000029,789,26-Sep-89,27,24,2,0,0,4600,6750,6750,136,135,28004006,188,77,D LC,2,2,2,1,2,2,1,3,2,4,1,4,4,11,8,12,3,14,6,9,14,12,5,14,12,14,15,14,14,13,11,14,15,6,13,7,15,13,14,12,12,11,14,20,12,13,9,14,14,14,4,12,12,16,14,14,11,13,16,15,13,3,20,1,1,1,1,15,20,D LC,104,1,12,1,1,1,1,20,15,1,10,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Fabian Delph,29001228,765,21-Nov-89,27,9,0,4,0,6000,7000,6900,146,146,33559286,174,65,D/M LC,1,3,2,2,2,1,2,2,2,3,3,10,11,12,11,12,10,3,11,4,8,14,8,14,12,15,13,15,12,16,13,14,12,14,16,14,13,17,18,17,18,14,8,20,12,14,7,16,12,12,16,10,16,16,12,16,15,11,16,9,5,4,16,14,20,13,14,16,20,D/M LC,424,1,1,1,13,1,1,1,16,1,10,20,12,14,14,1,159987531776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Kieran Gibbs,29003721,765,26-Sep-89,27,10,0,15,3,5650,6700,6700,148,134,28047036,178,66,D/WB L,3,2,1,2,2,3,3,1,2,2,2,10,13,13,7,12,6,9,8,12,13,12,6,13,14,11,15,14,13,12,11,13,14,11,6,13,13,15,15,15,16,13,10,20,15,15,8,15,9,13,8,14,13,12,14,14,17,14,15,14,17,6,20,16,12,12,1,20,1,D/WB L,113,1,1,1,1,12,1,1,20,1,1,1,12,1,16,1,70368744177697,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/6/2017,18.3.4.28,Jeffrey Schlupp,29045055,21,23-Dec-92,24,15,1,0,0,5400,6500,6400,137,126,17191085,178,73,D/WB/M/AM L,1,3,1,3,4,2,3,2,3,2,1,9,11,14,11,12,8,10,10,12,11,12,9,11,10,10,13,12,12,9,12,8,15,14,7,11,11,12,15,16,12,12,6,20,15,17,4,14,13,7,8,10,9,13,14,13,14,10,13,12,15,3,18,17,20,16,1,20,1,D/WB/M/AM L,443,1,1,14,1,16,1,1,18,1,1,1,20,1,17,1,2251817664643072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Tyrone Mings,29074544,765,13-Mar-93,24,0,0,0,0,4650,6250,6250,143,123,15941638,196,78,D LC,3,3,3,1,3,3,2,1,1,1,1,9,13,13,6,10,5,14,9,12,12,12,2,15,13,11,12,13,9,10,11,12,14,13,9,9,11,12,15,16,11,13,15,20,14,16,7,13,13,10,9,10,8,9,11,14,11,14,14,12,16,6,20,12,1,1,6,20,20,D LC,104,1,1,1,1,1,1,20,20,6,1,1,1,1,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Luke Shaw,29076105,765,12-Jul-95,21,7,0,5,0,6000,7000,7100,156,140,63095167,186,75,D/WB L,2,1,3,2,4,3,2,2,2,2,2,11,11,14,8,13,8,12,5,10,14,13,7,14,14,8,14,13,9,14,8,12,12,14,7,14,14,14,15,16,15,15,13,20,11,16,6,15,14,13,6,13,13,15,10,17,12,15,9,13,12,6,20,16,8,6,1,20,1,D/WB L,113,1,1,1,1,6,1,1,20,1,1,1,8,1,16,1,17179869217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Sam McQueen,29084504,765,06-Feb-95,22,0,0,1,0,3750,6150,6150,141,123,15634719,181,0,D L,1,2,3,3,1,2,2,1,3,2,2,10,14,12,11,13,9,13,10,9,12,13,7,9,13,8,10,13,11,11,12,12,11,13,9,11,12,12,11,13,12,14,12,20,11,14,11,14,12,11,4,9,10,15,13,9,11,12,11,12,12,7,20,12,15,15,14,20,14,D L,103,1,1,14,14,15,14,1,20,1,1,1,15,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Joe Gomez,29115800,765,23-May-97,20,0,0,3,0,4600,6500,6500,163,142,42787941,188,87,D RLC,3,3,1,3,3,1,1,2,1,2,1,8,11,14,8,15,6,15,8,12,14,12,5,14,14,13,13,14,15,14,9,14,18,8,12,8,14,13,14,14,13,13,14,8,14,14,20,15,14,13,4,14,11,14,14,14,12,14,16,10,16,6,20,1,1,1,18,15,20,D RLC,106,1,1,1,1,1,1,20,15,18,1,1,1,1,1,1,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Kyle Walker-Peters,29126231,765,13-Apr-97,20,0,0,0,0,4300,6000,6000,129,120,12110110,174,64,D/WB RL,1,2,2,2,3,1,2,3,3,1,1,10,12,13,10,13,6,9,8,5,10,11,8,13,12,12,12,11,12,9,10,10,13,11,8,10,12,12,13,14,14,14,6,14,15,14,20,15,10,13,5,5,9,14,10,12,14,14,13,12,13,5,20,16,10,5,20,16,1,D/WB RL,115,1,1,11,1,5,1,1,16,20,1,1,10,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Ben Chilwell,29128536,765,21-Dec-96,20,0,0,7,0,4750,6550,6550,141,131,45983886,178,76,D/WB L,1,2,2,2,2,1,3,2,3,3,3,9,12,14,7,13,7,12,7,13,11,12,6,11,12,12,12,13,12,13,9,11,14,11,7,11,11,14,14,15,14,14,10,20,14,14,12,14,11,11,5,10,4,12,10,16,13,12,15,12,15,7,20,18,14,14,1,20,13,D/WB L,113,1,1,1,1,14,1,13,20,1,1,1,14,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Gaëtan Bong,34000999,11,25-Apr-88,29,12,0,0,0,4000,6200,6200,125,124,7913658,183,74,D/WB L,3,3,2,1,1,1,1,4,1,3,3,8,10,10,6,10,6,13,8,13,11,10,6,14,10,12,12,14,10,12,8,11,14,10,8,9,13,14,15,16,12,12,12,20,13,16,7,15,14,12,10,12,8,11,14,13,13,13,12,14,12,6,20,17,11,1,8,20,11,D/WB L,113,1,1,1,1,1,1,11,20,8,1,1,11,1,17,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,José Holebas,35007230,772,27-Jun-84,32,38,1,0,0,5500,6000,6600,145,135,10623775,185,81,D/WB/M L,3,3,1,2,3,3,1,2,1,3,2,14,15,13,10,10,13,10,14,16,10,12,14,14,12,15,11,13,10,8,11,10,15,11,6,10,11,14,16,15,13,13,13,20,18,15,9,16,15,12,9,12,6,12,16,16,14,12,8,8,6,15,20,19,18,8,1,20,1,D/WB/M L,123,1,1,1,1,8,1,1,20,1,1,1,18,1,19,1,131361,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Chris Löwe,35022877,771,16-Apr-89,28,0,0,0,0,5100,6300,6800,140,136,31122834,175,68,D/WB L,2,3,2,1,2,3,1,3,4,1,1,13,14,12,10,11,13,8,11,12,11,12,13,14,11,14,11,10,13,13,12,12,12,11,10,13,12,14,16,16,15,10,9,20,14,14,8,14,11,16,8,14,5,10,11,13,12,9,15,14,16,6,20,18,15,15,1,20,1,D/WB L,113,1,1,1,1,15,1,1,20,1,1,1,15,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Kostas Stafylidis,36045448,772,02-Dec-93,23,17,2,9,0,5000,6500,6500,141,130,10420371,178,77,D/WB L,2,3,3,2,3,2,1,3,4,3,1,15,14,9,10,11,14,10,16,14,10,13,12,16,12,13,12,17,14,10,12,14,16,9,13,10,11,12,14,12,13,16,10,20,15,12,9,14,13,11,13,12,3,10,12,15,13,16,12,11,8,8,20,18,12,12,1,20,10,D/WB L,113,1,1,1,1,12,1,1,20,1,10,10,12,1,18,1,144115256795335168,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Erik Pieters,37000517,784,07-Aug-88,28,18,0,19,1,5700,6650,6550,134,129,20823549,186,82,D/WB LC,2,1,2,2,1,2,1,1,3,3,3,8,9,12,7,12,6,13,5,10,14,13,8,15,12,10,14,14,11,14,12,12,16,6,13,14,14,14,15,11,13,13,12,20,16,11,10,15,12,15,10,15,15,12,13,15,16,12,14,7,7,14,20,18,15,1,1,20,16,D/WB LC,114,1,1,1,1,1,1,16,20,1,1,1,15,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Bruno Martins Indi,37001836,784,08-Feb-92,25,34,2,7,0,5750,6850,6800,142,136,32953589,184,80,D LC,3,1,3,1,3,2,1,3,2,1,2,8,10,10,6,11,8,12,6,10,15,12,8,15,12,11,12,15,14,11,11,12,13,7,12,11,12,15,14,13,13,15,14,20,13,13,11,16,16,16,11,12,6,12,15,12,12,9,13,15,12,5,20,1,1,1,1,17,20,D LC,104,1,1,1,1,1,1,20,17,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,18.3.4.28,Daley Blind,37005632,784,09-Mar-90,27,46,2,23,0,7000,7350,7400,152,141,53567417,180,72,D/WB/DM/M LC,2,2,3,3,1,2,2,1,1,1,3,11,12,8,8,15,10,12,8,10,13,15,10,12,14,12,16,14,16,14,14,14,17,10,13,11,16,17,16,9,11,13,11,20,17,10,8,17,12,17,12,15,4,20,16,14,16,18,18,16,15,8,18,17,17,1,10,18,18,D/WB/DM/M LC,344,1,14,1,1,1,1,18,18,10,20,17,12,1,17,8,17596485730304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
