GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Sebastian Freis,8721435,771,4/23/1985,26,0,0,1,0,3850,6200,6200,135,124,418838,183,78,S R,1,2,1,2,3,2,2,1,3,1,3,8,9,9,11,9,6,15,12,6,9,12,14,9,9,13,13,16,11,12,13,12,10,12,11,14,9,16,18,14,12,12,11,7,14,15,20,16,14,10,5,9,5,9,8,11,15,11,13,16,14,6,1,5,8,15,15,8,5,S R,602,1,1,20,5,8,15,1,1,1,3,5,5,8,3,5,549755813904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sebastian Freis,£900Th. ,35.0,183.0,Forward - Centre-Forward,right,Retired,14.0,1.0,0.0,787.0,20.0,3.0,2.0,1062.0,17.0,2.0,2.0,861.0,24.0,2.0,4.0,1310.0,24.0,3.0,2.0,1412.0,31.0,12.0,2.0,2256.0,20.0,3.0,1.0,1306.0,6.0,0.0,0.0,83.0,4.0,0.0,1.0,231.0,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Seamus Coleman,56001681,789,8/3/1988,22,4,0,13,1,4250,7000,6750,148,128,1693114,177,67,D/WB/M R,3,3,1,3,1,1,3,5,1,1,1,5,13,15,9,12,8,14,9,12,14,11,8,14,11,15,12,14,12,11,8,12,14,13,11,13,11,14,14,15,10,13,12,7,14,14,20,15,14,13,10,13,3,8,10,13,18,12,15,15,12,7,20,17,20,10,20,9,1,D/WB/M R,122,1,1,1,1,1,10,1,9,20,1,1,1,20,1,17,70403103916066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seamus Coleman,£4.50m ,32.0,177.0,Defender - Right-Back,right,Everton FC,41.0,6.0,4.0,2892.0,28.0,1.0,2.0,1757.0,31.0,1.0,6.0,2614.0,41.0,7.0,2.0,3635.0,42.0,5.0,3.0,3725.0,34.0,1.0,3.0,2842.0,28.0,4.0,4.0,2497.0,12.0,0.0,1.0,1035.0,30.0,2.0,2.0,2650.0,Premier League,30.0,0.0,1.0,2082.0,6.0,0.0,1.0,407.0,
19/6/2011,Scott Sinclair,5008069,765,3/25/1989,22,0,0,7,1,4750,6350,6350,140,125,930917,177,69,AM RLC,3,1,3,2,2,3,1,2,1,2,2,6,9,14,14,7,7,8,8,1,3,6,15,4,11,9,8,10,10,7,7,7,14,15,7,9,4,10,9,15,12,12,6,12,14,18,20,12,6,10,3,13,6,8,3,18,10,14,18,15,18,4,1,1,9,20,16,20,15,AM RLC,506,1,1,15,15,20,16,1,1,1,1,1,9,1,1,1,134217729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scott Sinclair,£7.20m ,31.0,177.0,Forward - Left Winger,right,Preston North End,50.0,27.0,3.0,4146.0,40.0,8.0,5.0,3145.0,18.0,2.0,1.0,537.0,11.0,0.0,1.0,531.0,16.0,3.0,0.0,604.0,33.0,6.0,0.0,2049.0,50.0,25.0,13.0,4055.0,55.0,18.0,17.0,3768.0,55.0,17.0,6.0,3484.0,Premier League,25.0,5.0,0.0,1071.0,10.0,4.0,1.0,610.0,
19/6/2011,Saulo,320732,1651,2/18/1982,29,0,0,0,0,1500,2250,5000,110,104,85659,175,71,AM R,2,2,1,1,3,3,2,4,3,2,3,9,9,11,11,6,5,8,11,6,4,6,7,8,11,10,5,10,13,8,6,6,15,15,7,13,5,9,13,15,15,8,6,10,13,15,20,9,6,7,6,10,7,14,12,14,14,11,14,15,16,5,1,1,5,20,20,10,10,AM R,502,1,1,12,10,10,20,1,1,1,1,1,1,5,1,1,8195,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saulo,£720Th. ,38.0,176.0,Forward - Right Winger,right,Santa Helena Esporte Clube (GO),20.0,3.0,1.0,940.0,22.0,0.0,0.0,939.0,11.0,1.0,2.0,651.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Saphir Taïder,85041832,769,2/29/1992,19,0,0,0,0,3238,4923,4915,147,108,389439,180,73,M RC,1,1,3,2,3,2,2,1,3,2,1,8,8,13,8,13,13,6,12,5,7,12,11,5,15,8,12,11,12,12,13,9,14,12,7,11,9,13,14,14,14,13,9,8,14,11,20,14,11,13,8,14,7,8,12,15,14,13,13,15,15,7,1,1,20,1,15,10,20,M RC,403,1,1,1,1,1,1,1,1,1,14,20,10,15,1,1,1073741824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saphir Taider,£2.70m ,28.0,180.0,Midfielder - Central Midfield,right,Al-Ain,26.0,1.0,0.0,1682.0,19.0,2.0,1.0,1362.0,35.0,5.0,2.0,2967.0,26.0,2.0,2.0,1140.0,28.0,4.0,3.0,1773.0,29.0,0.0,0.0,2111.0,25.0,4.0,0.0,1992.0,45.0,7.0,9.0,3423.0,37.0,10.0,9.0,3033.0,Serie A,14.0,5.0,5.0,1158.0,1.0,1.0,0.0,90.0,
19/6/2011,Santi Cazorla,7456688,796,12/13/1984,26,24,2,7,0,6900,7900,7900,161,158,8932934,168,66,M/AM RLC,3,3,2,1,1,3,3,3,2,1,1,13,12,17,12,16,16,5,15,7,4,16,13,8,18,10,13,12,15,12,16,13,15,17,12,15,6,13,11,17,18,11,5,17,13,12,20,12,6,11,9,14,8,15,14,14,16,15,14,14,12,7,1,1,18,20,20,19,18,M/AM RLC,526,1,1,6,18,19,20,1,1,1,1,15,17,18,1,1,404,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santi Cazorla,£18.00m ,35.0,168.0,Midfielder - Central Midfield,both,Al-Sadd SC,54.0,8.0,13.0,4039.0,42.0,9.0,8.0,3466.0,49.0,12.0,14.0,4251.0,46.0,7.0,9.0,3630.0,53.0,8.0,15.0,4305.0,23.0,0.0,5.0,1965.0,11.0,2.0,3.0,856.0,nan,nan,nan,nan,46.0,7.0,11.0,3117.0,LaLiga,45.0,17.0,13.0,3265.0,4.0,3.0,3.0,360.0,
19/6/2011,Samir Nasri,8428584,769,6/26/1987,23,22,2,6,0,7500,8000,8450,175,164,18254545,177,75,M/AM RLC,3,3,2,1,2,3,1,7,2,1,2,12,12,17,15,17,15,5,13,2,6,15,12,9,17,12,14,12,15,12,15,15,16,17,10,16,8,13,13,15,18,18,8,15,15,14,20,15,9,13,6,14,12,14,14,16,14,14,13,14,11,10,1,1,17,20,18,18,20,M/AM RLC,526,1,1,1,20,18,18,1,1,1,10,17,16,16,1,1,554051306496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Samir Nasri,£22.50m ,33.0,177.0,Midfielder - Attacking Midfield,right,Without Club,46.0,15.0,5.0,3416.0,46.0,6.0,9.0,3280.0,38.0,5.0,9.0,2472.0,46.0,11.0,12.0,3277.0,33.0,3.0,7.0,2100.0,13.0,2.0,3.0,619.0,31.0,3.0,3.0,2415.0,8.0,2.0,1.0,720.0,6.0,0.0,2.0,303.0,Premier League,9.0,2.0,0.0,594.0,nan,nan,nan,nan,
19/6/2011,Salvador Agra,55021884,788,11/11/1991,19,0,0,0,0,1080,4500,4500,125,100,504065,166,60,AM RL,1,3,2,2,2,3,3,1,1,2,1,9,10,12,11,12,8,4,9,5,5,9,10,6,11,10,11,11,7,7,7,7,14,14,5,12,5,8,9,14,13,7,6,10,13,13,20,7,7,9,8,8,8,12,13,13,15,13,14,15,15,6,1,1,9,20,20,20,5,AM RL,505,1,1,7,5,20,20,1,1,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salvador Agra,£720Th. ,28.0,166.0,Forward - Right Winger,right,CD Tondela,36.0,2.0,0.0,2218.0,31.0,4.0,4.0,2335.0,23.0,1.0,3.0,1095.0,27.0,4.0,2.0,1342.0,35.0,4.0,4.0,1287.0,41.0,13.0,14.0,3167.0,31.0,3.0,4.0,2535.0,36.0,3.0,3.0,2545.0,15.0,0.0,1.0,632.0,Liga NOS,6.0,0.0,0.0,292.0,5.0,0.0,1.0,431.0,
19/6/2011,Salva Sevilla,1501062,796,3/18/1984,27,0,0,0,0,4250,6600,6600,140,132,888013,178,70,AM RC,1,2,2,1,2,1,1,3,3,2,2,14,12,13,10,15,13,7,12,5,7,16,12,6,17,7,13,9,14,13,17,15,14,16,12,16,8,14,11,13,14,12,10,8,15,13,20,13,12,12,8,13,5,13,11,13,12,12,14,12,13,6,1,1,15,20,16,12,20,AM RC,503,1,1,1,20,12,16,1,1,1,1,15,1,1,1,1,4194688,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salva Sevilla,£1.80m ,36.0,178.0,Midfielder - Central Midfield,right,RCD Mallorca,38.0,3.0,3.0,3025.0,26.0,2.0,2.0,1448.0,19.0,2.0,2.0,1225.0,34.0,5.0,5.0,2151.0,30.0,0.0,5.0,1488.0,19.0,1.0,1.0,706.0,7.0,0.0,0.0,348.0,37.0,4.0,0.0,2678.0,42.0,4.0,9.0,3664.0,LaLiga,36.0,5.0,4.0,2636.0,7.0,1.0,0.0,511.0,
19/6/2011,Salomon Kalou,859510,24,8/5/1985,25,39,12,0,0,7000,8000,7600,165,147,3025953,186,79,AM/S RL,3,1,1,3,3,3,1,5,2,3,2,7,12,13,11,14,9,13,10,4,8,10,16,7,10,7,16,13,11,14,13,8,16,13,8,15,12,11,12,16,17,13,12,12,16,15,20,15,12,7,6,14,5,13,15,17,8,12,14,15,17,12,1,1,10,20,18,20,12,AM/S RL,515,1,1,16,12,20,18,1,1,1,1,1,10,10,1,1,4432540467208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Salomon Kalou,£5.40m ,35.0,184.0,Forward - Left Winger,right,Botafogo de Futebol e Regatas,42.0,13.0,7.0,2178.0,26.0,5.0,3.0,1476.0,37.0,16.0,6.0,2900.0,40.0,18.0,5.0,3285.0,31.0,6.0,2.0,2099.0,37.0,17.0,2.0,2972.0,31.0,8.0,5.0,2490.0,36.0,12.0,3.0,2535.0,33.0,8.0,4.0,2573.0,Premier League,20.0,3.0,0.0,1074.0,nan,nan,nan,nan,
19/6/2011,Ryo Miyaichi,28060849,116,12/14/1992,18,0,0,0,0,3266,5552,5788,146,122,20428192,180,71,AM RL,1,2,3,2,3,2,3,5,2,2,1,7,10,15,10,13,8,7,7,9,3,11,9,3,13,8,11,13,9,9,13,9,8,16,5,14,4,12,11,15,14,10,7,12,10,15,20,11,5,11,15,7,13,10,15,9,17,14,6,9,14,5,1,1,9,20,19,20,1,AM RL,505,1,1,1,1,20,19,1,1,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryo Miyaichi,£2.70m ,27.0,183.0,Forward - Right Winger,right,FC St. Pauli,12.0,3.0,5.0,1030.0,24.0,2.0,4.0,1457.0,7.0,0.0,1.0,182.0,11.0,1.0,1.0,720.0,25.0,3.0,1.0,1730.0,5.0,2.0,1.0,114.0,20.0,0.0,1.0,804.0,1.0,0.0,0.0,13.0,29.0,5.0,1.0,1721.0,Premier League,30.0,1.0,7.0,2634.0,nan,nan,nan,nan,
19/6/2011,Ryan Taylor,5111053,765,8/19/1984,26,0,0,4,0,4000,6000,6000,130,120,1585078,173,69,D/WB/M R,3,1,1,3,2,3,1,2,3,1,2,14,14,10,9,12,14,6,15,16,9,12,13,12,12,10,13,10,12,12,10,10,13,10,8,13,12,12,13,12,13,11,8,12,13,13,20,15,10,12,7,12,9,18,12,13,14,12,11,11,8,8,20,16,19,4,20,14,8,D/WB/M R,122,1,1,5,1,1,4,1,14,20,1,8,10,19,9,16,68719477024,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ryan Taylor,£4.05m ,36.0,179.0,Defender - Right-Back,right,Retired,10.0,3.0,1.0,698.0,34.0,3.0,6.0,2282.0,3.0,1.0,0.0,127.0,nan,nan,nan,nan,17.0,3.0,2.0,1162.0,12.0,0.0,0.0,592.0,25.0,5.0,5.0,2241.0,11.0,1.0,2.0,829.0,11.0,0.0,0.0,784.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Ryad Boudebouz,8449112,5,2/19/1990,21,8,0,0,0,5533,6820,6136,160,137,4385735,172,59,AM RL,1,2,1,2,2,2,3,3,2,2,3,13,12,16,9,16,14,5,14,5,1,14,15,4,18,8,11,7,13,12,13,11,14,16,5,15,5,8,9,17,15,12,6,20,16,13,10,14,6,11,8,15,8,10,10,16,13,11,9,12,12,13,1,1,10,20,20,17,12,AM RL,505,1,1,1,12,17,20,1,1,1,8,10,10,10,1,1,2252383929237504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Ryad Boudebouz,£6.30m ,30.0,177.0,Midfielder - Attacking Midfield,left,AS Saint-Étienne,40.0,8.0,8.0,3423.0,40.0,6.0,5.0,3405.0,35.0,5.0,7.0,2681.0,37.0,4.0,6.0,2884.0,38.0,5.0,3.0,3217.0,39.0,2.0,12.0,3277.0,34.0,11.0,10.0,3015.0,29.0,3.0,3.0,1516.0,23.0,1.0,2.0,1340.0,Ligue 1,30.0,2.0,4.0,1911.0,nan,nan,nan,nan,
19/6/2011,Rui Miguel,742144,788,1/30/1984,27,0,0,0,0,1794,4500,4500,104,100,84355,183,73,AM/S R,3,1,2,1,1,1,3,4,2,2,1,11,12,12,9,12,11,11,11,11,7,11,12,8,12,11,10,11,8,8,10,8,12,12,8,12,10,9,10,12,12,12,12,12,15,11,20,12,12,10,8,10,4,8,12,12,11,13,12,10,10,9,1,1,1,17,17,10,13,AM/S R,622,1,1,20,13,10,17,1,1,1,1,1,1,1,1,1,549756339200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Rui Miguel,£270Th. ,36.0,183.0,Forward - Centre-Forward,right,Retired,26.0,2.0,1.0,883.0,21.0,0.0,1.0,783.0,15.0,4.0,0.0,1026.0,27.0,3.0,0.0,1411.0,9.0,0.0,0.0,509.0,17.0,9.0,2.0,1202.0,36.0,10.0,2.0,2265.0,19.0,6.0,1.0,1308.0,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Rudy Mater,914150,769,1/13/1980,31,0,0,0,0,4900,6100,6100,140,136,789414,180,70,D/WB/M R,3,1,3,2,1,2,3,1,3,2,1,11,15,12,6,13,7,11,11,11,9,13,9,14,13,14,13,15,12,13,11,13,16,8,15,11,12,16,17,15,12,13,10,8,15,14,20,15,11,14,14,14,8,15,6,15,13,14,14,11,11,10,20,18,17,12,20,12,1,D/WB/M R,122,1,1,1,1,10,12,1,12,20,1,1,10,17,12,18,2251799813816320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rudy Mater,£2.25m ,40.0,178.0,Defender - Right-Back,right,Retired,33.0,0.0,5.0,2593.0,33.0,0.0,0.0,2643.0,26.0,2.0,0.0,2131.0,27.0,0.0,0.0,2184.0,nan,nan,nan,nan,14.0,0.0,0.0,956.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Ruben Pinto,55022438,788,4/24/1992,19,0,0,0,0,1568,4307,4307,150,90,206514,181,69,M/AM RC,3,3,1,3,1,3,2,9,1,1,1,10,11,11,9,11,9,7,9,6,7,11,10,6,11,9,12,10,12,12,12,12,10,12,10,12,9,10,11,11,11,9,9,8,12,11,20,8,8,13,7,11,14,12,9,19,13,14,15,7,12,19,1,1,20,17,17,13,20,M/AM RC,413,1,1,1,17,13,17,1,1,1,8,20,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rúben Pinto,£450Th. ,28.0,183.0,Midfielder - Defensive Midfield,right,MOL Fehérvár FC,nan,nan,nan,nan,0.0,0.0,0.0,0.0,5.0,0.0,0.0,233.0,34.0,4.0,4.0,2814.0,36.0,7.0,2.0,3118.0,46.0,3.0,2.0,3481.0,29.0,2.0,1.0,2301.0,30.0,4.0,1.0,2309.0,43.0,5.0,1.0,3461.0,Liga NOS,15.0,1.0,2.0,1188.0,0.0,0.0,0.0,0.0,
19/6/2011,Rubén Castro,824057,796,6/27/1981,29,0,0,7,6,4700,6700,6700,142,134,727402,174,72,AM/S R,2,3,2,1,1,1,1,6,2,1,3,5,10,13,13,14,7,7,10,4,4,13,14,7,15,11,13,13,14,13,13,12,16,15,7,17,8,15,13,15,14,10,7,12,12,14,20,14,11,13,7,14,6,16,12,16,12,13,13,14,12,7,1,1,1,18,18,10,9,AM/S R,622,1,1,20,9,10,18,1,1,1,1,1,1,1,1,1,2629648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rubén Castro,£3.15m ,39.0,169.0,Forward - Centre-Forward,right,FC Cartagena,48.0,32.0,1.0,4169.0,35.0,16.0,5.0,3048.0,40.0,21.0,8.0,3309.0,34.0,13.0,2.0,2614.0,46.0,33.0,13.0,3975.0,40.0,19.0,2.0,3482.0,47.0,20.0,7.0,3794.0,10.0,1.0,1.0,381.0,42.0,15.0,3.0,3360.0,LaLiga,24.0,15.0,1.0,1828.0,7.0,4.0,1.0,541.0,
19/6/2011,Roy Contout,8440190,769,2/11/1985,26,0,0,0,0,4500,5683,5683,135,126,428063,175,76,AM/S R,1,2,1,3,2,2,1,4,3,1,3,6,9,14,8,14,7,10,11,5,2,10,13,4,15,8,12,15,9,13,11,9,13,14,5,14,8,7,14,16,14,13,9,9,12,15,20,12,13,12,8,14,7,8,11,15,10,9,11,14,14,7,1,1,15,20,20,12,8,AM/S R,512,1,1,17,8,12,20,1,1,1,1,8,12,15,1,1,2251799813685264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roy Contout,£1.80m ,35.0,175.0,Forward - Right Winger,right,Without Club,38.0,3.0,4.0,2766.0,41.0,5.0,5.0,2181.0,24.0,1.0,2.0,1629.0,35.0,6.0,4.0,2925.0,16.0,0.0,0.0,980.0,14.0,1.0,0.0,528.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Rômulo,8833765,1651,5/22/1987,24,0,0,0,0,2566,6268,6268,135,125,161833,178,73,D/WB/M/AM R,2,2,1,1,1,1,1,1,3,2,3,12,12,12,12,13,10,12,14,10,9,12,10,9,13,12,12,12,11,11,12,12,14,13,11,12,8,12,14,15,13,7,9,10,13,15,20,14,6,12,12,12,10,14,6,13,10,12,11,8,8,12,20,18,18,19,20,9,1,D/WB/M/AM R,132,1,1,13,1,1,19,1,9,20,1,1,1,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rômulo,£1.35m ,33.0,178.0,Midfielder - Central Midfield,right,Without Club,5.0,0.0,0.0,405.0,10.0,0.0,0.0,455.0,24.0,2.0,2.0,1242.0,33.0,6.0,8.0,2633.0,5.0,0.0,0.0,278.0,10.0,0.0,2.0,288.0,41.0,4.0,10.0,3565.0,41.0,3.0,6.0,3562.0,32.0,1.0,3.0,2560.0,Serie A,24.0,1.0,3.0,1755.0,nan,nan,nan,nan,
19/6/2011,Romeo Castelen,850806,784,5/3/1983,28,10,1,11,4,4450,6900,5900,143,118,218515,167,65,AM R,2,2,2,2,2,3,1,5,2,3,3,9,13,15,11,14,6,6,11,8,3,10,8,6,15,12,12,11,9,10,12,9,10,15,7,14,6,8,11,16,17,7,5,6,2,14,20,9,5,9,5,8,20,10,11,12,8,10,15,18,13,9,1,1,12,20,20,12,1,AM R,502,1,1,10,1,12,20,1,1,1,1,1,8,12,1,1,549756862466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Romeo Castelen,£360Th. ,37.0,170.0,Forward - Right Winger,right,Retired,0.0,0.0,0.0,0.0,6.0,5.0,1.0,335.0,2.0,0.0,0.0,38.0,34.0,6.0,10.0,2608.0,23.0,4.0,1.0,1741.0,33.0,7.0,1.0,1988.0,23.0,4.0,4.0,1726.0,14.0,0.0,1.0,789.0,nan,nan,nan,nan,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Romain Poyet,919650,769,11/25/1980,30,0,0,0,0,4300,5450,5450,125,121,316695,184,76,AM R,2,2,1,3,1,2,1,7,3,3,1,10,13,12,10,12,8,16,13,5,6,12,13,6,12,10,13,13,12,12,12,12,13,11,9,13,10,14,16,11,13,14,13,8,15,13,20,15,14,12,10,13,9,8,13,11,14,13,14,14,16,7,1,1,15,20,20,1,1,AM R,502,1,1,15,1,1,20,1,1,1,1,1,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Poyet,£900Th. ,39.0,184.0,Forward - Centre-Forward,right,Retired,34.0,4.0,5.0,2448.0,35.0,2.0,5.0,2170.0,34.0,4.0,1.0,1501.0,17.0,5.0,0.0,1440.0,32.0,4.0,1.0,2518.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
