GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Raúl Fernández,77000933,1656,10/6/1985,25,11,0,0,0,3500,6000,6000,155,128,523237,186,84,GK ,17,14,14,10,13,14,13,14,10,8,13,7,1,2,2,3,10,4,3,3,2,3,3,1,4,11,13,14,9,15,2,12,13,1,4,1,15,4,9,15,12,15,14,20,13,11,5,6,7,10,15,10,9,10,14,15,15,14,16,14,14,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raúl Fernández,£720Th. ,32.0,195.0,Goalkeeper,right,UD Las Palmas,1.0,1.0,0.0,90.0,2.0,4.0,1.0,180.0,9.0,10.0,4.0,810.0,12.0,10.0,6.0,1080.0,5.0,16.0,2.0,450.0,49.0,66.0,11.0,4366.0,34.0,23.0,17.0,3062.0,13.0,18.0,3.0,1170.0,32.0,31.0,13.0,2827.0,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Raphael Schäfer,3601466,771,1/30/1979,32,0,0,0,0,5800,6700,6700,142,140,1240563,190,86,GK ,10,12,15,4,12,11,16,16,10,13,11,8,1,1,2,7,10,8,1,1,3,11,2,3,10,7,15,13,11,13,8,13,12,5,17,3,14,16,11,13,14,13,12,20,14,11,8,14,14,19,5,15,6,10,8,15,12,10,15,14,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Schäfer,£5.40m ,36.0,184.0,Defender - Left-Back,left,Retired,36.0,1.0,8.0,3240.0,35.0,5.0,7.0,3103.0,35.0,0.0,3.0,2350.0,27.0,3.0,2.0,873.0,25.0,0.0,3.0,1142.0,27.0,1.0,3.0,1492.0,38.0,7.0,11.0,3112.0,13.0,0.0,4.0,1117.0,nan,nan,nan,nan,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Ralf Fährmann,35016396,771,9/27/1988,22,0,0,1,0,4550,6300,6800,139,126,3325178,194,89,GK ,14,13,9,6,13,12,16,15,12,10,13,6,1,1,3,10,10,3,2,3,3,10,3,1,11,9,11,13,10,12,8,12,11,5,5,2,12,9,12,10,12,12,15,6,16,12,20,10,16,11,8,11,8,10,5,11,9,11,11,10,10,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ralf Fährmann,£1.35m ,32.0,197.0,Goalkeeper,right,FC Schalke 04,16.0,22.0,3.0,1424.0,14.0,17.0,4.0,1228.0,2.0,7.0,0.0,180.0,29.0,35.0,13.0,2610.0,32.0,46.0,9.0,2880.0,43.0,55.0,14.0,3870.0,49.0,56.0,13.0,4440.0,39.0,39.0,16.0,3465.0,25.0,41.0,6.0,2189.0,Bundesliga,3.0,3.0,0.0,202.0,3.0,14.0,0.0,225.0,
19/6/2011,Rafael,55028089,788,3/1/1992,19,0,0,0,0,275,1000,1000,88,65,563,182,77,GK ,6,9,12,11,12,9,11,12,6,9,8,3,3,2,3,1,8,1,1,2,3,1,2,3,1,9,2,12,5,12,1,11,8,1,2,3,9,1,1,4,14,12,8,8,13,2,20,2,4,10,5,10,5,7,13,12,9,9,12,13,11,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael,£8.10m ,30.0,172.0,Defender - Right-Back,right,Istanbul Basaksehir FK,29.0,0.0,1.0,2073.0,19.0,0.0,5.0,1447.0,40.0,3.0,4.0,3350.0,29.0,0.0,1.0,2243.0,17.0,1.0,1.0,1099.0,27.0,1.0,2.0,1881.0,41.0,0.0,6.0,3174.0,31.0,1.0,2.0,2359.0,22.0,0.0,1.0,1333.0,Premier League,20.0,0.0,0.0,1191.0,4.0,0.0,1.0,199.0,
19/6/2011,Rafael Romo,86005935,1658,2/25/1990,21,3,0,18,0,2500,5750,5400,145,114,386609,197,85,GK ,11,10,8,9,11,13,16,16,17,15,8,3,1,1,2,11,6,9,3,3,2,12,2,1,12,13,12,13,11,12,6,11,17,5,11,3,12,8,9,11,17,8,16,6,14,9,20,8,10,13,13,13,6,10,16,16,11,16,12,10,10,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Romo,£90Th. ,30.0,197.0,Goalkeeper,right,Oud-Heverlee Leuven,11.0,25.0,0.0,952.0,1.0,4.0,0.0,90.0,14.0,15.0,5.0,1260.0,nan,nan,nan,nan,5.0,10.0,0.0,450.0,0.0,0.0,0.0,0.0,34.0,30.0,15.0,3060.0,42.0,55.0,15.0,3775.0,12.0,8.0,6.0,1048.0,Serie A,26.0,39.0,4.0,2370.0,5.0,8.0,0.0,404.0,
19/6/2011,Rafael Bracalli,312055,1651,5/5/1981,30,0,0,0,0,1654,5759,6300,131,128,841920,185,76,GK ,12,11,13,5,13,12,13,15,12,12,13,8,2,3,2,9,10,2,1,3,2,2,3,2,5,10,10,14,12,12,1,13,13,2,9,1,13,9,14,13,11,12,13,8,11,9,20,9,9,14,8,16,10,10,13,11,15,14,14,14,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Bracali,£1.80m ,39.0,185.0,Goalkeeper,right,Boavista FC,35.0,40.0,11.0,3150.0,7.0,9.0,3.0,614.0,26.0,36.0,7.0,2340.0,32.0,31.0,13.0,2880.0,25.0,22.0,9.0,2250.0,37.0,40.0,15.0,3390.0,23.0,30.0,5.0,2068.0,40.0,37.0,19.0,3660.0,13.0,15.0,4.0,1170.0,Liga NOS,14.0,14.0,4.0,1260.0,0.0,0.0,0.0,0.0,
19/6/2011,Radek Cerny,116428,763,2/18/1976,35,3,0,11,0,3800,5665,5500,130,103,172707,187,87,GK ,10,7,8,11,14,10,15,16,12,19,11,7,1,2,3,1,10,3,2,2,1,2,2,3,5,6,11,8,11,12,6,11,14,14,7,2,11,10,7,10,12,14,15,20,13,8,5,8,15,11,7,11,3,10,16,9,15,18,15,12,14,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17179869184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Radek Cerny,£450Th. ,46.0,187.0,Goalkeeper,right,Retired,2.0,2.0,1.0,180.0,6.0,8.0,0.0,540.0,nan,nan,nan,nan,17.0,27.0,7.0,1520.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Quim,1855,788,11/13/1975,35,32,0,7,0,4500,6750,6750,137,136,743662,184,76,GK ,12,12,14,6,13,14,14,17,11,14,14,6,1,2,1,8,10,1,2,3,3,1,1,2,10,14,13,14,14,9,3,14,17,1,13,2,16,2,12,8,16,15,14,4,6,8,20,16,14,14,6,13,6,1,13,16,16,10,16,17,15,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quim,£1.08m ,44.0,182.0,Goalkeeper,right,Retired,nan,nan,nan,nan,41.0,42.0,12.0,3720.0,24.0,33.0,7.0,2220.0,46.0,42.0,19.0,4169.0,47.0,55.0,12.0,4230.0,43.0,46.0,14.0,3762.0,38.0,34.0,16.0,3443.0,18.0,24.0,5.0,1650.0,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Quentin Westberg,8428730,390,4/25/1986,25,0,0,21,0,2350,5300,4750,130,106,88461,183,78,GK ,9,9,11,6,12,14,12,14,11,14,11,8,2,1,3,7,10,1,2,1,1,6,1,2,7,7,12,12,12,12,6,11,17,6,12,3,12,12,12,12,10,14,11,5,14,9,20,13,13,13,9,10,8,1,14,13,13,8,6,14,12,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quentin Westberg,£180Th. ,34.0,183.0,Goalkeeper,right,Toronto FC,5.0,5.0,2.0,450.0,3.0,3.0,1.0,270.0,38.0,47.0,11.0,3420.0,33.0,27.0,16.0,2970.0,8.0,7.0,5.0,750.0,13.0,13.0,6.0,1200.0,9.0,18.0,1.0,810.0,6.0,11.0,0.0,540.0,46.0,58.0,11.0,4155.0,Ligue 1,18.0,25.0,6.0,1620.0,nan,nan,nan,nan,
19/6/2011,Przemyslaw Frackowiak,96026799,787,1/7/1994,17,0,0,0,0,1000,3824,2500,122,85,110317,188,83,GK ,9,11,10,6,9,8,11,13,10,8,9,2,3,1,2,3,7,1,3,1,1,3,2,2,2,13,10,10,5,12,2,11,14,3,1,3,9,3,9,10,11,14,14,10,15,11,20,9,10,11,9,6,5,8,8,14,15,11,13,9,6,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Przemyslaw Frackowiak,£68Th. ,26.0,188.0,Goalkeeper,right,Polonia Sroda Wielkopolska,nan,nan,nan,nan,9.0,9.0,4.0,810.0,0.0,0.0,0.0,0.0,15.0,33.0,1.0,1305.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,5.0,10.0,1.0,480.0,4.0,5.0,2.0,360.0,10.0,19.0,3.0,900.0,Serie A,18.0,29.0,5.0,1620.0,3.0,0.0,3.0,270.0,
19/6/2011,Pierrick Cros,85056628,769,6/23/1991,19,0,0,0,0,4400,5550,5550,150,123,2527071,185,75,GK ,13,11,12,11,13,12,13,13,15,11,8,8,3,2,1,10,10,1,2,1,1,8,2,1,10,8,13,15,14,14,9,12,13,6,9,3,10,11,8,15,14,14,13,1,15,12,20,14,13,14,8,14,8,1,13,14,13,16,14,14,14,5,1,1,1,1,1,1,1,GK ,0,20,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierrick Cros,£45Th. ,28.0,185.0,Defender - Centre-Back,right,Stade Lavallois,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,30.0,0.0,0.0,2234.0,28.0,0.0,0.0,2454.0,26.0,1.0,0.0,2292.0,28.0,2.0,0.0,1889.0,29.0,0.0,1.0,2449.0,9.0,0.0,0.0,610.0,1.0,0.0,0.0,90.0,Ligue 1,17.0,1.0,0.0,1434.0,6.0,0.0,0.0,379.0,
19/6/2011,Petr Cech,5640119,763,5/20/1982,29,83,0,15,0,8602,9006,9006,182,173,36363636,196,90,GK ,15,12,14,3,18,18,17,17,14,7,12,6,2,1,1,13,10,3,1,2,3,13,2,2,13,5,16,14,14,19,8,13,13,5,8,7,16,13,15,9,16,15,19,20,17,9,11,14,12,16,3,14,14,1,19,14,14,16,18,13,19,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petr Cech,£22.50m ,38.0,196.0,Goalkeeper,left,Retired,50.0,41.0,20.0,4530.0,56.0,57.0,19.0,5025.0,63.0,74.0,20.0,5655.0,46.0,35.0,22.0,4098.0,16.0,11.0,8.0,1476.0,42.0,42.0,20.0,3780.0,37.0,38.0,13.0,3308.0,38.0,52.0,12.0,3430.0,22.0,26.0,9.0,1935.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Pedro Guedes,55041580,788,1/3/1995,16,0,0,0,0,592,2924,2534,128,65,66375,184,72,GK ,7,7,12,3,13,10,13,11,6,6,9,2,3,2,2,3,4,1,1,3,1,2,2,3,3,7,8,6,10,7,1,5,6,1,12,3,12,2,2,14,9,8,8,8,8,14,20,6,5,10,3,10,10,10,8,15,9,12,14,14,14,12,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pedro Mendes,£180Th. ,30.0,186.0,Defender - Centre-Back,right,Montpellier HSC,16.0,0.0,0.0,1300.0,24.0,0.0,0.0,1525.0,34.0,1.0,2.0,2919.0,16.0,0.0,1.0,1164.0,24.0,0.0,0.0,1728.0,24.0,0.0,0.0,2017.0,20.0,0.0,0.0,1757.0,39.0,1.0,1.0,3290.0,32.0,1.0,1.0,2743.0,LaLiga,18.0,1.0,0.0,1534.0,6.0,0.0,0.0,535.0,
19/6/2011,Peçanha,8830559,1651,1/11/1980,31,0,0,0,0,3000,6000,6000,125,121,781434,182,75,GK ,12,13,12,7,13,14,12,14,13,10,13,7,2,1,1,10,10,1,2,2,2,11,3,2,11,12,11,12,11,10,1,11,17,3,12,1,12,3,12,12,13,10,13,20,14,12,5,9,10,10,7,8,4,10,12,12,14,15,16,15,16,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peçanha,£720Th. ,40.0,181.0,Goalkeeper,left,Retired,5.0,8.0,1.0,450.0,27.0,35.0,6.0,2430.0,25.0,22.0,11.0,2250.0,40.0,32.0,19.0,3630.0,39.0,36.0,18.0,3510.0,29.0,72.0,6.0,2610.0,11.0,16.0,3.0,1020.0,35.0,39.0,14.0,3150.0,22.0,19.0,11.0,1900.0,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paulo Santos,532,788,12/11/1972,38,1,0,0,0,2000,5300,5300,104,104,27204,180,86,GK ,11,10,11,12,11,12,13,14,13,12,12,3,2,14,3,6,8,1,17,2,3,10,2,13,11,14,10,12,5,12,1,7,16,3,6,1,12,8,13,9,14,9,10,7,9,11,20,14,8,13,7,12,6,1,11,14,13,9,10,8,3,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulo Santos,£90Th. ,47.0,180.0,Goalkeeper,nan,Retired,25.0,22.0,11.0,2223.0,11.0,15.0,2.0,1020.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paulo Lopes,115925,788,6/29/1978,32,0,0,15,0,1504,5007,3505,110,108,21840,183,73,GK ,11,11,10,7,13,14,10,14,9,7,11,2,2,2,2,4,7,2,1,1,3,2,2,1,4,11,9,15,14,7,1,13,14,3,14,3,13,13,12,9,13,11,10,8,11,9,20,7,9,14,7,5,4,10,12,13,13,12,15,14,13,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulo Lopes,£810Th. ,42.0,184.0,Goalkeeper,right,Retired,29.0,29.0,11.0,2610.0,30.0,44.0,7.0,2633.0,5.0,4.0,2.0,480.0,3.0,3.0,1.0,270.0,1.0,1.0,0.0,70.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paul Robinson,108640,765,10/15/1979,31,41,0,14,0,5900,7600,7600,158,149,2780397,194,90,GK ,15,14,16,5,15,20,17,16,6,12,10,4,3,1,2,8,7,6,2,1,1,10,12,4,6,2,10,10,10,11,7,11,13,2,15,1,14,8,8,8,15,12,16,11,6,8,20,10,16,14,5,13,5,3,14,15,15,15,18,17,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2199023255552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paul Robinson,£450Th. ,41.0,175.0,Defender - Centre-Back,left,Retired,40.0,0.0,0.0,3600.0,31.0,0.0,2.0,2459.0,37.0,0.0,0.0,3268.0,46.0,1.0,1.0,4114.0,36.0,0.0,0.0,2903.0,27.0,3.0,1.0,2000.0,25.0,0.0,0.0,1449.0,4.0,0.0,0.0,146.0,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Patrick Rakovsky,91100535,771,6/2/1993,18,0,0,0,0,3250,5000,5500,138,100,1857189,187,86,GK ,7,12,12,14,13,15,12,15,9,7,13,4,3,1,3,5,7,3,2,1,2,3,1,1,4,12,9,14,8,12,3,13,9,1,10,3,13,4,5,9,11,8,15,20,9,7,5,6,6,10,5,10,9,10,6,14,13,13,15,13,13,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrick Rakovsky,£450Th. ,27.0,187.0,Goalkeeper,left,FC Lahti,16.0,15.0,7.0,1440.0,17.0,15.0,6.0,1530.0,13.0,15.0,3.0,1124.0,14.0,18.0,4.0,1214.0,21.0,25.0,4.0,1844.0,15.0,17.0,4.0,1266.0,15.0,26.0,2.0,1305.0,25.0,39.0,5.0,2250.0,33.0,46.0,11.0,3000.0,Bundesliga,24.0,33.0,9.0,2160.0,nan,nan,nan,nan,
19/6/2011,Patrick Nettekoven,35009341,771,1/21/1987,24,0,0,0,0,261,2550,2550,75,61,3351,185,77,GK ,10,10,11,4,8,7,6,9,10,11,8,5,1,1,3,3,8,1,1,3,2,1,3,3,4,6,9,11,10,9,4,11,10,3,6,3,10,9,9,9,10,9,14,1,9,10,20,11,12,9,7,10,10,10,6,10,11,5,18,15,10,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2011,Papa Coulibaly,34009802,41,3/2/1988,23,0,0,0,0,2800,5129,5100,140,114,230482,194,92,GK ,16,13,12,7,10,11,14,13,12,14,13,6,3,1,1,6,9,1,2,2,2,6,3,3,6,13,12,14,10,10,6,7,13,5,8,3,10,10,12,14,12,18,17,1,15,11,20,13,18,13,9,7,6,1,11,13,14,11,11,15,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pape Coulibaly,£270Th. ,32.0,192.0,Goalkeeper,right,Toulouse Rodéo Football Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,90.0,1.0,2.0,0.0,120.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paes,2110609,1651,12/11/1982,28,0,0,0,0,1111,5250,5250,115,106,64734,189,87,GK ,13,10,13,5,11,13,12,13,9,12,13,6,2,3,2,7,10,1,2,1,3,2,2,2,9,3,7,14,13,13,2,13,10,3,13,3,13,1,4,10,10,13,13,5,13,9,20,6,9,9,4,8,8,9,8,17,16,9,7,10,20,14,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paes,£270Th. ,37.0,190.0,Goalkeeper,right,Associação Portuguesa de Desportos (SP),4.0,8.0,0.0,360.0,1.0,2.0,0.0,44.0,5.0,5.0,1.0,379.0,16.0,21.0,5.0,1348.0,3.0,6.0,1.0,270.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Paddy Kenny,4001574,789,5/17/1978,33,7,0,0,0,4000,6500,6500,138,133,1492040,186,94,GK ,12,12,13,12,14,15,15,14,14,8,10,3,3,3,1,5,5,8,2,3,1,8,2,1,10,10,14,16,13,15,10,12,13,1,12,2,13,15,12,9,11,10,12,5,5,7,20,16,17,15,11,13,5,1,14,13,15,16,6,13,10,16,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paddy Kenny,£900Th. ,42.0,185.0,Goalkeeper,right,Maltby Main FC,46.0,34.0,24.0,4140.0,35.0,60.0,8.0,3150.0,47.0,66.0,11.0,4230.0,34.0,45.0,7.0,3060.0,5.0,12.0,2.0,450.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
