GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Anthony Loustalot,85057578,769,3/30/1992,18,0,0,0,0,50,3959,3950,126,88,1634789,183,77,GK ,14,8,8,6,10,10,12,12,9,9,7,1,1,1,3,8,6,1,3,1,1,8,1,1,8,14,13,14,12,12,11,10,14,6,6,2,9,1,9,11,11,13,11,1,17,7,20,4,13,14,5,14,11,9,15,14,14,14,16,16,16,5,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Aniello Ambrosio,43077010,776,1/5/1992,18,0,0,0,0,150,2700,2700,91,54,74512,187,86,GK ,11,5,8,12,11,12,11,13,16,9,9,3,2,1,1,4,7,2,1,3,3,2,3,3,2,11,4,5,5,13,0,12,8,1,2,3,5,2,3,8,9,9,12,7,8,12,20,5,5,10,12,10,3,8,18,1,11,5,13,11,9,15,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aniello Ambrosio,Â£68Th. ,Serie A
29/6/2010,Abdoulaye Diallo,85058785,769,3/30/1992,18,0,0,0,0,50,4544,2500,134,101,1723422,189,87,GK ,11,14,12,7,10,13,13,15,11,11,13,5,1,3,3,7,9,2,2,2,3,3,2,1,7,13,12,14,12,12,1,9,9,2,8,2,7,3,2,11,11,14,14,1,15,8,20,6,14,14,9,8,5,1,11,7,12,7,10,12,20,9,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abdoulaye Diallo,Â£540Th. ,Ligue 1
29/6/2010,Rémi Pillot,85028013,769,7/27/1990,19,0,0,0,0,1350,2700,2700,145,108,1723604,187,80,GK ,15,10,11,6,12,9,13,12,9,10,11,2,2,2,3,8,7,3,1,2,3,8,1,2,8,8,14,13,13,13,11,12,15,6,11,2,11,9,7,11,10,15,13,1,14,9,20,14,13,14,8,10,6,1,11,15,13,13,14,14,14,6,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RÃ©mi Pillot,Â£315Th. ,Ligue 1
29/6/2010,Pierrick Cros,85056628,769,6/23/1991,19,0,0,0,0,50,2300,2300,111,92,4150111,185,75,GK ,8,12,10,11,14,12,13,13,11,7,14,5,2,1,1,5,10,1,1,2,3,1,3,3,2,5,8,12,11,11,2,11,8,2,7,3,9,1,4,12,12,13,12,1,8,11,20,6,13,10,11,10,12,10,12,14,6,7,7,10,5,7,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierrick Cros, ,Ligue 1
29/6/2010,Ole Söderberg,8119984,797,7/20/1990,19,0,0,0,0,1500,4000,3750,103,80,1251155,191,85,GK ,10,8,10,8,12,12,10,14,10,8,14,2,3,3,2,6,4,5,1,1,2,9,1,2,9,9,9,8,8,10,8,8,13,3,8,3,10,10,11,9,11,13,14,20,13,8,5,11,8,9,3,10,8,9,11,15,11,11,7,8,6,7,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ole SÃ¶derberg,Â£45Th. ,Premier League
29/6/2010,Mika,55024519,798,3/8/1991,19,0,0,0,0,250,1000,3500,120,75,2339374,187,82,GK ,14,12,13,8,14,7,11,8,14,14,11,6,1,1,1,4,9,3,2,1,2,1,3,3,4,5,7,11,8,7,3,9,8,3,2,3,13,1,4,12,7,7,14,8,17,11,20,4,5,10,6,10,15,9,14,7,6,14,11,13,6,16,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mika,Â£90Th. ,Liga NOS
29/6/2010,Mathieu Gorgelin,34000464,769,8/5/1990,19,0,0,0,0,50,2200,2200,124,88,453390,187,83,GK ,14,13,13,8,11,9,12,11,7,10,6,2,3,2,3,6,7,3,2,2,1,6,3,1,6,14,11,13,11,11,6,9,17,5,10,1,9,3,12,7,8,14,13,20,13,6,1,7,14,13,6,10,9,1,15,14,15,11,14,14,14,6,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mathieu Gorgelin,Â£180Th. ,Ligue 1
29/6/2010,Marco Silvestri,43041142,776,3/2/1991,19,0,0,0,0,50,2450,2450,109,70,140874,191,80,GK ,12,6,10,12,9,11,13,10,13,6,11,3,3,1,3,8,5,0,3,2,3,2,3,2,4,9,8,9,8,13,2,9,8,2,4,2,8,2,3,13,10,10,15,8,12,10,20,7,6,9,11,10,15,10,8,20,18,8,10,5,14,12,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Silvestri,Â£180Th. ,Serie A
29/6/2010,Marc Vidal,85057582,769,6/3/1991,19,0,0,0,0,2000,4050,4050,131,90,752481,180,80,GK ,12,6,6,7,13,9,13,13,11,10,9,7,3,1,2,1,10,1,2,1,2,2,3,2,4,7,7,13,9,14,2,13,9,1,5,2,11,2,4,10,10,13,13,8,13,7,20,7,13,10,8,10,8,1,11,3,5,11,7,11,9,14,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc Vidal,Â£270Th. ,Ligue 1
29/6/2010,Kevin Trapp,35018013,771,7/8/1990,19,0,0,0,0,1000,5500,5500,155,110,3234238,189,85,GK ,12,13,12,12,12,11,14,14,11,10,11,8,1,1,2,3,10,3,2,1,1,2,2,1,4,7,9,10,8,13,8,9,9,2,5,1,14,13,12,12,14,14,14,5,14,12,20,13,13,12,1,11,4,10,14,13,12,11,11,12,8,8,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Trapp,Â£2.70m ,Bundesliga
29/6/2010,Jonathan Ligali,29046742,769,5/28/1991,19,0,0,0,0,100,3650,3650,122,86,2900025,183,82,GK ,14,9,9,5,11,8,11,11,11,8,6,6,2,1,3,7,9,1,2,1,1,6,3,1,7,11,12,12,13,13,7,11,14,5,7,2,10,11,9,10,9,14,11,1,15,8,20,12,14,14,10,15,5,1,13,15,14,14,14,14,14,6,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Ligali,Â£45Th. ,Ligue 1
29/6/2010,David De Gea,67030171,796,11/7/1990,19,0,0,1,0,5250,6569,6250,175,146,91453172,188,71,GK ,17,16,11,4,16,15,13,15,4,8,12,7,2,1,3,15,10,6,2,1,1,12,1,2,9,7,12,9,9,12,10,14,10,5,10,10,16,11,9,11,17,12,16,5,10,14,20,12,12,16,5,15,5,10,17,11,8,19,7,11,12,14,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David de Gea,Â£10.80m ,LaLiga
29/6/2010,Abdoulaye Keita,34011754,769,8/19/1990,19,0,0,0,0,2400,4859,4850,140,108,6794211,188,83,GK ,13,10,10,8,12,14,13,14,12,10,6,3,2,1,3,9,8,2,3,2,2,7,3,1,9,7,12,13,11,11,8,10,10,6,8,1,10,11,8,12,13,15,14,1,13,7,20,13,15,14,7,13,10,1,8,14,14,6,15,14,9,12,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abdoulaye Keita,Â£270Th. ,Ligue 1
29/6/2010,Vlado Giljen,5790256,62002127,12/9/1989,20,0,0,7,0,2250,5500,5000,129,108,988586,188,85,GK ,11,10,11,4,13,10,10,13,8,8,11,6,11,11,1,12,8,10,2,12,1,2,12,11,14,15,12,13,12,12,12,12,12,12,12,13,11,12,12,10,10,12,11,11,14,10,20,11,10,15,7,11,9,9,14,15,13,14,11,13,13,5,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vladan Giljen,Â£90Th. ,Liga NOS
29/6/2010,Vincenzo Fiorillo,43009042,776,1/13/1990,20,0,0,3,0,2500,5150,5150,149,103,1931658,190,74,GK ,10,12,10,6,14,12,11,16,6,11,10,6,1,1,1,4,10,4,2,1,1,4,1,1,4,5,11,10,10,9,9,11,7,3,12,2,10,11,12,12,11,12,13,20,8,11,5,7,11,10,6,10,12,10,6,16,10,11,6,10,18,14,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincenzo Fiorillo,Â£315Th. ,Serie A
29/6/2010,Sebastian Mielitz,92002690,771,7/18/1989,20,0,0,0,0,1250,5250,5250,120,105,5825190,188,73,GK ,14,14,13,6,13,12,14,14,13,12,11,5,1,2,1,6,8,1,1,2,2,3,2,3,5,8,9,14,13,13,2,11,12,1,11,1,10,2,7,14,10,9,12,8,11,13,20,3,4,9,11,10,12,10,12,14,10,8,12,14,14,7,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sebastian Mielitz,Â£720Th. ,Bundesliga
29/6/2010,Samuel Atrous,34000462,769,2/15/1990,20,0,0,0,0,50,2300,2300,130,92,1935133,190,85,GK ,14,14,10,7,10,5,11,12,7,8,10,7,3,3,1,6,10,2,3,2,2,5,3,2,6,10,13,13,12,12,1,12,8,5,10,3,8,6,11,9,9,15,15,1,12,6,20,6,15,10,13,10,10,1,13,14,16,5,11,5,12,5,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel Atrous,Â£225Th. ,Ligue 1
29/6/2010,Samir Kouakbi,8449658,769,2/27/1990,20,0,0,0,0,1250,2500,2500,135,100,611711,183,70,GK ,9,8,10,11,10,13,13,15,14,11,7,6,2,2,2,13,8,3,2,2,1,8,3,1,13,11,13,12,8,8,11,10,16,3,10,1,11,3,11,13,15,13,11,8,8,12,20,5,10,13,7,14,11,1,13,17,7,16,12,6,5,6,GK ,0,1,1,8,8,1,20,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29/6/2010,Rob Lainton,28011689,765,10/12/1989,20,0,0,0,0,1681,3500,3500,139,82,312627,183,70,GK ,8,5,10,13,14,7,12,14,4,12,8,3,1,2,3,4,2,1,2,2,2,2,3,1,1,11,10,14,9,11,1,13,9,1,2,3,14,3,4,6,12,8,12,10,12,5,20,5,5,8,4,7,12,10,9,19,7,9,13,10,14,20,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rob Lainton,- ,Premier League
29/6/2010,Rafael Romo,86005935,1658,2/25/1990,20,3,0,18,0,2500,5750,5400,142,114,7176942,197,85,GK ,11,10,8,9,11,13,16,16,7,8,8,5,2,1,1,11,10,9,2,3,1,12,2,1,12,13,12,13,11,12,6,11,17,5,11,3,12,8,9,11,17,8,16,6,14,9,20,8,10,13,13,13,6,10,16,16,11,16,12,10,10,8,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Romo,Â£90Th. ,Serie A
29/6/2010,Oliver Baumann,35017377,771,6/2/1990,20,0,0,0,0,2809,5000,5000,140,106,2159098,176,78,GK ,12,9,10,15,13,11,12,14,9,8,7,5,3,3,1,5,10,3,1,2,3,1,3,1,8,12,11,11,9,13,3,12,8,3,8,1,10,12,7,12,12,11,16,10,5,11,20,10,11,10,6,5,7,9,10,18,13,10,6,7,13,4,GK ,0,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oliver Baumann,Â£3.60m ,Bundesliga
