GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Joel Campbell,80010074,366,6/26/1992,18,19,4,0,0,5500,5250,5250,125,107,1192207,178,70,AM/S RL,2,3,3,1,1,2,1,1,2,2,1,9,12,10,13,13,9,11,8,8,8,10,9,8,9,7,7,7,7,7,10,4,12,11,12,13,6,11,15,13,13,13,9,20,12,13,10,11,3,10,10,10,7,9,11,12,11,10,13,13,10,10,1,1,9,20,20,20,1,AM/S RL,515,1,1,20,1,20,20,1,1,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Campbell,£1.35m ,28,178,Forward - Right Winger,left,Club León FC,8,0,0,416,27,4,3,1252,33,2,3,1889,43,11,11,3185,33,1,1,1832,31,4,6,1696,29,3,4,1246,9,2,1,232,38,4,4,2399,Ligue 1,23,1,3,1210,14,0,0,525
19/6/2011,Jean-Christophe Bahebeck,85057300,769,5/1/1993,18,0,0,0,0,4000,5016,5016,144,111,795916,182,76,AM RL,1,1,2,1,2,3,3,2,1,1,2,9,9,12,11,10,11,12,13,5,3,8,10,2,13,6,12,10,11,9,7,9,14,14,6,12,4,8,9,14,13,13,11,12,13,16,20,10,13,13,6,14,10,12,9,14,15,13,15,13,13,6,1,1,10,20,15,20,1,AM RL,505,1,1,12,1,20,15,1,1,1,1,1,10,10,1,1,5.49756E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jean-Christophe Bahebeck,£1.35m ,27,182,Forward - Centre-Forward,right,FK Partizan Belgrade,13,1,1,281,15,2,1,402,33,6,3,1728,21,2,1,1259,24,3,5,868,24,3,0,1183,15,4,1,822,7,3,1,372,15,5,6,814,Ligue 1,19,5,1,767,1,0,0,37
19/6/2011,Heung-Min Son,92020288,135,7/8/1992,18,5,1,0,0,5250,6150,6650,178,132,36363636,183,76,AM/S RC,1,3,3,1,3,2,2,3,1,1,1,6,7,13,16,13,12,10,14,5,4,8,12,5,14,9,15,10,13,8,7,9,12,14,5,14,5,8,10,16,15,9,8,17,10,14,20,11,10,9,5,7,13,13,14,16,14,11,18,15,17,2,1,1,1,17,15,14,17,AM/S RC,623,1,1,20,17,14,15,1,1,1,1,1,1,1,1,1,1.81419E+13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Heung-min Son,£4.05m ,28,184,Forward - Left Winger,both,Tottenham Hotspur,14,3,0,748,30,5,1,1431,34,12,2,2786,43,12,7,3225,42,17,4,3181,42,8,5,2001,47,21,9,2972,53,18,11,3379,48,20,10,3292,Bundesliga,41,18,12,3174,8,9,4,586
19/6/2011,Connor Wickham,28030306,765,3/31/1993,18,0,0,3,0,3900,6215,6500,166,113,18181818,191,90,S RL,2,2,3,3,1,2,1,1,1,1,3,4,8,13,12,14,2,11,5,18,3,13,12,8,12,10,8,12,10,10,11,12,15,10,9,12,10,12,12,13,10,10,15,8,12,14,20,7,17,10,3,12,9,10,10,15,14,10,12,10,12,6,1,1,1,15,15,15,1,S RL,605,1,1,20,1,15,15,1,1,1,1,1,1,1,1,1,1.1259E+15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor Wickham,£5.40m ,27,189,Forward - Centre-Forward,right,Crystal Palace,41,9,2,2727,19,1,1,670,25,7,0,1282,36,15,7,2531,40,6,1,2974,24,6,3,1586,10,3,0,545,nan,nan,nan,nan,8,1,1,159,Premier League,21,3,1,1135,nan,nan,nan,nan
19/6/2011,Yunus Malli,91017783,771,2/24/1992,19,0,0,0,0,2500,5250,5250,146,105,424054,179,70,M/AM RC,3,3,3,3,2,2,1,4,2,1,2,9,10,13,8,13,14,4,12,2,6,12,13,4,15,9,12,6,7,11,14,11,6,13,6,14,4,9,8,14,17,7,3,10,11,15,20,13,4,8,7,7,8,10,13,1,3,14,13,6,6,6,1,1,18,20,16,10,20,M/AM RC,523,1,1,1,20,10,16,1,1,1,10,18,10,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yunus Malli,£720Th. ,28,179,Midfielder - Attacking Midfield,right,VfL Wolfsburg,30,7,9,2412,22,5,3,1305,23,3,2,1390,29,5,5,1676,34,6,4,2416,36,11,5,2946,43,9,9,3377,37,6,5,2704,23,1,2,773,Bundesliga,15,0,1,726,1,0,0,58
19/6/2011,Tae-Hee Nam,28016969,135,7/3/1991,19,0,0,0,0,3950,5500,4950,140,110,1816398,174,72,AM RC,2,3,3,2,2,2,3,2,3,3,3,8,9,14,7,14,10,6,11,6,2,11,10,3,16,5,10,11,11,12,11,7,14,14,5,11,5,7,13,17,14,9,7,5,13,15,20,13,10,12,5,14,8,10,14,15,13,13,15,15,15,6,1,1,15,20,20,10,17,AM RC,503,1,1,12,17,10,20,1,1,1,1,12,10,15,1,1,2.2518E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tae-hee Nam,£765Th. ,29,174,Midfielder - Attacking Midfield,right,Al-Sadd SC,21,0,3,1187,29,6,2,1572,27,6,7,2236,31,14,10,2758,35,13,16,2822,32,12,10,2734,33,18,12,2835,30,13,6,2482,16,8,5,1388,Ligue 1,28,4,5,2268,4,3,0,346
19/6/2011,Sissoko,55024969,24,11/29/1991,19,0,0,3,0,2250,4500,4500,128,90,145663,177,67,AM RL,2,1,3,3,3,2,1,7,1,1,2,11,12,13,11,13,10,6,10,6,6,11,11,6,14,9,9,8,9,8,11,9,8,15,7,12,6,9,10,13,13,9,8,20,13,13,5,9,8,7,8,10,8,10,13,15,9,13,9,13,12,10,1,1,10,20,17,20,13,AM RL,505,1,1,5,13,20,17,1,1,1,1,1,10,1,1,1,1.81763E+13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/6/2011,Serdar Gürler,34007438,799,9/14/1991,19,0,0,2,0,2410,5350,4820,155,107,441510,170,60,AM R,3,3,3,1,2,3,3,1,2,2,3,8,10,13,8,13,11,7,9,5,1,8,11,3,13,7,10,12,11,11,9,7,14,13,9,13,7,11,13,16,15,10,5,5,15,15,20,11,6,14,7,11,5,8,19,14,14,13,13,17,17,5,1,1,12,20,20,14,1,AM R,502,1,1,12,1,14,20,1,1,1,1,1,12,12,1,1,8194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serdar Gürler,£135Th. ,29,175,Forward - Right Winger,right,Antalyaspor,1,0,0,13,1,0,0,5,25,8,2,1752,40,4,14,3185,21,3,5,1367,12,1,0,400,36,17,6,3078,33,13,6,2624,33,3,3,2025,Ligue 1,28,7,6,2289,nan,nan,nan,nan
19/6/2011,Saphir Taïder,85041832,769,2/29/1992,19,0,0,0,0,3238,4923,4915,147,108,389439,180,73,M RC,1,1,3,2,3,2,2,1,3,2,1,8,8,13,8,13,13,6,12,5,7,12,11,5,15,8,12,11,12,12,13,9,14,12,7,11,9,13,14,14,14,13,9,8,14,11,20,14,11,13,8,14,7,8,12,15,14,13,13,15,15,7,1,1,20,1,15,10,20,M RC,403,1,1,1,1,1,1,1,1,1,14,20,10,15,1,1,1073741824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saphir Taider,£2.70m ,28,180,Midfielder - Central Midfield,right,Al-Ain,26,1,0,1682,19,2,1,1362,35,5,2,2967,26,2,2,1140,28,4,3,1773,29,0,0,2111,25,4,0,1992,45,7,9,3423,37,10,9,3033,Serie A,14,5,5,1158,1,1,0,90
19/6/2011,Salvador Agra,55021884,788,11/11/1991,19,0,0,0,0,1080,4500,4500,125,100,504065,166,60,AM RL,1,3,2,2,2,3,3,1,1,2,1,9,10,12,11,12,8,4,9,5,5,9,10,6,11,10,11,11,7,7,7,7,14,14,5,12,5,8,9,14,13,7,6,10,13,13,20,7,7,9,8,8,8,12,13,13,15,13,14,15,15,6,1,1,9,20,20,20,5,AM RL,505,1,1,7,5,20,20,1,1,1,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salvador Agra,£720Th. ,28,166,Forward - Right Winger,right,CD Tondela,36,2,0,2218,31,4,4,2335,23,1,3,1095,27,4,2,1342,35,4,4,1287,41,13,14,3167,31,3,4,2535,36,3,3,2545,15,0,1,632,Liga NOS,6,0,0,292,5,0,1,431
19/6/2011,Ruben Pinto,55022438,788,4/24/1992,19,0,0,0,0,1568,4307,4307,150,90,206514,181,69,M/AM RC,3,3,1,3,1,3,2,9,1,1,1,10,11,11,9,11,9,7,9,6,7,11,10,6,11,9,12,10,12,12,12,12,10,12,10,12,9,10,11,11,11,9,9,8,12,11,20,8,8,13,7,11,14,12,9,19,13,14,15,7,12,19,1,1,20,17,17,13,20,M/AM RC,413,1,1,1,17,13,17,1,1,1,8,20,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rúben Pinto,£450Th. ,28,183,Midfielder - Defensive Midfield,right,MOL Fehérvár FC,nan,nan,nan,nan,0,0,0,0,5,0,0,233,34,4,4,2814,36,7,2,3118,46,3,2,3481,29,2,1,2301,30,4,1,2309,43,5,1,3461,Liga NOS,15,1,2,1188,0,0,0,0
19/6/2011,Pajtim Kasami,28027647,798,6/2/1992,19,0,0,10,1,3500,5500,6250,160,120,1510795,187,70,M/AM RC,1,1,1,1,1,1,1,1,1,1,1,10,14,13,14,12,5,9,13,3,9,13,11,14,8,7,13,14,12,10,11,9,10,17,8,11,9,13,11,15,13,14,12,20,12,14,8,11,13,10,12,10,17,6,14,5,11,6,10,5,11,8,1,1,20,20,17,13,20,M/AM RC,413,1,1,8,20,13,17,1,1,1,14,20,13,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pajtim Kasami,£2.25m ,28,188,Midfielder - Right Midfield,left,FC Basel 1893,23,0,3,866,24,3,2,1216,24,2,2,1665,35,3,1,2321,36,5,6,2440,30,4,3,2213,27,2,2,1974,26,6,4,2225,38,11,8,3068,Premier League,39,15,4,3234,nan,nan,nan,nan
